BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000013,NA,"NAVA NARODA","F / 8,1ST FLOOR,BLOCK B,TAKSHASHILA ORIENT,100 CROSS ROAD,NARODA-NIKOL ROAD,AHMEDABAD-382 330",22980560,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000012,NA,CHENPUR,",IDRNOIT,/LRPLZ,OPPNKOFROD,NPUR(NWRNIP),MDD-382480",27590077,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000011,NA,SABARMATI,"H,NVU,B,HDBD-85",27508492,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000010,NA,NARANPURA,"I ME E C ME-8.",27680747,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000009,NA,NAVRANGPURA,HHOCETYPUHEDD39.,26463817,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000008,NA,"SOLA ROAD",YUYOPE.IEOOEB6.,27433359,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000007,NA,RAKHIAL,NEEO.UOENKME-2.,22743808,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000006,NA,"NARODA ROAD",SESEFEBWECMUMEB2.,22201426,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000005,NA,SATELLITE,SLRSNNRNRSHVRANJANHARRASASALLRADAHMDABAD-5,26926090,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000004,NA,RANIP,JHCEE-YHMEB-40.,27530070,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000003,NA,MEGHANINAGAR,"CIE,R,EDD316",22137447,AHMEDABAD,AHMEDABAD,GUJARAT
"THE NAVNIRMAN CO-OPERATIVE BANK LIMITED",NVNM0000002,NA,DARIAPUR,AICABSOSDAIAPUGATADABAD-380004,22166911,AHMEDABAD,AHMEDABAD,GUJARAT
