BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000040,425740202,NANDURBAR,"C NO 803 5B HOUSE NO 467 AAKASH BUILDING PARESHINPURA MAIN ROAD NR ANDHALE HOSPITAL NANDURBAR",0,NANDURBAR,NANDURBAR,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000039,444740101,AMRAVATI,"PLOT NO 130 SHOP NO 39-42 FIRST FLOOR LADDHA MALL BEHIND RAJLAXMI TALKIES RAJKAMAL SQUARE AMRAVATI",0,AMRAVATI,AMRAVATI,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000038,416740002,KOLHAPUR,"CTS 1115 E WARD SHOP NO 2 ANANT TOWER RAJARAM PURI ROAD SHAHAPURI KOLHAPUR",0,KOLHAPUR,KOLHAPUR,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000037,443740002,BULDHANA,"PLOT NO.7, NAJUL STREET NO 15A, KARANJA CHOWK, BULDHANA, 443001",0,BULDHANA,BULDHANA,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000036,450740001,BURHANPUR,"BLOCK NO 37 PL NO 44/1,45,46/1,46/2 HOUSE NO 137 SHAH BAZAR,SHASTRI CHOWK OPP SHANI MANDIR BURHANPUR MP 450331",254218,BURHANPUR,KHANDWA,"MADHYA PRADESH"
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000035,443740052,MALKAPUR,"BULDHALA ROA APPOSIT HANUMAN THEATHER MALKAPUR",0,MALKAPUR,BULDHANA,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000034,411740007,"SINHGAD ROAD","SHOP NO. 1 TO 5 GROUND FLOOR CHAVAN MOHITE COMPLEX SURVAY NO 12 HISSA NO 1 DHYARI SINHGAD ROAD PUNE 411041",0,PUNE,PUNE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000033,425740506,PAROLA,"CTS NO 2925 GUJRATHI GALLI PAROLA 425111",0,PAROLA,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000032,425740252,RAVER,"DRUSHTI HOSPITAL GROUND FLOOR SURVAY NO 2259 RAMBAG RAVER 425508",250082,RAVER,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000031,425740152,AMALNER,"SURVAY NO 47/11 NEW PLOT BEHIND SHIVAJI GARDAN AMALNER 425401",0,AMALNER,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000030,411740006,AKURDI,"SHOP NO. 1 GROUND FLOOR PLOT NO 525 SECTOR NO. 28 SHIKHA APARTMENT PUNE 411035",2765117,PUNE,PUNE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000029,422109252,"NASHIK ROAD","GAIKWAD SANKUL, A-WING, GROUND FLOOR,GAIKWAD MALA",2463727,NASIK,NASIK,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000028,431836003,"AURANGABAD HUDCO","PLOT NO. 4, N-9/K, S.NO 18/P,NR. TV CENTER, HUDCO",2380355,AURANGABAD,AURANGABAD,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000027,400109255,KALYAN,"AUM SUPREME,SHOP NO.8,RAMWADI,OLD BAIL BAZARQ",2306865,KALYAN,THANE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000026,400109259,"VASHI BRANCH","C-64, APMC MARKET, SECTOR-19,VASHI, NAVI MUMBAI",27882791,VASHI,THANE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000025,425999025,CHOPDA,"C.S. NO. 2528/2529, NEAR AMBEDKAR STATUE",222033,CHOPDA,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000024,400109258,PANVEL,"PARMAR HOUSE, PLOT NO. 236,OPP. OLD TELEPHONE EXCH",27453817,PANVEL,RAIGAD,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000023,422109252,NASIK,"MADHURA TOWERS, BEHIND CITY MALL, KHETVANI NAGAR",2370727,NASIK,NASIK,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000022,411109260,SANGVI,"OMKAR HEIGHTS, VIDYA NAGAR,NEW SANGVI",27250196,PUNE,PUNE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000021,400109255,DOMBIVALI,"BHADSAWLE BUGLOW, AGARKAR ROAD",2430166,DOMBIVALI,THANE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000020,411109259,"PAUD ROAD","S.NO. 135/12 B, PLOT NO. 1, PRABHA SOC.PAUD RAOAD",25447893,PUNE,PUNE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000019,424836019,DHULE,"4773 / C, GARUD BAG, DHULE.",235487,DHULE,DHULE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000018,411109255,HADAPSAR,"OFFICE NO.104, S.NO.84, VAIBHAV COMMERCIAL COMPLEX",26812852,PUNE,PUNE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000017,411109252,PIMPRI,"KAMALA CROSS ROAD, SHOP NO.1-4",27424490,PUNE,PUNE,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000016,431836002,AURANGABAD,"PLOT NO. 6, ANNAPURNA TOWER,ADALAT ROAD",2346713,AURANGABAD,AURANGABAD,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000015,425836015,"LEWA BOARDING","LEWA BOARDING SHOPPING COMPLEX",2240649,JALGAON,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000014,424999014,PACHORA,"SHOP NO. 15, LAXMI PLAZA,",240185,PACHORA,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000013,452999013,BHUSAWAL,"SHOP NO. 1,2,3 & 4, NISARG PLAZA, JAMNER ROAD",229988,BHUSAWAL,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000012,425836012,"MAHABAL COLONY","NEAR MAHABAL POLICE CHOWKY.",2261512,JALGAON,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000011,425836011,KANALDA,"AT POST:  KANALDA , TAL: JALGAON.",2467512,KANALDA,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000010,425836010,BHADALI,"AT POST:  BHADALI , TAL: JALGAON.",2465629,BHADALI,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000009,425836009,ASODA,"AT POST:  ASODA , TAL: JALGAON.",2357517,ASODA,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000008,425836008,NASHIRABAD,"AT POST: NASHIRABAD,",2356254,NASHIRABAD,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000007,425836007,M.J.COLLEGE,"M.J.COLLEGE CAMPUS",2227703,JALGAON,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000006,425836006,"GANESH COLONY","BALAJI SANKUL,",2252704,JALGAON,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000005,425836005,M.I.D.C.,"SHRIPATI COMPOUND,",2272811,JALGAON,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000004,425836004,"VITTHAL PETH","CST NO 159/3A , VITTHAL PETH.",2227718,JALGAON,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000003,425836003,"GANESH WADI","7,DIXIT WADI,OPP: TOL KATA.",2237714,JALGAON,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000002,425836002,"JILHA PETH","RING ROAD, SHIKSHAK WADI.",2240645,JALGAON,JALGAON,MAHARASHTRA
"THE JALGAON PEOPELS COOPERATIVE BANK LIMITED",JPCB0000001,425836001,RTGS-HO,"152,POLAN PETH DANA BAZAR,",2227711,JALGAON,JALGAON,MAHARASHTRA
