BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"CITY UNION BANK LIMITED",CIUB0CMS001,WAITING,CSD,"COMPUTER SYSTEMS DEPT, 706, II FLOOR,ANNA SALAI,THOUSAND LIGHTS,CHENNAI-600006",28297905,CHENNAI,CHENNAI,"TAMIL NADU"
"CITY UNION BANK LIMITED",CIUB0000553,WAITING,"CITY UNION BANK LTD","8/230-4,GROUND FLOOR,EAST AVENUE,IKKANDA WARRIER ROAD,EAST FORT,THRISSUR.",8590717765,"THRISSUR EAST FORT",THRISSUR,KERALA
"CITY UNION BANK LIMITED",CIUB0000552,WAITING,"CITY UNION BANK LTD","NO.339,RR COMPLEX,KOVAI ROAD,PERUMALNALLUR,TIRUPUR.",7305959187,PERUMALNALLUR,COIMBATORE,"TAMIL NADU"
"CITY UNION BANK LIMITED",CIUB0000551,WAITING,"CITY UNION BANK LTD","NO.33/13,CUDDALORE MAIN ROAD,OPP.JOTHI MATRICULATION SCHOOL,AMMAPETTAI,SALEM.",7695082347,SALEM,SALEM,"TAMIL NADU"
"CITY UNION BANK LIMITED",CIUB0000550,WAITING,"CITY UNION BANK LTD","NO 3/88 A, MAIN ROAD, OPP TO A/M KORAKKAR SIDHAR ASRAM, NORTH POIGANALLUR - 611106",9543911899,"NORTH POIGAINALLUR",NAGAPATTINAM,"TAMIL NADU"
"CITY UNION BANK LIMITED",CIUB0000549,WAITING,"CITY UNION BANK LTD","NO 66, SENGUNTHA PILLIAR KOIL STREET, NEAR PONVIZHA MANDAPAM, UTHIRAMERUR - 603406",7604883208,UTHIRAMERUR,KANCHEEPURAM,"TAMIL NADU"
"CITY UNION BANK LIMITED",CIUB0000548,WAITING,"CITY UNION BANK LTD","NO 1/1/3D, PALAMEDU MAIN ROAD, CHOKKALINGA NAGAR, KOODAL NAGAR, MADURAI - 625018",7695816261,"KOODAL NAGAR",MADURAI,"TAMIL NADU"
"CITY UNION BANK LIMITED",CIUB0000547,WAITING,"CITY UNION BANK LTD","NO 46A, BHARATHIYAR STREET, ALANGANALLUR, MADURAI - 625501",9543321479,ALANGANALLUR,MADURAI,"TAMIL NADU"
"CITY UNION BANK LIMITED",CIUB0000546,WAITING,AGARAMTHEN,"9/96,AGARAM MAIN ROAD,(NEAR AGARAMTHEN BUS STAND),AGARAMTHEN,KANCHEEPURAM-600126",9543275104,KANCHEEPURAM,KANCHEEPURAM,"TAMIL NADU"
"CITY UNION BANK LIMITED",CIUB0000545,WAITING,OMALUR,"NO.1/480-1,LC TOWERS,ANNA NAGAR WEST,(NEXT TO KRISHNA MAHAL KALYANA MANDAPAM),DHARMAPURI MAIN ROAD,OMALUR,SALEM.",7695941277,SALEM,SALEM,"TAMIL NADU"
