BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0702001,587801103,"BAGALKOT DISTRICT CENTRAL COOP BANK","SECTOR NO 24,NAVANAGAR,BAGALKOT 587102",236443,BAGALKOT,BAGALKOT,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0701001,577873004,"DAVANAGERE CENTRAL CO-OP BANK LTD","NO 311,A BLOCK,SRI D DEVARAJ URS LAYOUT,P B ROAD,DAVANAGERE 577006",237691,DAVANAGERE,DAVANAGERE,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0020001,NA,"THE BALLARI DISTRICT COOP CENTRAL BANK LTD,HO,HOSAPETE","P.B.NO.17,STATION ROAD,HEAD OFFICE,HOSPETE",228208,HOSAPETE,BALLARI,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0018001,585867102,"THE DISTRICT COOP CENTRAL BANK LTD BIDAR","THE DISTRICT COOP CENTRAL BANK LTD,BASAVESHWAR CHOWK,BIDAR 585401",226402,BIDAR,BIDAR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0017001,585801002,"GULBARGA YADAGIR CO-OP BANK LTD","JAGAT CIRCLE,MAIN ROAD,GULBARGA 585101",221894,GULBARGA,GULBARGA,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0016001,581801402,"KANARA DISTRICT CENTRAL CO-OP BANK","KANARA DISTRICT CENTRAL COOPERATIVE BANK LTD, NEW MARKET YARD, SIRSI, UTTARA KANNADA DISTRICT 581402",236304,SIRSI,"UTTARA KANNADA",KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0015001,NA,"KARNATAKA CENTRAL COOP BANK LTD","SUBASH ROAD,DHARWAD 580001",2444864,DHARWAD,DHARWAD,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0014001,586864003,"BIJAPUR CO-OP CENTRAL BANK LTD","K C NAGAR,SHOLAPUR ROAD,BIJAPUR 586103",261142,BIJAPUR,BIJAPUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0012001,577816102,"CHIKMAGALUR DISTRICT COOP BANK LTD","RATHNAGIRI ROAD,CHIKMAGALUR 577101",231240,CHIKAMGALUR,CHIKAMGALUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0011001,571833152,"KODAGU CENTRAL CO-OP BANK LTD","M G ROAD,NEAR G T CIRCLE,MADIKERI 571201",228590,MADIKERI,MADIKERI,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0008001,571841502,"MANDYA DISTRICT COOP BANK LTD","P B NO 14, H O MANDYA 571401",226010,MANDYA,MANDYA,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0007001,570573002,"MYSORE CHAMARAJANAGAR CO-OP BANK","NEHRU CIRCLE,ASHOKA ROAD,MYSORE 570001",2520836,MYSORE,MYSORE,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006031,572804020,"TUMKUR DCC BANK LTD , HOLAVANAHALLI BR","TUMKUR DCC BANK LTD.,HOLAVANAHALLI BRANCH,TUMKUR ROAD KORATAGERE TQ TUMKUR-572121",234111,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006030,572804018,"TUMKUR DCC BANK LTD , ARASIKERE BR","TUMKUR DCCB LTD., ARASIKERE NIDGAL HOBLI PAVAGADA TQ TUMKUR",248477,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006029,572804016,"TUMKUR DCC BANK LTD , APMC BR","TUMKUR DCCB LTD.,APMC BR,NEW VEGETABLE MARKET,TUMKUR",2211331,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006028,572804015,"TUMKUR DCC BANK LTD , MALLASANDRA BR","TUMKUR DCC BANK LTD.,MALLASANDRA BR,TUMUL ADMINISTRATION BUILDING,MALLASANDRA TUMKUR",8095595586,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006027,572804105,"TUMKUR DCC BANK LTD , BADAVANAHALLI BR","TUMKUR DCCB LTD.,SIRA ROAD,G.H.R COMPLEX,BADAVANAHALLI MADHUGIRI TQ,TUMKUR",284575,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006026,572804014,"TUMKUR DCC BANK LTD , B H ROAD BR","TUMKUR DCC BANK LTD.,BARGUR COMPLEX,B.H ROAD,TUMKUR-572103",284575,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006024,572804013,"TUMKUR DCC BANK LTD ,HULIYAR BR","TUMKUR DCC BANK LTD.,HULIYAR BR,BH ROAD,HULIYAR,CN HALLI TQ,TUMKUR",256774,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006023,572804012,"TUMKUR DCC BANK LTD , NAGAVALLI BR","TUMKUR DCCB LTD.,NAGAVALLI BR,KUNIGAL MAIN ROAD,NAGAVALLI TUMKUR",2248074,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006022,572804173,"TUMKUR DCC BANK LTD , BARAGURU BR","TUMKUR DCCB LTD.,BARGUR BR,BARGUR SIRA TQ TUMKUR",270764,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006021,572804011,"TUMKUR DCC BANK LTD , HULIYURDURGA BR","TUMKUR DCCB LTD.,HULIYURDURGA BR,KUNIGAL MADDURU ROAD,HULIYUR DURGA,KUNIGAL TQ TUMKUR",223452,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006020,572804002,"TUMKUR DCC BANK LTD ,KYATHSANDRA BR","TUMKUR DCCB LTD.,KYATHSANDRA BR,B.H ROAD,KYATHSANDRA,TUMKUR",2284735,TUMKUR,TUMKUR,KARNATAKA
"THE KARANATAKA STATE COOPERATIVE APEX BANK LIMITED",KSCB0006019,572804104,"TUMKUR DCC BANK LTD , BYALYA BR","TUMKUR DCCB LTD., BYALYA BR,BYALYA,MADHUGIRI TQ,TUMKUR",280521,TUMKUR,TUMKUR,KARNATAKA
