BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000046,WAITING,"CHANDAN NAGAR","PLOT NO 445 CHANDANBAI TEMPLE LAYOUT CHANDAN NAGAR NAGPUR",0,NAGPUR,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000045,WAITING,PUNE,"YASH ELINA OPP KARISHMA SOCIETY LANE OFF KARVE ROAD KOTHRUD PUNE",0,PUNE,PUNE,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000044,WAITING,BHANDARA,"7,VIDARBHA HOUSING BOARD COLONY,TAKIYA WARD,BHANDARA",0,BHANDARA,BHANDARA,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000043,WAITING,DURG,"PLOT NO 159 SHANKAR NAGAR,DURG",0,DURG,DURG,CHHATTISGARH
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000042,WAITING,KHAMLA,"43,SHASTRI LAYOUT,OPP SOMALWAR HIGH SCHOOL, PRATAP NAGAR,NAGPUR",0,NAGPUR,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000041,WAITING,"BHAGWAN NAGAR","PLOT NO.76, BANK COLONY,BHAGWAN NAGAR,NAGPUR",0,NAGPUR,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000040,WAITING,NAWAPUR,"MAIN ROAD NAWAPUR TAH NAWAPUR 425418",250411,NAWAPUR,DHULE,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000039,WAITING,NANDURBAR,"MANAK CHOWK NANDURBAR 425412",223376,NANDURBAR,DHULE,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000038,WAITING,SHINDKHEDA,"SHINDKHEDA BAZAR PETH 425408",222256,SHINDKHEDA,DHULE,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000037,WAITING,SHIRPUR,"MAIN ROAD,SHIRPUR TAH SHIRPUR 425405",255760,SHIRPUR,DHULE,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000036,WAITING,DHULE,"DHULE CITY 424001",241110,DHULE,DHULE,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000035,WAITING,DONDAICHA,"STATION AREA DONDAICHA 425408",244310,DONDAICHA,DHULE,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000034,440183021,"MANISH NAGAR","18, JAIHIND CO-OP SOCIETY, SHYAMNAGAR,  INFRONT OF RELIANCE FRESH, MANISH NAGAR",7122780661,NAGPUR,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000033,400240267,DADAR,"DNYANSAGAR BUILDING, S. K. BOLE ROAD, DADAR(W)",2224222681,DADAR,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000032,492183002,RAIPUR,"RAJ TOWERS, TATYA PARA CHOWK, RAMSAGARPARA ROAD",7712226676,RAIPUR,NAGPUR,CHANDIGARH
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000031,NA,SEONI,"NEAR MAHAVIR TALKIES ROAD,SHUKRAWARI,SEONI",7692220360,SEONI,NAGPUR,"MADHYA PRADESH"
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000030,NA,PANDHURNA,"SHASTRI WARD,STATION ROAD,PANDHURNA",7164221267,PANDURANA,NAGPUR,"MADHYA PRADESH"
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000029,480183001,CHHINDWARA,"PALIKA MARKET,ITWARI BAZAR",7162244379,CHINDWARA,NAGPUR,"MADHYA PRADESH"
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000028,452183028,INDORE,"34,TILAKPATH,INDORE",7312544954,INDORE,NAGPUR,"MADHYA PRADESH"
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000027,400240260,VASHI,"K-58,A.P.M.C COMPLEX ,MARKET-1,PHASE -2,  SECTOR19,VASHI,NEW MUMBAI",2267901456,VASHI,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000026,444183026,AMRAVATI,"┬ôANNAPURNA┬ö C/O DR. BELSARE HOSPITAL, FIRST FLOOR , PANCHSHEEL CINEMA ROAD, JAISTAMBH CHOWK",7212650434,AMRAVATI,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000025,444183001,AKOLA,"RAJASTHAN BHAVAN,JUNA COTTON MARKET",7242421739,AKOLA,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000024,NA,UMRED,"JOGI THANA PETH, UMRER",7116242113,UMRED,NAGPUR,MAHARASHTRA
"NAGPUR NAGARIK SAHAKARI BANK LIMITED",NGSB0000023,NA,WARUD,"8,WARD NO.4, PANDHURNA CHOWK, WARUD, DIST- AMARAVATI",7229234293,WARUD,NAGPUR,MAHARASHTRA
