BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001021,247721006,"MADHO NAGAR","GROUND FLOOR, 6 BY 6276, NEW MADHO NAGAR, SAHARANPUR UP",9837060380,SAHARANPUR,SAHARANPUR,"UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001020,251721102,KHATAULI,"GROUND FLOOR, 08, MOH GANESH PURI, NEAR GHANTA GHAR, G. T. ROAD, KHATAULI, DISTRICT MUZAFFARNAGAR UP",9568925000,KHATAULI,"MUZAFFAR NAGAR","UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001019,110721004,"INDIRAPURAM GBD","RAISON SHOPPING COMPLEX, PLOT NO.3, MALL ROAD, AHINSA KHAND II, INDIRAPURAM, GHAZIABAD UP",9760020091,GHAZIABAD,GHAZIABAD,"UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001018,251721002,"MUZAFFAR NAGAR","GROUND FLOOR, 311, SOUTH BHOPA ROAD, NAI MANDI, MUZAFFARNAGAR UP",9837400037,"MUZAFFER NAGAR","MUZAFFAR NAGAR","UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001017,247721005,"SHARDA NAGAR","GROUND FLOOR, 1 BY 1245, WAK MOHALA, KHALASI LINE, SHARDA NAGAR, SAHARANPUR UP",8477006125,SAHARANPUR,SAHARANPUR,"UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001016,110721005,"NOIDA SECTOR ONE THITYFIVE","68, UPPER GROUND FLOOR, WA, SECTOR 135, NOIDA, DISTRICT GAUTAM BUDHNAGAR UP",9990106135,NOIDA,"GAUTAM BUDH NAGAR","UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001015,110721003,"GHAZIABAD G T RD","SACHIN COMPLEX, 507 BHATIA MORE, G.T.ROAD, GHAZIABAD UP",8750037000,GHAZIABAD,GHAZIABAD,"UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001014,247721052,"RAMPUR MANIHARAN","MAHAJANAN, RAMPUR MANIHARAN, DISTRICT SAHARANPUR",9927007125,"RAMPUR MANIHARAN",SAHARANPUR,"UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001013,247721651,NANAUTA,"NANAUTA DEOBAND ROAD, NANAUTA, DISTRICT SAHARANPUR",9927986125,NANAUTA,SAHARANPUR,"UTTAR PRADESH"
"SHIVALIK MERCANTILE CO OPERATIVE BANK LTD",SMCB0001012,247721053,SARSAWA,"51AND53, AMBALA ROAD, SARSAWA, DISTRICT SAHARANPUR UP",246125,SARSAWA,SAHARANPUR,"UTTAR PRADESH"
