BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000099,413587014,"NAVI PETH","SHIVSMARAK  SHINDE CHOWK GOLDFINCH PETHSOLAPUR  413007",2741112,SOLAPUR,SOLAPUR,MAHARASHTRA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000041,NA,"SOLAPUR JANATA SAHAKARI BANK LTD","NEW GAT NO. 843, DESHMUKH PLOT, SHIVAJI NAGAR, UPLAI ROAD, BARSHI, DIST. SOLAPUR - 413 411",0,BARSHI,BARSHI,MAHARASHTRA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000040,413587016,"SOLAPUR JANATA SAHAKARI BANK LTD","SURVEY NO. 230/A/18/1, SUB PLOT NO.43, JYOTI NAGAR, MAJEREWADI, DIST. SOLAPUR - 413 006",0,SOLAPUR,SOLAPUR,MAHARASHTRA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000039,413587302,"SOLAPUR JANATA SAHAKARI BANK LTD","SHRI HEIGHTS APARTMENT, GROUND FLOOR, SHOP NO. L, 2 & 3, CS NO. L474, WARD NO.1, GAT NO.5, BEED DIST BEED - 431122",242223055,BEED,BEED,MAHARASHTRA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000038,NA,"SOLAPUR JANATA SAHAKARI BANK LTD","C.S. NO. 892/1A/2 & 921, WARD NO. III, SANGHVI NIVAS, SIDDHESHWAR MANDIR ROAD, VIJAYPUR (VIJAPUR)- 586 101",0,VIJAPUR,KARNATAKA,KARNATAKA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000037,416259252,KOLHAPUR,"1138 E WARD ,SAIEX EXTENTION , BHAVANI PRASAD ,RAJARAMPURIKOLHAPUR  416001",2527299,KOLHAPUR,KOLHAPUR,MAHARASHTRA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000036,411012263,PIMPARI,"206/8 PIMPARI STATION ROAD OPP KRUP INDUSTRIES  PIPMPARI  PUNE",27420132,PIMPARI,"PIMPARI CHINCHWAD",MAHARASHTRA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000035,NA,NANDED,"SHOP  NO.13  TO  16  GURUDRUPABUSINESSCENTER ,GURUKRUPAMARKET  MAHAVEERCHOWKG.G.  ROAD  NANDED431601",232311,NANDED,NANDED,MAHARASHTRA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000034,422485252,NASIK,"SHOP.NO. 12TO  16  SAHILPARKBUILDING PAWAN  NAGAR ,AMBADLINK  ROAD TRIMURTI CHOWKNASHIK422008",2375822,NASIK,NASIK,MAHARASHTRA
"SOLAPUR JANATA SAHAKARI BANK LIMITED",SJSB0000033,411012261,KOTHRUD,"SHOP NO  7,8,9  ROHAN  CORNERSHIVTIRTHA  NAGAR ,  PAUD  ROAD ,KOTHRUD .  PUNE",20254122,PUNE,PUNE,MAHARASHTRA
