BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000920,425164103,"SHRI SANT GADGE BABA BRANCH","SHREE SANT GADGEBABA COLLEGE OF ENGINEERING , ZTC,BHUSAVAL 425203",220238,BHUSAWAL,JALGAON,MAHARASHTRA
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000919,400164019,"S M SHETTY SCHOOL POWAI BRANCH","S.M. SHETTY HIGH SCHOOL & JUNIOR COLLEGE,HIRANANDANI COMPLEX, POWAI,MUMBAI 400076",25703557,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000918,431164006,MASSIA,"PLOT NO.P-15, MIDC,WALUJ, AURANGABAD 431136",2553132,AURANGABAD,AURANGABAD,MAHARASHTRA
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000917,452164003,"ANNAPURNA BRANCH","ANNAPURNA MANDIR  PARISAR, NEAR DASHERA MAIDAN, ANNAPURNA ROAD,INDORE-452009",2480044,INDORE,INDORE,"MADHYA PRADESH"
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000916,411164037,"Ambegaon, Pune","Chandrai Construction, S.No.34/5/1 to 6, Dattanagar,Bharati Vidyapeeth Road, Ambegaon (Bk.)Pune-411046",24361862,PUNE,PUNE,MAHARASHTRA
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000915,500164005,"HABSIGUDA BRANCH","JOHNSON GRAMMAR SCHOOL, ST NO 3 KAKATIYA NAGAR HABSIGUDA HYDERABAD 500007",27176083,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000914,400164017,"IMCS THANE","C-4, WAGLE INDUSTRIAL ESTATE, THANE WEST THANE - 400 604.",25835878,THANE,THANE,MAHARASHTRA
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000913,500164006,"JOHNSON GRAMMAR SCHOOL BRANCH","JOHNSON GRAMMAR SCHOOL,RAGHAVENDRA NAGAR, NACHARAM, HYDERABAD 500076",27177562,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000912,431164005,"Dashmesh Nagar,Aurangabad","Plot no 59, Deval Tehal, CTS No. 16293/9,Dashmesh Nagar, Aurangabad 431005",2347544,AURANGABAD,AURANGABAD,MAHARASHTRA
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000911,400164016,"THAKUR VIDYAMANDIR BRANCH","THAKUR VIDYAMANDIR, BLDG NO 1,THAKUR COMPLEX, KANDIVLI EAST, MUMBAI 400101",28545950,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"THE COSMOS CO OPERATIVE BANK LIMITED",COSB0000910,422164004,"BANKAR CHOWK","UMIYA SHAKTI CO-OP.HSG. SOCIETY, S.NO. 471/1+2, PLOT NO.1+2, BANKAR CHOWK, KATHE LANE NASHIK 422011.",2590648,NASHIK,NASHIK,MAHARASHTRA
