BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"JANASEVA SAHAKARI BANK LIMITED",JANA0000031,422257002,NASHIK,"N.M.C HOUSE 707 BY 1363,BY A,PLOT NO.223,SARVE NO 728 BY 1 TO 10,MAHATMA NAGER,NASHIK 422007",2355547,NASHIK,NASHIK,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000030,411257025,CHAKAN,"GLOBAL COMMERCIAL COMPLEX,CHANKAN TALEGAON ROAD,NANEKAR WADI KHARABWADI,PUNE 410501",278827,CHAKAN,CHAKAN,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000029,411257024,"KESHAVNAGAR MUNDHAVA","40 BY 2 SHIVSHAMBHO KRUPA HISSA NO.1 C BY 4,DHUDHANE VASHTI,KESHAV NAGAR MUDHAWA,PUNE 411036",26818999,PUNE,PUNE,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000028,411257023,FURSUNGI,"S NO 145,HISSA NO 28 1 1 61994,PUNE SASWAD ROAD,POST BHEKARAI NAGAR,FURSUNGI,HAVELI,PUNE 412308",26980146,PUNE,PUNE,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000027,411257022,"PIRANGUT BRANCH","GAT NO 1146 GHOTAWADE PHATA CHOWK NEAR SHRIKRIPA HOSPITAL PAUD ROAD PUNE  412115",22922010,PIRANGUT,PIRANGUT,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000026,411257021,"KHARADI BRANCH","RAMSETU' MATHURA NAGAR NEAR SHIVAJI STATUE KHARADI ROAD WARD NO 3-45/46 CHANDANNAGAR PUNE  411014",27019021,PUNE,PUNE,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000025,400109257,"VASHI NAVI MUMBAI","SHOP NO 1,2 & 3, MITHILI MAHI CO.OP.HSG SOCIETY LTD SECTOR NO 12 PLOT NO 188 VASHI NAVI MUMBAI  4000703",27809090,MUMBAI,MUMBAI,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000024,411257020,KONDHAWA,"SHOP NO 2,3,4,5 SHIWANI HEIGHTS KATRAJ KONDHAWA ROAD KHADI MACHINE CHOWK KONDHAWA BUDRUK KONDHAWA  411048",26930001,PUNE,PUNE,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000023,412257052,SHIRWAL,"GAT NO. 377,NEAR SHIRWAL S. T. STAND, TALUKA - KHANDALA SHIRWAL  412801",244072,SHIRWAL,SHIRWAL,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000022,400109254,THANE,"PLOT NO. 325, SHOP NO. G 3 & 14, SHREEJI ARCADE, ALMEDA ROAD, OPP. NITIN COMPANY, PACHPAKHADI THANE  400630",25336535,MUMBAI,MUMBAI,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000021,411257019,AUNDH,"S. R. CHAMBERS,PLOT NO. 2 A.  NAGRAS ROAD, NEAR MEDIPOINT HOSPITAL, AUNDH PUNE  411007",25881588,PUNE,PUNE,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000020,415257402,"KOREGAON (SATARA)","RAHIMATPUR ROAD, OPP. TAHASIL OFFICE. AT POST -TALUKA- KOREGAON KOREGAON  415501",220248,KOREGAON,KOREGAON,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000019,411257016,"SHIVAJINAGAR -DECCAN GYMKHANA","34/8, PARSHURAM PROCES COMPOUND, NEAR MEHENDALE GARAGE PUNE  411004",25420251,PUNE,PUNE,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000018,411257015,BIBWEWADI,"SR. NO. 669, PLOT NO. 3, SNEHSADAN, BIBWEWADI PUNE  411037",24280505,PUNE,PUNE,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000017,411257014,"M.I.D.C. (BHOSARI)","1,SUKHWANI PRIDE,SANT DNYANESHWAR NAGAR(MHADA), AJMERA-MASULAKAR COLONY ROAD,MORWADI,PIMPRI PUNE  411018",27459144,PUNE,PUNE,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000016,415257001,SATARA,"GULBAHAR BUILDING,SURVEY NO. 175/2/2 & 175 B,RAVIWAR PETH,POWAI NAKA,SATARA-415 002",229478,SATARA,SATARA,MAHARASHTRA
"JANASEVA SAHAKARI BANK LIMITED",JANA0000015,411257013,"BHUSARI COLONY (KOTHRUD)","A, DHANLAXMI PARK HOUSING SOCIETY, UJAVI BHUSARI COLONY, KOTHRUD DEPO CHOWK,PUNE  411038",25285486,PUNE,PUNE,MAHARASHTRA
