BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000009,110304009,BHAJANPURA,"PLOT NO. 397, GROUND FLOOR, BLOCK  F, KASRA NO. 103, KHAJOORI KHAS,WARIRABAD ROAD, BHAJANPURA CHOWK",9013568416,DELHI,DELHI,DELHI
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000008,110304008,"PUL PEHLADPUR","PLOT NO.B 183,UPPER GROUND FLOOR,MB ROAD,PUL PEHLADPUR,NEW DELHI 110044",9013568416,DELHI,DELHI,DELHI
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000007,110304007,"SANT NAGAR, BURARI","THE KANGRA COOPERATIVE BANK LTD, 1, KHUSHAL COMPLEX , B - BLOCK , SANT NAGAR, BURARI , DELHI -110084",9013568417,DELHI,DELHI,DELHI
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000006,110304006,"MAYUR VIHAR","THE KANGRA COOPERATIVE BANK LTD, C 4/17, ACHARYA NIKETAN, MAYUR VIHAR PHASE- 1, DELHI -110091",9013568428,DELHI,DELHI,DELHI
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000005,110304005,GOVINDPURI,"THE KANGRA COOPERATIVE BANK LTD, 1/7, MAIN ROAD, GOVINDPURI, NEW DELHI -110019",9013568410,DELHI,DELHI,DELHI
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000004,110304004,ROHINI,"THE KANGRA COOPERATIVE BANK LTD, A-50, NAHARPUR MAIN MARKET , OPP. POCKET - E 5,SECTOR -7, ROHINI, DELHI -110085",9013568414,DELHI,DELHI,DELHI
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000003,110304003,JANAKPURI,"THE KANGRA COOPERATIVE BANK LTD, C-29, COMMUNITY CENTRE , PANKHA ROAD , JANAKPURI, NEW DELHI -110058",9013568411,DELHI,DELHI,DELHI
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000002,110304002,JAGATPURI,"THE KANGRA COOPERATIVE BANK LTD, 73 A , A- BLOCK, JAGATPURI DELHI -110051",9013568409,DELHI,DELHI,DELHI
"THE KANGRA COOPERATIVE BANK LIMITED",KANG0000001,110304001,RTGS-HO,"THE KANGRA COOPERATIVE BANK LTD, KANGRA BHAWAN, 1916, CHUNA MANDI , PAHARGANJ, NEW DELHI -110055",9013568412,DELHI,DELHI,DELHI
