BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"Maharashtra Gramin Bank",MAHG0099922,NA,"VIRTUAL BRANCH","AT JEEVANSHREE PLOT NO 35 SECTOR G TOWN CENTRE CIDCO AURANGABAD MAHARASHTRA 431005",2476139,AURANGABAD,AURANGABAD,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0006004,425570509,TALODA,"AT TALODA TQ DIST NANDURBAR",233202,TALODA,NANDURBAR,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0006003,425570506,VADALI,"AT VADALI TQ DIST NANDURBAR",255414,VADALI,NANDURBAR,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0006002,425570508,MOD,"AT MOD TQ DIST NANDURBAR",236281,MOD,NANDURBAR,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0006001,425570507,SHANIMANDAL,"AT SHANIMANDAL TQ DIST NANDURBAR",251333,SHANIMANDAL,NANDURBAR,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0006000,425570202,NANDURBAR,"AT NANDURBAR TQ DIST NANDURBAR",220100,NANDURBAR,NANDURBAR,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0005903,400014269,SUKAPUR,"AT SUKAPUR TQ DIST RAIGAD",232032,SUKAPUR,RAIGAD,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0005902,400014268,DAHIVALI,"AT DAHIVALI TQ DIST RAIGAD",222448,DAHIVALI,RAIGAD,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0005901,402570501,"CHENDHARE ALIBAG","AT CHENDHARE ALIBAG TQ DIST RAIGAD",282162,"CHENDHARE ALIBAG",RAIGAD,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0005803,424570504,SAKARI,"AT SAKARI TQ DIST DHULE",344059,SAKARI,DHULE,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0005802,425570504,VARUL,"AT VARUL TQ DIST DHULE",271211,VARUL,DHULE,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0005801,424570002,"DEOPUR DHULE","AT DEOPUR DHULE TQ DIST DHULE",222699,"DEOPUR DHULE",DHULE,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0005710,NA,MADSANGVI,"GUT NO 295 4 PLOT NO 5 SHREE GANESH SANKUL NASIK AURANGABAD HIGHWAY AT MADSANGVI TQ DIST NASIK",25344059,MADSANGVI,NASHIK,MAHARASHTRA
"Maharashtra Gramin Bank",MAHG0005709,NA,"OZAR MIG","PLOT NO 7 SAI DARSHAN COMPLEX OZAR SAIKHEDA ROAD TQ NIPHAD DIST NASIK",25435154,"OZAR MIG",NASHIK,MAHARASHTRA
