BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOUDAM,NA,"ZONAL OFFICE JAMMU NORTH DODA","KHAN PLAZA DAG BUG DODA JAMMU AND KASHMIR 182202",233589,DODA,DODA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZORAJO,NA,"ZONAL OFFICE JAMMU WEST RAJOURI","MAIN BAZAR RAJOURI OPPOSITE THESIL OFFICE RAJOURI JAMMU AND KASHMIR 185131",262454,RAJOURI,RAJOURI,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOPULL,NA,"ZONAL OFFICE SOUTH PULWAMA","NEAR SSP OFFICE PULWAMA JAMMU AND KASHMIR 192301",242226,PULWAMA,PULWAMA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOONIE,190051074,"ZOONIMAR SRINAGAR","SAIDAPORA ZOONIMAR",2424556,ZOONIMAR,SRINAGAR,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOKTWO,NA,"ZONAL OFFICE KASHMIR CENTRAL TWO","NH-1A BEMINA SRINAGAR (NEAR SKIMS MEDICAL COLLEGE) 190018",7298004300,SRINAGAR,SRINAGAR,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOKSOU,NA,"ZONAL OFFICE KASHMIR SOUTH TWO","INDUSTRIAL AREA BAKSHIABAD BEHIND GPO ANANTNAG 192101",227340,ANANTNAG,ANANTNAG,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOJTWO,NA,"ZONAL OFFICE JAMMU CENTRAL TWO","NEAR FOREST PROTECTION FORCE OFFICE NATIONAL HIGHWAY HATLI MORH KATHUA 184102",9858241992,KATHUA,KATHUA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOJNOR,NA,"ZONAL OFFICE JAMMU NORTH TWO","ADASRH COLONY UDHAMPUR 182101",7298004751,UDHAMPUR,UDHAMPUR,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOBARA,NA,"ZONAL OFFICE BARAMULLA","AMARGARH SOPORE NEAR RAILWAY BRIDGE BARAMULLA JAMMU AND KASHMIR 193201",7298004421,SOPORE,BARAMULLA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZOBANG,NA,"ZONAL OFFICE (SOUTH) BANGALORE","4TH FLOOR, PRESTIGE TERRACES, 5/1 UNION STREET, OFF INFANTRY ROAD",22860016,BANGLORE,BANGALORE,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZEERAK,160051004,ZIRAKPUR,"JKBANK, SCF 4-5 , TULIP PLAZA, GF , ADJOINING SAVITRY TOWERS , VIP ROAD , LOHGARH , ZIRAKPUR , PUNJAB-140603.",9814799191,"SAHIBZADA AJIT SINGH NAGAR","SAHIBZADA AJIT SINGH NAGAR",PUNJAB
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZANPUR,192051116,ZAINPURA,"ZAINAPORA SHOPIAN",264338,ZAINAPORA,SHOPIAN,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZANKOT,190051071,"ZAINAKOTE SRINAGAR","NEAR HMT WATCH FACTORY",2496239,ZAINAKOT,SRINAGAR,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZAMPAA,194051004,ZAMPA,"ZAMPAA LEH",265526,"ZAMPAA LEH",LEH,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZALDAG,190051073,"ZALDAGAR SRINAGAR",ZALDAGAR,2504442,ZALDAGAR,SRINAGAR,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZAKURA,190051072,ZAKURA,ZAKURA,2427461,ZAKURA,SRINAGAR,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZACHAL,193051222,ZACHALDARA,HANDWARA,9906801321,ZACHALDARA,KUPWARA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZABLIP,192051028,ZABLIPORA,"BIJBEHARA DISTRICT ANANTNAG",234280,"ZABLIPORA, BIJBEHARA",ANANTNAG,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0ZAAKIR,110051032,"ZAKIR NAGAR","OPP. MCD SCHOOL, ZAKIR NAGAR",9871096315,"A-29, BATLA HOUSE",DELHI,DELHI
"JAMMU AND KASHMIR BANK LIMITED",JAKA0YOUNUS,193051225,"YOUNUS WAHIPORA",TEHSIL-HANDWARA,9596396682,"YOUNUS WOHIPORA",KUPWARA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0YARPUR,192051031,YARIPORA,"YARIPORA,KULGAM ANANTNAG J AND K",9697883131,YARIPORA,KULGAM,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0YAMUNA,NA,"YAMUNA NAGAR","38-39, SHIVAJI PARK, NEHRU PARK ROAD, NEAR MELA SINGH CHOWK, MODEL TOWN, YAMUNA NAGAR, HARYANA-135001",260198,YAMUNANAGAR,"YAMUNA NAGAR",HARYANA
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WUYANN,NA,WUYAN,"WUYAN BLOCK TEHSIL - PAMPORE , DISTRICT - PULWAMA , PIN - 191102",9086027404,PAMPORE,PULWAMA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WULLAR,193051501,BANDIPORA,"BANDIPORA MAIN",7298004506,"BANDIPORA MAIN",BANDIPORA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WTRGAM,193051029,WATERGAM,ROHAMA,7298004497,"WATERGAM, ROHAMA BARAM",BARAMULLA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WOORLI,400051008,"BKC BRANCH","1ST FLOOR, BANDRA KURLA COMPLEX, BANDRA (EAST)",26384220,"NATIONAL BUSINESS CENTRE","GREATER BOMBAY",MAHARASHTRA
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WAWOOR,193051216,WAVOORA,"BLOCK WAWOORA TEHSIL KUPWARA",7298004497,"WAWOORA KUPWARA",KUPWARA,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WATLAR,191051108,LAAR,"MAIN MARKET",2419700,"LAR , GANDERBAL",GANDERBAL,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WATHAR,191051039,WATHOORA,"MAIN CHOWK WATHOORA,DISTRICT BUDGAM,J AND K PIN 191113",9419061844,"MAIN CHOWK WATHOORA",BUDGAM,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WATHAL,191051021,WATERHAL,"OPP. JAMIA MASJID WATERHAL",9419009459,"MAIN MARKET",BUDGAM,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WANPOH,192051026,WANPOH,"WANPOH, ANANTNAG",222965,WANPOH,ANANTNAG,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WANGAT,WAITING,WANGAT,TEHSIL-KANGAN,9906609593,WANGAT,GANDERBAL,"JAMMU AND KASHMIR"
"JAMMU AND KASHMIR BANK LIMITED",JAKA0WANDAL,192051063,WANDEVELGAM,"Wandevelgam,Distrcit Anantnag,J AND K Pin code 192202",9906616669,WANDEVALGAM,ANANTNAG,"JAMMU AND KASHMIR"
