BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000123,414238002,"AHMEDNAGAR BRANCH","COMMERCIAL OFFICE NO. 101,109 AND 110, FIRST FLOOR, SAI MIDAS TOUCH, T. P. SCHEME NO. 4, SAVEDI ROAD, AHMEDNAGAR 414003",0,AHMEDNAGAR,AHMEDNAGAR,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000122,422238003,"NASHIK ROAD BRANCH","SHOP NO. 3,4,5 DESHMUKH BHAVAN, JAIL ROAD, NEAR TALATHI OFFICE, NASHIK ROAD 422101",0,NASHIK,NASHIK,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000121,NA,NASIK,"SK OPEN MALL, NEXT TO BYK COLLEGE, COLLEGE RD, NASIK 422 005",0,NASHIK,NASIK,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000112,NA,PUNE,"SHOWROOM NO. B, C WING, KPCT MEGHA COMMERCIAL COMPLEX, FATIMANAGAR, WANAVADI, PUNE - 411 013",0,"FATIMA NAGAR",PUNE,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000111,411089252,PUNE,"JAI GANESH VISION B BUILDING, FAME GANESH MULTIPLEX, AKURDI, PUNE 411035",0,PUNE,PUNE,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000102,401238102,BOISAR,"OSTWAL EMPIRE, OPP. S.T BUS DEPOT, BOISAR (W)",0,BOISAR,THANE,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000055,400238055,"DAHISAR WEST BRANCH","SHOP NO.9,FLAT NO. 2, AVISHKAR BUILDING, NO.C-1/A,C-1/B, GR. GLOOR, DAHISAR WEST, MUMBAI 400 068",0,MUMBAI,MUMBAI,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000054,400238054,"CHANDANSAR VIRAR BRANCH","SHOP NO. 1/15, GR FLOOR, MAKWANA COMPLEX, VEER SAVARKAR MARG, CHANDANSAR ROAD, VIRAR EAST 401 305",0,"VIRAR EAST",PALGHAR,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000053,400238053,"BHIWANDI BRANCH","GALA NO. 3, KONARK ARCADE BUILDING, NIJAMPUR, BHIWANDI, DIST THANE 421 302",0,BHIWANDI,THANE,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000052,400238052,"BANDRA WEST BRANCH","SHOP NO. 1, GR AND FIRST FLOOR, TURNER HEIGHTS, BANDRA WEST, MUMBAI 400 050",0,MUMBAI,MUMBAI,MAHARASHTRA
"BASSEIN CATHOLIC COOPERATIVE BANK LIMITED",BACB0000051,400238051,"CHARKOP KANDIVALI BRANCH","SHOP NO.8,KALPARUKSHA GARDEN BUILDING,LINK ROAD, POISAR JUNCTION, MAHAVIR NAGAR, KANDIVALI WEST,MUMBAI 400 067",0,MUMBAI,MUMBAI,MAHARASHTRA
