BANK,IFSC,"MICR CODE",BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"BANK INTERNASIONAL INDONESIA",IBBK0000001,400229258,RTGS-HO,"ONE INDIABULLS CENTRE, TOWER 2, WING B 702, 7TH FLOOR, ELPHINSTONE ROAD (WEST),MUMBAI ┬û 400013",67303411,MUMBAI,MUMBAI,MAHARASHTRA
