BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0LCBS01,413612002,"THE LAXMI CO-OPERATIVE BANK LTD. SOLAPUR","319, SOUTH KASBA, SOLAPUR, 413007",2747363,SOLAPUR,SOLAPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082065,NA,"AURANGABAD EXTN COUNTER","PLOT NO.22, KOKANWADI, SMADHAN COLONEY, KAISARPURA, AURANGABAD - 431003.",0,AURANGABAD,AURANGABAD,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082064,431082003,AURANGABAD,"654 PLOT NO 10 TOWN CTR CIDCO AURANGABAD 431003",2471464,AURANGABAD,AURANGABAD,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082063,444082101,AMRAVATI,"PAN DESHMUKH BLG TOPE NAGAR AMRAVATI 444601",2662162,AMRAVATI,AMRAVATI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082062,444082001,AKOLA,"OLD COTTON MKT, AKOLA - 444001",2430023,AKOLA,AKOLA,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082061,440082012,DIGHORI,"8, ADARSH NAGAR, UMERD RD DIGHORI 440009",2712809,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082060,440082013,MANEWADA,"GULMOHAR MAHALAXMI NAGAR NAGPUR440024",2758412,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082059,440082011,"BYRAMJI TOWN","32 CHITNIS LAYOUT,BYRAMJI TOWN, NAGPUR 440013",2593119,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082058,440082010,"CHHOTA TAJBAUG","115 PRITI APT CHOTTA TAJBAUG CHOWK NAGPUR 440009",2745291,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082057,440082007,"WANJARI NAGAR","TYLIN EMP KUKADE LAYOUT WANJARI NAGAR440027",2748961,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082056,440082008,"RANAPRATAP NAGAR","SHEWALKAR GARDENS NORTH AMBAZARI RD 440010",2222191,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082055,440082002,SITABULDI,"RAJARAM BLDG MAIN RD SITABULDI NAGPUR 440012",2524012,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082054,440082005,SADAR,"VORA COMPLEX KAMTEE RD NAGPUR 440001",2532573,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082053,440082003,DHARAMPETH,"MADHUMADHAV COM COMPLEX DHARMPETH 440010",2531204,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082052,440082004,DHANTOLI,"VIJAY BHAVAN LOKMAT CHOWK NAGPUR 440012",2424982,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082051,440082006,DEONAGAR,"SANTAJI COLONY, DEONAGAR, NAGPUR- 440015",2226651,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082050,440082009,"NAGPUR REGOINAL OFFICE BRANCH,","MAHAL, NAGPUR",2728494,NAGPUR,NAGPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082040,422082002,NASHIK,"PLOT NO. 3, SECTOR E, MUMBAI AGRA ROAD, CIDCO, NASHIK 422009",2392855,NASHIK,NASHIK,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082039,411082002,PUNE,"915/2, SHIVAJINAGAR, DR. SULE ROAD, PUNE 411004",25651022,PUNE,PUNE,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082038,416082002,KOLHAPUR,"451/1, E WARD, KEVISPLAZA, VENUS CORNER, STATION ROAD, KOLHAPUR - 416 001",2530700,KOLHAPUR,KOLHAPUR,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082037,400082037,"VASHI EXTN COUNTER","APMC MKT COMPLEX 2, SECTOR 19 B, PLOT NO.7, G 1, AVALON HEIGHTS SCHOOL BLDG,TURBHE, NAVI MUMBAI 400705",27841866,"NAVI MUMBAI",THANE,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082036,400082036,"YB CHAVAN CENTER,  (EXTN COUNTER)","GEN J. BHOSALE MRG NEAR SACHIVALAY 400021",22028620,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082035,400082035,"JOGESHWARI EXTN.COUNTER","MAHANAND DAIRY WESTERN EX RD GOREGAON E 400065",26855032,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082034,400082034,VASHI,"PLOT 88, SECTOR 17 VASHI NEW MUMBAI 400703",27892513,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082033,400082033,BYCULLA,"SEVA NIKETAN S.J.J. RD BYCULLA 400008",23084158,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082032,400082032,"TILAKNAGAR,(CHEMBUR)","AMCHI SHALA NR SAHAKAR TILAK NAGAR 400089",25229170,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082031,400082031,"VARSOVA ANDHERI (W)","ELDERS HOME SAT BANGLOW VERSOVA ANDHERI 400061",26362164,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082030,400082030,"VILE-PARLE (WEST)","ELDERS HOME SAT BANGLOW VERSOVA ANDHERI 400061",26642164,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082029,400082029,"VILE-PARLE (EAST)","114/B SHYAMKAMAL B CHSAGRAWAL MKT PARLEE 400057",26141709,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082028,400082028,VIKHROLI,"KANNAMWAR NAGAR MHB VIKHROLI E 400083",25781736,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082027,400082027,"SANTACRUZ (WEST)","2 SAIARADHANA CHS P.S.RD SANTACRUZ W 400054",26105701,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082026,400082026,"SANTACRUZ (EAST)","NEELKAMAL CHS PRABHAT CLNY RD SANTACRUZ E 400055",26124209,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082025,400082025,MULUND,"180 PARAG BLDG, GG RD MULUND(W)400080",25600232,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082024,400082024,MALAD,"PARAS DAPTARI RD MALAD (E)400097",28834440,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082023,400082023,KHAR,"MODERN CHS SADHANA 16TH RD KHAR(W) 400052",26461803,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082022,400082022,KANDIVALI,"A/4 BEST STAFF QTRS BAJAJ RD KANDIVALI 400067",28051121,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082021,400082021,JOGESHWARI,"1-2 DEVDATTA BLDG RK RD ANDHERI(E) 400069",26838757,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082020,400082020,GHATKOPAR,"KOTMAHALCHS PLOT 148 GARODIYANAGAR 400077",25069060,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082019,400082019,GOREGAON,"67 HEMVILLA JAWAHAR NAGAR GOREGAON(W) 400062",28722131,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082018,400082018,DAHISAR,"A1/2 POKARKUNJ LT RD DAHISAR(W) 400068",28931273,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082017,400082017,CHEMBUR,"PLOT 177 D.K. SANDU RD CHEMBUR 400071",25282561,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082016,400082016,BORIVALI,"1-2-179 KESARBAUG CHS FPN 213 BORIVALI(W) 400092",28984473,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082015,400082015,"ANDHERI (EAST)","DEVATA CHS DEVDARSHAN BLDG RK RD ANDHERI 400069",26838757,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082014,400082014,"SHIVAJI PARK","12GANESH CHS GANESH PATH DADAR(W) 400028",24302192,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082013,400082013,"KURLA (WEST)","303-304 NAVAZ MANZIL LBS RD KURLA(W)400070",26504611,MUMBAI,MUMBAI,MAHARASHTRA
"MAHARASHTRA STATE COOPERATIVE BANK",MSCI0082012,400082012,"PEDDER ROAD","63 RATNA DESHMUKH RD PEDDER RD 400026",23526783,MUMBAI,MUMBAI,MAHARASHTRA
