BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0099933,NA,"MOBILE BANKING DIVISION-HEAD OFFICE","B H ROAD, TUMKUR - 572103",4021102,TUMKUR,TUMKUR,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000029,560574015,"BVK IYENGER ROAD","TGMC BANK LTD, WARD NO 109, CHICKPET MAIN ROAD, CHICKPET.",41134253,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000028,577574202,"SHIVAMOGGA BRANCH","NO.1, ARKIS ARCADE, TILAK NAGAR MAIN ROAD, SHIVAMOGGA - 577201.",0,SHIVAMOGGA,SHIVAMOGGA,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000027,560574014,"RAJARAJESHWARI NAGAR","TGMC BANK LTD., NO-1147, JAWAHARLALNEHRU ROAD, 3RD STAGE, BEML LAYOUT, WARD NO 160, RAJARAJESHWARINAGAR, BENGALURU-98",0,BANGALORE,BANGALORE,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000026,560574012,"SAHAKARANAGAR BRANCH","NO.788A, DAMODARAN ROAD, NEAR GANESHA TEMPLE, SAHAKARANAGAR, BENGALURU - 560092",42160022,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000025,560574013,"MATHIKERE BRANCH","NO 33, HMT MAIN ROAD, GOKULA FIRST STAGE, 2ND PHASE, MATHIKERE, BENGALURU - 560054",41160699,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000024,571574502,MANDYA,"2ND CROSS WARD NO 19 ASHOKNAGAR MANDYA 571401",400156,MANDYA,MANDYA,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000023,570574004,"VIJANAGAR BRANCH","NO 24, 6TH MAIN, 1ST STAGE, VIJAYANAGAR, MYSORE - 570017",4269222,MYSORE,MYSORE,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000022,560574011,"HESARAGHATTA MAIN ROAD BRANCH","BHUVANESHWARI NAGAR, T-DASARAHALLI HESARAGHATTA MAIN ROAD, BENGALURU - 560057",32564129,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000021,560574010,"YELAHANKA BRANCH","685,A SECTOR,OPP SESHADRIPURAM P U COLLEGE,YELHANKA NEW TOWN,BANGALORE 560064",41499299,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000020,NA,"J P NAGAR BRANCH","726 BY A,24TH MAIN,J.P NAGAR,6TH PHASE,BANGALORE 560078",0,BANGALORE,BANGALORE,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000019,NA,"MARATHAHALLI BRANCH","NO.17,KRISHNA GRAND,OUTER RING ROAD,MARATHAHALLI,BENGALURU 560037",0,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000018,NA,"H S R LAYOUT BRANCH","NO.671,7TH SECTOR,9TH MAIN,HSR LAYOUT BENGALURU 560102",0,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000017,NA,"HASSAN BRANCH","805 AND 806,K G TOWERS B M ROAD,HASSAN 573201",0,HASSAN,HASSAN,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000016,NA,"KUVEMPUNAGAR MYSORE BRANCH","MUDRA ARCHADE,MIG 27,KHB COLONY,NRUPATHUNGA ROAD,KUVEMPU NAGAR,MYSORE 570023",0,MYSORE,MYSORE,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000015,NA,"CHITRADURGA BRANCH","SWANTHAL CENTRE,B.D.ROAD,CHITRADURGA 577501",0,CHITRADURGA,CHITRADURGA,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000014,NA,"R T NAGAR BRANCH","544,3RD CROSS,3RD MAIN,2ND BLOCK,R.T.NAGAR,BENGALURU 560032",0,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000013,NA,"INDIRANAGAR BRANCH","421 BY N,KRISHNA TEMPLE ROAD,1ST STAGE,INDIRANAGAR,BENGALURU 560038",0,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000012,NA,"JAYA NAGAR BRANCH","232 BY 19,PAVITHRA SOUTH AVENUE,9TH MAIN,3RD BLOCK,JAYANAGAR,BENGALURU 560011",0,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000011,NA,"BASAVESHWAR NAGAR BRANCH","43,1ST MAIN,3RD BLOCK,3RD STAGE,BASAVESHWARANAGAR,BENGALURU 560079",0,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000010,NA,"DEVARAJ URS ROAD BRANCH","140,DEVARAJ URS ROAD,DEVRAJ MOHALLA,MYSORE 570001",0,MYSORE,MYSORE,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000009,NA,"RAJAJINAGAR BRANCH","2ND CROSS,ESI ROAD,4TH BLOCK,RAJAJINAGAR,BENGALURU 560010",0,BENGALURU,BENGALURU,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000008,NA,"APMC BRANCH","1ST CROSS,APMC YARD,TUMKUR 572103",0,TUMKUR,TUMKUR,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000007,NA,"SIRA BRANCH","MANJUSHRI COMPLEX,DR.B.R.AMBEDKAR ROAD,SIRA 572137",0,SIRA,TUMKUR,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000006,NA,"TIPTUR BRANCH","MAKAN ROAD,KAMADHENU BUILDING,TIPTUR 572201",0,TIPTUR,TUMKUR,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000005,NA,"SDN BRANCH","SIRA ROAD,OPP.SBM,TUMKUR 572103",0,TUMKUR,TUMKUR,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000004,NA,"R N BRANCH","SIT MAIN ROAD,TUMKUR 572103",0,TUMKUR,TUMKUR,KARNATAKA
"TUMKUR GRAIN MERCHANTS COOPERATIVE BANK LIMITED",TGMB0000003,NA,"S S PURAM BRANCH","B.H.ROAD,TUMKUR 572103",0,TUMKUR,TUMKUR,KARNATAKA
