BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000027,411757502,MAHALUNGE,"HOUSE NUMBER H 386,MHALUNGE BUS STOP,PUNE",0,PUNE,PUNE,MAHARASHTRA
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000025,600757002,T.NAGAR,"LHARMONIE,NO 30,BAZULLAH ROAD,T.NAGAR,CHENNAI",0,CHENNAI,CHENNAI,"TAMIL NADU"
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000023,620757002,"THILLAI NAGAR","PREMISE NUMBER C 56,GROUND FLOOR,11TH CROSS ROAD,THILLAI NAGAR,MAIN ROAD,TIRUCHIIRAPPALLI",0,TIRUCHIRAPALLI,TIRUCHIRAPALLI,"TAMIL NADU"
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000022,641757002,"PULLIYAKULAM ROAD","PLOT NUMBER 642,SRI RAM APARTMENTS,GROUND FLOOR 5,6,LAXMI MILL JUNCTION,PULLIYAKULAM ROAD,COIMBATORE",0,COIMBATORE,COIMBATORE,"TAMIL NADU"
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000020,605757002,"KAMRAJ NAGAR","GROUND FLOOR,S J MODERN TOWER,AT NO.13,VALLALAR SALAI,KAMRAJ NAGAR,PUDUCHERRY",0,PUDUCHERRY,PUDUCHERRY,PUDUCHERRY
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000018,380757001,NAVRANGPURA,"GROUND FLOOR SHOP,SAMARPAN BUILDING,NEAR SWASTIK CROSS ROAD,NEAR US PIZZA,NAVRANGPURA,AHMEDABAD",0,AHMEDABAD,AHMEDABAD,GUJARAT
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000017,411757004,SADASHIVPETH,"SHOP NUMER 9,AND 4,SUVIDHA SMITA APARTMENTS,SADASHIV PETH,PUNE",0,PUNE,Pune,MAHARASHTRA
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000016,411757003,CHINCHWAD,"SHOP NUMBER 5A,GROUND FLOOR,SAMEER PLAZA,GP-72,G BLOCK,MIDC,SAMBHAJI NAGAR,CHINCHWAD,PUNE",0,PUNE,Pune,MAHARASHTRA
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000015,411757002,KOTHRUD,"GROUND FLOOR,VIBHAS C.H.S LTD,KOTHRUD,PUNE",0,PUNE,Pune,MAHARASHTRA
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000014,400757005,THANE,"G-1 X SHOPPING CENTER,FLOWER VALLEY CHS LTD,NEXT TO STATE BANK OF HYDERABAD,EASTERN EXPRESS HIGHWAY THANE( WEST),OPPOSITE VIVIANA MALL,MUMBAI",0,MUMBAI,Thane,MAHARASHTRA
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000013,400757004,NERUL,"SHOP NUMBER 6,GROUND FLOOR,NRI SHOPPING CENTER,SEAWOODS ESTATES,(PHASE-II),SECTOR 54,56,58,(PT),NAVI MUMBAI",0,"NAVI MUMBAI",Thane,MAHARASHTRA
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000012,400757003,CHEMBUR,"SHOP NUMBER 1 A,SHRIPAL BUILDING,CHHAYA SOCIETY,S.T.ROAD,CHEMBUR NAKA,MUMBAI",0,MUMBAI,Mumbai,MAHARASHTRA
"SURYODAY SMALL FINANCE BANK LIMITED",SURY0000011,400757002,BELAPUR,"SHOP NUMBER1,HERMES ATRIUM,SECTOR 11,CBD BELAPUR,NAVI MUMBAI",0,"NAVI MUMBAI",Thane,MAHARASHTRA
