BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0999999,400804001,TREASURY,"GIRIRAJ APARTMENT,FACTORY LANE,OPP M K HIGH SCHOOL,BORIVALI WEST,MUMBAI 400092",28333522,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000014,400804014,"VASAI WEST","SHOP NO. 4,5 AND 6, JAY KHODIYAR BHAVAN, AMBADI ROAD, VASAI WEST, THANE 401202.",0,THANE,THANE,MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000013,400804013,"VIRAR WEST","SHOP NO. 11, GROUND FLOOR, VIRAR NAND DHAM CO OPERATIVE HOUSING LTD, VIVA COLLEGE ROAD, NEAR RAM NAGAR, VIRAR WEST, THANE 401303.",6012411,THANE,THANE,MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000012,400804012,ANDHERI,"JEEVAN SANGAM CO OP HOUSING SOCIETY LTD,FINAL PLOT NO 36,JAIPRAKASH ROAD,ANDHERI WEST,MUMBAI 400 058",26206985,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000011,400804011,GOREGAON,"PLOT NO 75,104,M G ROAD,GOREGAON WEST,MUMBAI 400 062",28712103,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000010,400804010,GOREGAON,"ACME AMAY CO.OP.HSG.SOC LTD,VISHVESHWAR ROAD,GOREGAON EAST,MUMABI 400063",29276242,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000009,400804009,BHAYANDER,"JANKI AVENUE,PHATAK ROAD,OPP.RELIANCE COSOMER CARE CENTER,BHAYANDER EAST,THANE 401105",28171618,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000008,400804008,KANDIVLI,"ROHAN ARCADE,GROUND FLOOR,DATTANI ROAD,THAKUR COMPLEX,KANDIVLI EAST,MUMBAI 400101",28843838,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000007,400804007,MALAD,"SHOP NO.1,SITA NIWAS,PLOT NO.94,LIBERTY GARDEN ROAD NO.1,MALAD WEST MUMBAI 400 064",28825060,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000006,400804006,CHARKOP,"101 BY 102,SHVNERI,CHARKOP,KANDIVLI WEST,MUMBAI 400067",28685082,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000005,400804005,BORIVLI,"SHIVHARA,1ST FLOOR,KASTURBA ROAD NO 2,BORIVLI EAST,MUMBAI 400066",28705312,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000004,400804004,KANDIVLI,"LAXMI VILLA,1ST FLOOR,M G ROAD,OPP KALA HANUMAN MANDIR,KANDIVLI WEST,MUMBAI 400067",28619971,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000003,400804003,DAHISAR,"MAMATA,GROUND AND 1ST FLOOR,WAMANRAO SAWANT ROAD,DAHISAR EAST,MUMBAI 400068",28283549,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"JANASEVA SAHAKARI BANK BORIVLI LIMITED",JASB0000002,400804002,BORIVLI,"GIRIRAJ APARTMENT,GROUND FLOOR,FACTORY LANE,OPP M K HIGH SCHOOL,BORIVALI WEST,MUMBAI 400092",28338001,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
