BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0PUN003,411209003,"FATIMA NAGAR BRANCH","SHOP NO.11,GR.FLOOR,BLDG'C',CTP TAIN SQUARE,FATIMA NAGAR,PUNE-411040",2026860327,PUNE,PUNE,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0PUN002,411209002,"CAMP BRANCH","SHOP NO.15,KUMAR CORNER CHSL,CONVENT STREET,CAMP,PUNE-411001",2026331122,PUNE,PUNE,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0GOA007,403209007,PANAJI,"H.NO.E-320 RUA DE QURERN , PATTO, PANAJI , GOA - 403 001",8322432995,GOA,GOA,GOA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0GOA005,403209005,MAPUSA,"D-1/G-1, BOSHAN HOMES, MAPUSA CALANGUTE ROAD, MAPUSA , GOA -403507",8322254078,GOA,GOA,GOA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0GOA004,403209004,"VASCO DA GAMA","SHOP NO.1 &16 SAPANA TERRACE CHSL,SWATANTRA PATH,VASCO DA GAMA- 403802",8322501870,GOA,GOA,GOA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0GOA003,403209003,PORVORIM,"PLOT NO 158,SURVEY NO 125/2,PENHA-DE-FRANCA,PORVORIM,BARDEZ,GOA 403521",8322412379,GOA,GOA,GOA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0GOA002,403209002,MARGAO,"SHOP N0 6, GROUND FLOOR, BLDG A-1, SAPANA  BARRIER CHSL, ST JOAQUIM RD,BORDA, MARGOA, GOA 403 602",8322700096,GOA,GOA,GOA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0DMN132,396209132,"NANI DAMAN","SHOP NO.8-152/G 58,6 DAMANIA HEIGHTS,KAVI KABARDAR ROAD, NANI DAMAN - 396210, UNION TERRITORY OF DAMAN & DIU",2602250152,DAMAN,DAMAN,"DAMAN AND DIU"
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0DMN131,396209131,DAMAN,"OPP. HATHI BAUG , MOTI DAMAN , UNION TERRITORY OF DAMAN & DIU , DAMAN 396 220",2602230397,DAMAN,DAMAN,"DAMAN AND DIU"
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0ACC001,NA,"CENTRAL ADMINISTRATIVE OFFICE, ACCOUNT SECTION","57,HELENA APARTMENTS,MOUNT CARMEL ROAD,BANDRA WEST,MOUNT CARMEL ROAD 4000050",26401126,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209034,400209034,"WADALA BRANCH","CHURCH OF OUR LADY OF DOLOURS ,1ST FLOOR , DAVID BARRETO ROAD ,WADALA (W) MUMBAI 400031",24104551,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209033,400209033,"VASAI BRANCH","DR. THAKUR'S HOSPITAL ,OPP BISHOP'S HOUSE , BHABOLA ,VASAI (W) THANE 401202",2503240930,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209032,400209032,"BHAYANDAR BRANCH","SHOP NO.6,SAI RATH TOWER,NEAR BHAYANDAR POLICE STN.,RAM MANDIR ROAD,BHAYANDAR,DIST-THANE 401101",28170131,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209031,400209031,"FOUR BUNGALOW","SHOP NO.3, RAMESHWAR DARSHAN CHSL, N DUTTA MARG, FOUR BUNGALOWS, ANDHERI WEST, MUMBAI 400053",26374415,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209030,400209030,GOREGAON,"SHOP NO.5, GR.FLR, SHREENIKETAN BLDG, FLOWER HOUSE CHSL, PLOT NO.R-1, GOREGAON(EAST), MUMBAI-400063.",29275801,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209029,400209029,"MAHAKALI BRANCH","SHOP NO.5,SAI ASHISH CHSL,NEAR BINDRA COMPLEX,MAHAKALI CAVES ROAD,ANDHERI(E) MUMBAI 400093",28303141,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209028,400209028,"VASHI BRANCH","F-1/7,GROUND FLOOR, SECTOR-5,VASHI, NAVI MUMBAI 400703",27825113,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209027,400209027,"THANE BRANCH","SHOP NO.2 & 3, ANGEL'S PARADISE, NEAR DAGLI SHALA,THANE WEST 400602",25425447,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209026,400209026,"MANORI BRANCH","MANORI CHURCH COMPOUND MALAD MARVE ROAD,P.O.KHARODI, MALAD( W) GORAI, MUMBAI 400069",28452741,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209025,400209025,"HILL ROAD BRANCH","HILL ROAD BRANCH , THE SALSETTE CATHOLIC CHSL, PLOT NO.29, 56 RAMDAS NAYAK MARG (HILL ROAD) , BANDRA (W) , MUMBAI 400050",26437089,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209024,400209024,"DHOBITALAO BRANCH","ST XAVIER'S HIGH SCHOOL COMPOUND, 289,LOKMANYA TILAK RD, DHOBITALAO, MUMBAI 400001",22610112,MUMBAI,MUMBAI,MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209023,400209023,"MAHIM BRANCH","1/3 GARDEN VIEW CHSL,MMC ROAD MAHIM (W) MUMBAI 400016",24474480,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209022,400209022,"MIRA ROAD BRANCH","GEETA ARCADE BLDG 1 OPP HOLY CROSS CONVENT MIRA ROAD (E) THANE 40107",28118323,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209021,400209021,"NAIGAON BRANCH","CITIZENCREDIT BANK BLDG,CITIZEN HSG SOC.SHOPPING CENTRE,MAIN D.P ROAD NAIGAON (E) DIST THANE 401202",2502200715,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209020,400209020,"MADH BRANCH","ST.BONAVENTURE SCHOOL MADH ISLAND MALAD (W) MUMBAI 400061",28889975,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209019,400209019,"SAHAR BRANCH","OUR LADY OF HEALTH HIGH SCHOOL,SAHAR VILLAGE,ANDHERI (E) MUMBAI 400099",26829285,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209018,400209018,"MAROL BRANCH","ST.JOHN THE EVANGELIST HIGH SCHOOL,MAROL,ANDHERI (E) MUMBAI 400059",28215286,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209017,400209017,"MULUND BRANCH","SAIDHAM COMPLEX,26-27-28 P.K ROAD EXTN.,MULUND (W) MUMBAI 400080",25641710,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209016,400209016,"VAKOLA BRANCH","S.NABIBUX HOUSE,NEHRU ROAD VAKOLA BRIDGE,SANTACRUZ (E) MUMBAI 400055",26685077,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209015,400209015,"SANTACRUZ BRANCH","G-01 FIDA MANSION APTS,S.V ROAD,SANTACRUZ (W) MUMBAI 400052",26047470,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209014,400209014,"TURNER ROAD BRANCH","ST.ANDREW'S COLLEGE,OFF TURNER ROAD,BANDRA (W) MUMBAI 400050",26430709,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209013,400209013,"AMBOLI BRANCH","CREADO CHSL CEASAR ROAD,ANDHERI MUMBAI 400058",26771280,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209012,400209012,"VIKHROLI BRANCH","ST.JOSEPH'S HIGH SCHOOL,STATION ROAD,VIKHROLI MUMBAI 400079.",25779750,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209011,400209011,"KALINA BRANCH","DOMINGO'S COURT,KALINA CHURCH ROAD,SANTACRUZ (E) MUMBAI 400029",26660052,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209010,400209010,"MALAD BRANCH","GREENLANDS,MALAD MARVE ROAD,ORLEM MALAD (W) MUMBAI 400064",28074643,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209009,400209009,"CHEMBUR BRANCH","SHOP NO.9 ERIC HOUSE CENTRAL AVENUE,CHEMBUR MUMBAI 400071",25218157,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209008,400209008,"GORAI BRANCH","ACROSS GORAI CREEK CHURCH ROAD,GORAI VILLAGE,BORIVLI,MUMBAI 400094",28452650,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209007,400209007,"BORIVLI BRANCH","ROSARIO APTS,I.C COLONY,BORIVLI (W) MUMBAI 400103",28931145,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"CITIZEN CREDIT COOPERATIVE BANK LIMITED",CCBL0209006,400209006,"KURLA BRANCH","SAIDHAM,PREMIER ROAD,KURLA (W) MUMBAI 400070",25041370,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
