BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000040,445364503,WANI,"NEAR ABAD BHAVAN TAOR CHOWK WANI 445304",228383,WANI,YAVATMAL,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000039,443364502,LONAR,"LONI ROAD PLOT NO4 SURVEY NO 168/4 LONAR 443302",221288,LONAR,BULDHANA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000038,NA,VASHI,"SHIVAJI MARKET 2, GROUND FLOOR, SHOP NO 10,11,29,30, PLOT NO 8 9 , CROMA ROAD, SECTOR 19D, INFORNT OF APMC DANA MARKET, VASHI",2227831446,"NAVI MUMBAI",THANE,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000037,NA,"SINDHI CAMP","GURUNANAK VIDYALAY SINDHI CAMP PIN 444004",2442598,AKOLA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000036,NA,"SHELU BAZAR","LAXMICHAND VIDYALAY SHELU BAZAR PIN 444402",264769,"SHELU BAZAR",WASHIM,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000035,422364002,NASIK,"SURVEY NO.718,1A,2B,3 PLOT NO.469,CANADA CORNER,NASIK PIN 422 005",2310481,NASIK,NASIK,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000033,452364002,INDORE,"CHETAK CENTRE,R.N.T.MARG,INDORE M.P.PIN 452 001",2526287,INDORE,INDORE,"MADHYA PRADESH"
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000032,450364002,BURHANPUR,"PARINISHA,SHANWARA GATE,BURHANPUR M.P. PIN 450 331",257901,BURHANPUR,BURHANPUR,"MADHYA PRADESH"
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000031,445364502,PUSAD,"THAKUR MARKET,MAIN ROAD,PUSAD PIN 445 204",248812,PUSAD,YAVATMAL,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000030,431364003,AURANGABAD,"AAKASHWANI CHOWK,JALNA ROAD,AURANGABAD PIN 431 001",2325141,AURANGABAD,AURANGABAD,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000029,444364508,"CHANDUR RLY","GANDHI CHOWK,MAIN ROAD,CHANDUR RAILWAY PIN 444 904",254176,"CHANDUR RLY",AMRAVATI,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000028,444364052,PARATWADA,"DURANI CHOWK,PARATWADA PIN 444 805",220192,PARATWADA,AMRAVATI,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000027,400240258,KALBADEVI,"205,207,209 NARAYAN BANSILAL BLD.,KALBADEVI RD,IN FRONT OF JAIN MANDIR,KALBADEVI,MUMBAI PIN 400 002",22400251,MUMBAI,MUMBAI,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000026,431364101,NANDED,"GURUKRUPA MARKET,MAHAVIR CHOWK,VAZIRABAD,NANDED PIN 431 601",230259,NANDED,NANDED,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000025,431364202,PARBHANI,"KACHHI BAZAR,PARBHANI PIN 431 401",225010,PARBHANI,PARBHANI,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000024,443364501,MALKAPUR,"JANVAIBHAV,BHANSALI COMPLEX,BULDHANA ROAD,MALKAPUR PIN 443 101",223758,MALKAPUR,BULDHANA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000023,444364007,"AKOT ROAD","JANVAIBHAV,NEAR HOMEOPATHIC COLLEGE,AKOT ROAD,AKOLA PIN 444 003",2442484,AKOLA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000022,444364006,"MALKAPUR ROAD","MAYUR COLONY,NEAR OCTRIO NAKA,MALKAPUR ROAD,AKOLA PIN 444 004",2458175,AKOLA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000021,445364501,DIGRAS,"NETAJI CHOWK,MAIN ROAD,DIGRAS PIN 445 203",222584,DIGRAS,YAVATMAL,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000020,440364002,NAGPUR,"SERVODAYA CLOTH MARKET,GANDHI BAUG,NAGPUR PIN 440 002",2772314,NAGPUR,NAGPUR,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000019,445364002,YAVATMAL,"DATTA CHOWK,YAVATMAL PIN 445 001",246670,YAVATMAL,YAVATMAL,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000018,425364001,JALGAON,"91,NAVIPETH,NEAR L.I.C. OFFICE,JALGAON PIN 425 001",2220736,JALGAON,JALGAON,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000017,444364005,"OLD CITY","NEAR CHHAYA HOSPITAL,DABKI ROAD,OLD CITY,AKOLA PIN 444 001",2440424,AKOLA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000016,444364302,KHAMGAON,"JANVAIBHAV,SHRIRAM CHOWK,PHARSHI ROAD,INFRONT OF SAHELE COMPLEX,KHAMGAON PIN 444 303",254592,KHAMGAON,BULDHANA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000015,444364101,AMRAVATI,"DEVHARI COMPLEX,NEAR VASANT TALKIES,JAISTAMBH CHOWK,AMRAVATI PIN 444 601",2576761,AMRAVATI,AMRAVATI,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000014,444364507,MANORA,"MAIN ROAD,MANORA PIN 444 404",263330,MANORA,WASHIM,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000013,444364509,SHIRPUR,"OMKAR NAGRI,WARD NO.3,BEHIND BUS STAND,SHIRPUR PIN 444 504",274018,SHIRPUR,WASHIM,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000012,444364152,AKOT,"AKOLA ROAD,SHIVAJI CHOWK,AKOT PIN 444101",222445,AKOT,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000011,444364502,MURTIZAPUR,"HARIYA NAGAR,MAIN ROAD,MURTIZAPUR PIN 444107",243205,AKOLA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000010,444364004,"GORAKSHAN ROAD","PRABHU PLAZA, NEAR POWER HOUSE, GORAKSHAN ROAD, AKOLA PIN 444 004",2458851,AKOLA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000009,444364003,"TAPADIA NAGAR","TATYASAHEB OKE MARG, JATHARPETH CHOWK, AKOLA PIN 444 005",2490714,AKOLA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000008,444364002,TAJNAPETH,"SUBHASH ROAD, TAJNAPETH, AKOLA PIN 444 001",2436155,AKOLA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000007,444364501,TELHARA,"MAIN ROAD, TELHARA PIN 444 108",231595,TELHARA,AKOLA,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000006,444364506,KARANJA,"JANVAIBHAV, SHASIKANT TALKIES ROAD, KARANJA PIN 444 105",222194,KARANJA,WASHIM,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000005,444364505,MANGRULPIR,"JANVAIBHAV, MAIN ROAD, MANGRULPIR PIN 444 403",260369,MANGRULPIR,WASHIM,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000004,444364202,WASHIM,"JANVAIBHAV,RISOD NAKA, WASHIM PIN 444 505",232190,WASHIM,WASHIM,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000003,444364504,RISOD,"JANVAIBHAV, MAIN ROAD, CIVIL LINE, RISOD PIN 4440506",222367,RISOD,WASHIM,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000002,444364503,MALEGAON,"JANVAIBHAV, MAIN ROAD, MALEGAON PIN 444 503",271252,MALEGAON,WASHIM,MAHARASHTRA
"AKOLA JANATA COMMERCIAL COOPERATIVE BANK",AKJB0000001,NA,RTGS-HO,"JANVAIBHAV,OLD COTTON MARKET,AKOLA,PIN 444001",0,AKOLA,AKOLA,MAHARASHTRA
