BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"STATE BANK OF MYSORE",SBMY0TREA00,NA,RTGS-HO,"TREASURY BRANCH,SBI LHO BLD,SYNERGY,6TH FLOOR,BANDRA KURLA COMPLEX,BANDRA EAST MUMBAI-400068",0,MUMBAI,MUMBAI,MAHARASHTRA
"STATE BANK OF MYSORE",SBMY0RRCKGB,NA,"CAUVERI KALPATARU GRAMEENA BANK","CA 20,VIJAYNAGAR 2ND STAGE MYSORE 570017",0,MYSORE,MYSORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041214,571006507,KERAGODU,"NEAR BY BUS STOP KERAGODU MANDYA",9482939609,MANDYA,MANDYA,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041213,571006506,SHANKARNAGAR,"415,1ST FLOOR MC COMPLEX BANNUR ROAD CHAMUNDESHWARI NAGAR MANDYA",221213,MANDYA,MANDYA,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041212,584006004,"ASHAPUR ROAD","NO 44 AND 51 NEAR KK LAKSHMIDEVI KALYANA MANTAP OPP FCI GODOWN ASHAPUR ROAD RAICHUR 584101",9980751142,RAICHUR,RAICHUR,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041211,584006003,CHIKKASUGUR,"114/1 CHIKKASUGUR VADLOOR CROSS HYDERABAD ROAD CHIKKASUGUR RAICHUR",9980751142,RAICHUR,RAICHUR,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041210,560006213,"KENCHANAPURA CROSS","BHASTHI MAIN ROAD BHUVANESWARINAGAR BANGALORE 560056",9480029678,BANGALORE,BANGALORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041209,560006211,"HESARAGHATTA MAIN ROAD","31/38 HESARAGHATTA MAIN ROAD,BAGALGUNTE, BANGALORE 560073",9902314911,BANGALORE,BANGALORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041208,560006205,THINDLU,"NO. 262/239, KODIGEHALLI MAIN ROAD, THINDLU, BANGALORE 560097",9743143400,BANGALORE,BANGALORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041207,560006209,NAGAVARA,"BVR LAKE FRONT,NO 40/32/50/1/2, FLAT 001, NAGAVARA VILLAGE,KASABA HOBLI,OUTER RING ROAD,VEERANNAPALYA, BANGALORE 560045",9986120042,BANGALORE,BANGALORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041206,560006203,SUBHASHNAGAR,"MADHU COMPLEX NO 9 TC PALYA MAIN ROAD SUBHASHNAGAR BATTERAHALLI BANGALORE 560049",9880537271,BANGALORE,BANGALORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041205,560006212,NAYANDAHALLI,"21 PANTHRAPALYA MYSORE ROAD NAYANDAHALLI BANGALORE 560039",9500885664,BANGALORE,BANGALORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041204,570006052,ARAVINDANAGAR,"NO 651 1ST STAGE ARAVINDANAGAR MYSORE 570023",0,MYSORE,MYSORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041203,560006207,"ANANTHAPURA GATE","NO 388/1 NPA REDDY ARCADE ANANTHAPURA YELHANKA BANGALORE 560085",0,BANGALORE,BANGALORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041202,560006208,ANDRAHALLI,"3,4 & 5,ANDRAHALLI MAIN ROAD,ANDRAHALLI, BANGALURU 560091",22354948,BANGALORE,BANGALORE,KARNATAKA
"STATE BANK OF MYSORE",SBMY0041201,560006206,"ADITYA NAGAR","STATE BANK OF MYSORE 12 AND 13 YELAHANKA MS PALYA MAIN ROAD ADITYA NAGAR BANGALORE 560097",9964891409,BANGALORE,"BANGALORE URBAN",KARNATAKA
