BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"PUNJAB NATIONAL BANK",PUNB0SUPGB5,NA,"NEFT NODAL BRANCH SUPGB RRB","NEFT PROCESSING CENTRE FOR SARVA U P GRAMIN BANK,C 39 UPON 5 JAGRITI VIHAR MEERUT 250004 U P",0,MEERUT,MEERUT,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0PGB003,NA,"NEFT NODAL BRANCH PGB RRB","NEFT CENTRALIZED PROCESSING CENTRE FOR PUNJAB GRAMIN BANK,JALANDHAR ROADKAPURTHALAPIN 144601",0,KAPURTHALA,KAPURTHALA,PUNJAB
"PUNJAB NATIONAL BANK",PUNB0MBGB06,NA,"NEFT NODAL BRANCH MBGB RRB","NEFT CENTRALIZED PROCESSING CNTR MADHYA BIHAR GRAMIN BANK,MEENA PLAZA SOUTH OF MUSEAUM,PATNA 800001",0,PATNA,PATNA,"WEST BENGAL"
"PUNJAB NATIONAL BANK",PUNB0IPOS01,WAITING,"INDIA POST PAYMENT BANK","POST OFFICE SPEED POST CENTRE BUILDING MARKET ROAD NEW DELHI 110001",7506645189,DELHI,DELHI,DELHI
"PUNJAB NATIONAL BANK",PUNB0HPGB04,NA,"NEFT NODAL BRANCH HPGB RRB","NEFT CENTRALIZED PROCESSING CENTRE FOR HIMACHAL GRAMIN BANK,JAWAHARNAGAR MANDI PIN 175001",0,MANDI,MANDI,"HIMACHAL PRADESH"
"PUNJAB NATIONAL BANK",PUNB0HGB001,NA,"NEFT NODAL BRANCH HGB RRB","NEFT CENTRALIZED PROCESSING CENTRE HARYANA GRAMIN BANK,NEAR BAJRANG BHAWAN,DELHI ROAD ROHTAK,124001",0,ROHTAK,ROHTAK,DELHI
"PUNJAB NATIONAL BANK",PUNB0999900,NA,"SFMS TEST SERVER","HEAD OFFICE IT DIVISION, 5, SANSAD MARG, NEW DELHI",0,"NEW DELHI","NEW DELHI",DELHI
"PUNJAB NATIONAL BANK",PUNB0999800,WAITING,GAGAUL,"VILL GAGAUL TEHSIL MEERUT DISTRICT MEERUT UTTARPRADESH 245206",9568005156,MEERUT,MEERUT,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0999700,WAITING,UNDRI,"PNB WARD NO 3 UNDRI NEAR HANUMAN MANDIR CHOWK TAL HAVELI DIST PUNE MAHARASHTRA 411060",9867081529,PUNE,PUNE,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0999600,WAITING,HADAPSAR,"SHOP NO 37 40 PLOT NO 58 SOLAPUR ROAD HADAPSAR PUNE MAHARASHTRA 411028",9766625928,HADAPSAR,PUNE,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0999500,WAITING,"CIRCLE OFFICE BOKARO","PNB BOKARO CIRCLE BOKARO STEEL CITY SEC IV , BOKARO JHARKHAND 827001",6542231237,BOKARO,BOKARO,JHARKHAND
"PUNJAB NATIONAL BANK",PUNB0999400,WAITING,"CIRLCE OFFICE BILASPUR","PLOT NO A 48 RING ROAD NO 2 GAURAV PATH BILASPUR CHATTISGARH 495001",0,BILASPUR,BILASPUR,CHHATTISGARH
"PUNJAB NATIONAL BANK",PUNB0999300,WAITING,"CIRCLE OFFICE GWALIOR","7 C VATSAL MANSION GROUND FLOOR IN FRONT OF ADITYA COLLEGE CITY CENTRE GWALIOR MADHYA PRADESH 474001",0,GWALIOR,GWALIOR,"MADHYA PRADESH"
"PUNJAB NATIONAL BANK",PUNB0999200,WAITING,"CIRCLE OFFICE ALLAHABAD","PNB CIRCLE OFFICE ,FIRST FLOOR SANGAM PLACE ,CIVIL LINE ALLAHABAD UP ALLAH 211001",7897994970,ALLAHABAD,ALLAHABAD,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0999100,WAITING,"CIRCLE OFFICE UDAIPUR","VINAYAK COMPLEX, UDAY POL TORAN BAWRI, UDAIPUR RJ UDAPU 313001",0,UDAIPUR,UDAIPUR,RAJASTHAN
"PUNJAB NATIONAL BANK",PUNB0999000,WAITING,"CO ANDHRA","D NO 9 35 KAVURI TOWERS FIRST FLOOR KAMYA TOPU CENTRE , KANURU , VIJAYAWADA ANDHRA PRADESH 520007",0,VIJAYAWADA,KRISHNA,"ANDHRA PRADESH"
"PUNJAB NATIONAL BANK",PUNB0998900,WAITING,"CIRCLE OFFICE MUMBAI","7TH FLOOR MAKER TOWERS F WINGS CUFFE PARADE COLABA MUMBAI MAHARASHTRA 400005",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0998800,WAITING,"DARUHI HAMIRPUR","VPO DARUHI TEHSIL AND DISTT HAMIRPUR HIMACHAL PRADESH HAMPU 174001",9816621444,HAMIRPUR,HAMIRPUR,"HIMACHAL PRADESH"
"PUNJAB NATIONAL BANK",PUNB0998700,WAITING,"ALAMCODE CHANGARAMKULAM","FIRST FLOOR,MARVA SHOPING COMPLEX, KUNNAMKULA EAST ROAD, NANNAMMUKKUPO MALAPPURAM KE MALAP 679575",0,MALAPPURAM,MALAPPURAM,KERALA
"PUNJAB NATIONAL BANK",PUNB0998600,416024003,"RENDAL MAHARASHTRA","C/O VIDYA RAJENDRA PAWAR HINDU CHK MAIN ROAD RENDAL TAH HATAKANANGLE MAHARASHTRA 416203",9420458427,RENDAL,KOLHAPUR,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0998500,WAITING,MORIWALA,"VPO MORIWALA DISTRICT SIRSA MORIW HARYANA 125060",9416288149,SIRSA,SIRSA,HARYANA
"PUNJAB NATIONAL BANK",PUNB0998400,WAITING,"PUNJAB NATIONAL BANK","PUNJAB NATIONAL BANK,USBA COMPLEX, SEC-2, ALPHA, GREATER NOIDA , UTTARPRADESH  201308",9871431237,NOIDA,"GAUTAM  BUDDHA  NAGAR","UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0998300,WAITING,ZAHIRABAD,"HNO21329 SUBHASH GANJ ZAHIRABAD MEDAK DIST TL ZAHI TELANGANA 502220",0,MEDAK,MEDAK,TELANGANA
"PUNJAB NATIONAL BANK",PUNB0998200,WAITING,AMALAPURAM,"HNO 6 1 12 RAMAKRISHNA NAGAR AMALAPURAM DIST EAST GODAVARI ANDHRA PRADESH AMLAP 533201",9676837373,"EAST GODAVARI","EAST GODAVARI","ANDHRA PRADESH"
"PUNJAB NATIONAL BANK",PUNB0998100,WAITING,"KATTUR PAPPAKURICHI","12A BHARATHI AVENUE PAPPAKURICHI MAIN ROAD NORTH KATTUR TRICHY TAMIL NADU 620019",0,KATTUR,TIRUCHIRAPALLI,"TAMIL NADU"
"PUNJAB NATIONAL BANK",PUNB0998000,WAITING,SAMOH,"VPO SAMOH DISTRICT BILASPUR SAMOH HIMACHAL PRADESH",0,HAMIRPUR,BILASPUR,"HIMACHAL PRADESH"
"PUNJAB NATIONAL BANK",PUNB0997900,WAITING,NASRULLAGANJ,"NASRULLAGANJ,DIST.SEHORE MADHYA PRADESH 466331",9039572066,NASRULLAGANJ,SEHORE,"MADHYA PRADESH"
"PUNJAB NATIONAL BANK",PUNB0997800,WAITING,"BASOLI DIST.BAGHPAT","BASOLI, TEH.BARAUT, DIST.BAGHPAT UTTAR PRADESH 250623",9568005244,BARAUT,BAGHPAT,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0997700,WAITING,"C.CHEST GANGOH,SAHARANPUR","VPO-GANGOH,RAMBAGH RD, BLOCK-NAKUR DIST-SAHARANPUR UTTAR PRADESH 247341",8126063286,SAHARANPUR,SAHARANPUR,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0997600,WAITING,KANNAD,"PNB,PRAJWAL PLOT-37,CHALISGAON ROAD, KANNAD, DIST-AURANGABAD MAHARASHTRA 431103",7208335342,KANNAD,AURANGABAD,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0997500,WAITING,SHIRDI,"HOTEL BANDHAN, NR.BHAKTI NIWAS, SHIRDI,TAL.RAHATA,DIST-AHMEDNAGAR MAHARASHTRA 423109",9960585821,SHIRDI,AHMADNAGAR,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0997400,WAITING,"PARAB DIST.SURAT","PARAB, TALUKA KAMREJ DIST.SURAT GUJARAT 394325",8600786172,SURAT,SURAT,GUJARAT
"PUNJAB NATIONAL BANK",PUNB0997300,WAITING,"RETAIL   ASSET BRANCH","PUNJAB  NATIONAL BANK, E-30 A ,SEC-3  NOIDA UP  201301",8800733944,NOIDA,"GAUTAM BUDDHA NAGAR","UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0997200,WAITING,"KHAGAUL PATNA","GARIKHANA CANTT ROAD NR DRM OFFICE BIHAR PATNA 801105",9470262560,PATNA,PATNA,BIHAR
"PUNJAB NATIONAL BANK",PUNB0997100,WAITING,"SHEKHPURA PATNA BIHAR","PO DHELWA, THANA -RAMKRISHNA NAGAR PATNA - BIHAR BH PATNA 800020",7763806377,PATNA,PATNA,BIHAR
"PUNJAB NATIONAL BANK",PUNB0997000,WAITING,"TARSA, DIST.NAGPUR","TARSA JOINT, TQ.MOUNDA TARSA, DIST.NAGPUR MAHARASHTRA 441106",2553420,MAUDA,NAGPUR,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0996900,WAITING,"FETRI DIST.NAGPUR","WARD NO.1, KATOL ROAD, FETRI, DIST.NAGPUR MAHARATSHTRA 441501",2553420,FETARI,NAGPUR,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0996800,WAITING,"KHARABI DIST.NAGPUR","21, ORANGE NAGAR KHARBI DIST.NAGPUR MAHARASHTRA 440008",2553420,NAGPUR,NAGPUR,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0996700,WAITING,"WADDHAMNA DIST. NAGPUR","PLOT NO.5,WADDHMNA SQUARE AMRAVATI ROAD,DIST,NAGPUR MAHARASHTRA 440023",2553420,NAGPUR,NAGPUR,MAHARASHTRA
"PUNJAB NATIONAL BANK",PUNB0996600,WAITING,SIHOR,"BESIDE TALUKA PANCHAYAT KESHA ARCADE SIHOR DIST BHAVNAGAR GUJARAT",8979050401,SIHOR,BHAVNAGAR,GUJARAT
"PUNJAB NATIONAL BANK",PUNB0996500,WAITING,"KARHERA , MOHAN NAGAR","713,NEW KARHERA COLONY, MOHANNAGAR, GHAZIABAD UTTAR PRADESH 201007",9650733755,GHAZIABAD,GHAZIABAD,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0996400,WAITING,BHOWALI,"BHOWALI, RANIKHET ROAD BHOWALI UTTARANCHAL 263132",8171031963,BHOWALI,NAINITAL,UTTARAKHAND
"PUNJAB NATIONAL BANK",PUNB0996300,WAITING,"LODIPUR RAJPUT","IFTM UNIVERSITY VILL LODIPUR RAJPUT MORADABAD UTTAR PRADESH 244001",8171999389,"LODHIPUR RAJPUT",MORADABAD,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0996200,WAITING,"RAMPUR ROAD MORADABAD","NEAR GULAB BADI RAMPUR ROAD MORADABAD UTTAR PRADESH 244001",8171997852,MORADABAD,MORADABAD,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0996100,WAITING,MAIGALGANJ,"PNB MAIGALGANJ, NEAR SBI ATM, NH-24, GT ROAD, DISTT LAKHMIPUR-KHERIUP UP MAIGL 261505",9359359362,MAIGALGANJ,"LAKHIMPUR KHERI","UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0996000,500024039,"WEST MARREDPALLY","PLOT NO 1 SUMAN HOUSING COLONY BOOSAREDDYGUDA WEST MARREDPALLY TELANGANA 500026",9676856175,HYDERABAD,HYDERABAD,TELANGANA
"PUNJAB NATIONAL BANK",PUNB0995900,WAITING,SHYAMPUR,"GUMANI WALA, SHYAMPUR DEHRADUN UTTARANCHAL 249204",9997004916,SHYAMPUR,"DEHRA DUN",UTTARAKHAND
"PUNJAB NATIONAL BANK",PUNB0995800,WAITING,NATHANPUR,"1-EKTA ENCLAVE, ST.NO.4 NATHANPUR DEHRADUN UTTARANCHAL 248005",8755655858,"DEHRA DUN","DEHRA DUN",UTTARAKHAND
"PUNJAB NATIONAL BANK",PUNB0995700,WAITING,"BASANT VIHAR, ALWAR","BASANT VIHAR, NEAR AMBEDKER CIRCLE ALWAR RAJASTHAN 301001",7073962221,ALWAR,ALWAR,RAJASTHAN
"PUNJAB NATIONAL BANK",PUNB0995600,WAITING,"SHALIMAR GARDEN","PUNJAB NATIONAL BANK S-1 BLOCK SHALIMAR GARDEN EXT II SAHIBABAD GHAZIABAD UTTAR PRADESH 201005",9911191647,SAHIBABAD,GHAZIABAD,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0995500,WAITING,"BHATTA,GREATER NOIDA","PUJAB NATIONAL BANK BHATTA GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH 201301",9456028707,NOIDA,"GAUTAM BUDDHA NAGAR","UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0995400,WAITING,"MAJUHAULI RAJ","MAJHAULI RAJ, SALEMPUR , DEORIA UTTAR PRADESH 274506",9919915221,SALEMPUR,DEORIA,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0995300,WAITING,TARAMANDAL,"TARAMANDAL, PO SHIDDARTH ENCLAVE GORAKHPUR UTTAR PRADESH 273017",8400667744,GORAKHPUR,GORAKHPUR,"UTTAR PRADESH"
"PUNJAB NATIONAL BANK",PUNB0995200,WAITING,"CHAPRA GANDHI CHOWK","PUNJAB NATIONAL BANK GANDHI CHOWK CHAPRA BIHAR 841301",7033595535,SARAN,CHAPRA,BIHAR
"PUNJAB NATIONAL BANK",PUNB0995100,WAITING,"SASAMUSA MUZAFFARPUR","PUNJAB NATIONAL BANK SASAMUSA DIST GOPALGANJ BIHAR",9162485995,MUZAFFARPUR,MUZAFFARPUR,BIHAR
"PUNJAB NATIONAL BANK",PUNB0995000,WAITING,"RAMNAGAR WEST CHAMPARAN","BO RAMNAGARBHAGAT SINGH CHOWK DIST WEST CHAMPARAN BIHAR WESTC 845106",9771478506,RAMNAGAR,MUZAFFARPUR,BIHAR
"PUNJAB NATIONAL BANK",PUNB0994900,WAITING,KATHGODAM,"CO SMT. CHARU LATA RAWAT CURRY AND SPICE REST NEAR LIC RO NAINITAL HALDWANI ROAD KATHGODAM UTTARANCHAL",8171998070,NAINITAL,NAINITAL,UTTARAKHAND
"PUNJAB NATIONAL BANK",PUNB0994800,WAITING,"PIRAN KALIYAR","PRIN KALIYAR SHOP NO 8 NEAR DARGAH PIRAN KALIAR TEHSIL ROORKEE HARIDWAR UTTARANCHAL 247667",8126235017,ROORKEE,HARIDWAR,UTTARAKHAND
