BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"INDIAN OVERSEAS BANK",IOBA0ROGB01,NA,"IOB, RRB, ODISHA GRAMYA BANK","PLOT NO-190/706,KOKILA REISDENCY,  ANANTA VIHAR,POKHARIPUT,AERODROME AREA,  BHUBANESWAR-751020",2352739,BHUBANESWAR,KHURDA,ODISHA
"INDIAN OVERSEAS BANK",IOBA0PGB001,NA,"IOB RRB PANDYAN GRAMA BANK","2 70 1 COLLECTORATE COMPLEX,ADMINISTRATIVE OFFICE,VIRUDHUNAGAR",28889330,VIRUDHUNAGAR,VIRUDHUNAGAR,"TAMIL NADU"
"INDIAN OVERSEAS BANK",IOBA0009084,WAITING,"FINANCIAL INCLUSION DEPARTMENT","763, ANNA SALAI, CHENNAI 600002",28584896,CHENNAI,CHENNAI,"TAMIL NADU"
"INDIAN OVERSEAS BANK",IOBA0009072,WAITING,"TRANSACTION BANKING DEPT","762,763 ANNA SALAI,CHENNAI 600001",28584896,CHENNAI,CHENNAI,"TAMIL NADU"
"INDIAN OVERSEAS BANK",IOBA0009011,WAITING,"GENERAL ADMN DEPT","762,763 ANNA SALAI,CHENNAI 600 002",28584896,CHENNAI,CHENNAI,"TAMIL NADU"
"INDIAN OVERSEAS BANK",IOBA0009002,WAITING,"PERSONNEL ADMINISTRATION DEPT","762 763 ANNA SALAI MOUNT ROAD,CHENNAI 600 004",28584896,CHENNAI,CHENNAI,"TAMIL NADU"
"INDIAN OVERSEAS BANK",IOBA0006842,WAITING,"AMBALA ARMY PUBLIC SCHOOL EC","AMBALA ARMY PUBLIC SCHOOL 90 ALEXANDRA ROAD AMBALA CONTONMENT 133 001",2793014,AMBALA,AMBALA,HARYANA
"INDIAN OVERSEAS BANK",IOBA0006809,WAITING,"DINJAN AIRFORCE STATION","P.O.PANITOLA,DINJAN,TINSUKIA,PIN 786189,ASSAM",28584896,TINSUKIA,TINSUKIA,ASSAM
"INDIAN OVERSEAS BANK",IOBA0006608,600020115,"NORTH CHENNAI THERMAL POWER PROJECT","NORTH CHENNAI THERMAL,POWER PROJECT SITE,ENNORE,CHENNAI,THIRUVALLUR,PIN 600120",28584896,AMBATTUR,THIRUVALLUR,"TAMIL NADU"
"INDIAN OVERSEAS BANK",IOBA0006522,WAITING,"MUMBAI MEDICAL RESEARCH CENTRE","MEDICAL RESEARCH CENTRE,MUMBAI HOSPITAL TRUST,12 B,NEW MARINE LINES,MUMBAI",28584896,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"INDIAN OVERSEAS BANK",IOBA0003804,WAITING,KILAKUYILKUDI,"ACADEMIC BLOCK,ANNA UNIVERSITY,REGIONAL CAMPUS,KANYAKUMARI NATIONAL HIGHWAY,KILAKUYILKUDI VILLAGE",2520027,MADURAI,MADURAI,"TAMIL NADU"
"INDIAN OVERSEAS BANK",IOBA0003803,WAITING,"SME-SPECIALISED BRANCH",ISLL8&AKLDIESMBIMIH64.,2465110,TIRUCHIRAPALLI,TIRUCHIRAPALLI,"TAMIL NADU"
