BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"UTKARSH SMALL FINANCE BANK",UTKS0001380,803762102,BARH,"STATION ROAD BARH PATNA BIHAR 803213",8271907330,PATNA,PATNA,BIHAR
"UTKARSH SMALL FINANCE BANK",UTKS0001379,440762002,LAKADGANJ,GROUNDFLOORHONEYARJUNKAUSHALYATOWERPLOTNO268CENTRALAVENUEROADLAKADGANJNAGPUR440008,9766938390,NAGPUR,NAGPUR,MAHARASHTRA
"UTKARSH SMALL FINANCE BANK",UTKS0001377,800762002,"SAGUNA MORE","GROUND FLOOR PLOT NUMBER 202 VASHIKUNJ COMPLEX NEAR SAGUNA MORE PATNA 801503",9102405957,PATNA,PATNA,BIHAR
"UTKARSH SMALL FINANCE BANK",UTKS0001375,221762002,"VARANASI GODOWLIA",D37BY37BARADEOSPICEKCMCOMPLEXGODOWLIAVARANASIPIN221001,9648093697,VARANASI,VARANASI,"UTTAR PRADESH"
"UTKARSH SMALL FINANCE BANK",UTKS0001363,222762002,JAUNPUR,PLOTNO41BY2ALLAHABADVARANASIMAINROADWAJIDPURTIRAHAJAUNPUR222002,7897420223,JAUNPUR,JAUNPUR,"UTTAR PRADESH"
"UTKARSH SMALL FINANCE BANK",UTKS0001360,842762002,MUZAFFARPUR,"ZILA SCHOOL PARISHAD HATHI CHOWK NEAR ASG EYE HOSPITAL MUZAFFARPUR BIHAR 842001",9534866664,MUZAFFARPUR,MUZAFFARPUR,BIHAR
"UTKARSH SMALL FINANCE BANK",UTKS0001359,110762002,NAJAFGARH,"1626 BY E1 THANA ROAD NAJAFGARH 110043",9999030404,DELHI,DELHI,DELHI
"UTKARSH SMALL FINANCE BANK",UTKS0001356,802762102,ARRAH,"UPPER GR FLR PLOT NO 516 THANA NO 237 MAHAJAN TOLI SHIVGANJ AARAH DIST BHOJPUR PIN 802301",9128600600,BHOJPUR,BHOJPUR,BIHAR
"UTKARSH SMALL FINANCE BANK",UTKS0001203,800762004,FATUHA,"STATION ROAD FATHUA DIST PATNA PIN CODE 803202",7541812266,PATNA,PATNA,BIHAR
"UTKARSH SMALL FINANCE BANK",UTKS0001147,440762004,MANKAPUR,"FLAT NO 101 RAJ COMPLEX BYPASS ROAD MAIN ROAD MANKAPUR NAGPUR 440030",7722024931,NAGPUR,NAGPUR,MAHARASHTRA
"UTKARSH SMALL FINANCE BANK",UTKS0001144,440762003,NANDANVAN,"SHREE G S PALACE FLAT NO.201 GOPAL KRISHNA NAGAR WATHODA PANDHAN ROAD NAGPUR 440009",7722024906,NAGPUR,NAGPUR,MAHARASHTRA
"UTKARSH SMALL FINANCE BANK",UTKS0001109,221762007,KAKARMATTA,CAREOFDRRKSINGHN10BY72E25NEWCOLONYKAKARMATTA221004,8756702489,VARANASI,VARANASI,"UTTAR PRADESH"
"UTKARSH SMALL FINANCE BANK",UTKS0001099,221762008,UMRAHA,"CARE OF MR BAL JI PRASADA VILLAGE UMARAHA MARKET POST UMARAHA VARANASI 221007",7897299731,VARANASI,VARANASI,"UTTAR PRADESH"
"UTKARSH SMALL FINANCE BANK",UTKS0001078,221762004,PANCHKOSI,"1ST FLOOR SA20 BY 206 H 2 1 CHANDRA CHARMUHANI ASHAPUR WARD SARNATH,VARANASI 221007",8756399760,VARANASI,VARANASI,"UTTAR PRADESH"
"UTKARSH SMALL FINANCE BANK",UTKS0001052,801762002,BIHTA,"GR FLR MANOJ SINGH NEAR DURGA MANDIR PITAMBAR NAGAR NH 30 POST BIHTA THANA BIHTA PATNA 801103",7091599439,PATNA,PATNA,BIHAR
"UTKARSH SMALL FINANCE BANK",UTKS0001046,800762003,DANAPUR,"GOLA ROAD NEAR AXIS BANK DANAPUR PATNA 801503",7091593532,PATNA,PATNA,BIHAR
"UTKARSH SMALL FINANCE BANK",UTKS0001003,221762005,HARAHUA,"CARE OF NANHERAM MAURYA SON OF JAGERAM MAURYA VILL KOIRAJPUR POST HARAHUA DIST VARANASI 221202",9794843382,VARANASI,VARANASI,"UTTAR PRADESH"
"UTKARSH SMALL FINANCE BANK",UTKS0001002,221762006,SIGRA,CAREOFMSPUSHPASINGHD56BY1561RAJANSAHINAGAROPPOSITESAGUNSWEETSDISTVARANASI221010,7897075586,VARANASI,VARANASI,"UTTAR PRADESH"
"UTKARSH SMALL FINANCE BANK",UTKS0001001,221762003,"ASHOK VIHAR","1ST FLR PL NO 107 108 HOUSE NO SA 37 BY 20 RLG COMPLEX VASUDEV NAGAR PAHARIA VARANASI 221007",7752802002,VARANASI,VARANASI,"UTTAR PRADESH"
