BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"LAXMI VILAS BANK",LAVB0000999,600056102,"ATM CELL CHENNAI","189 IST FLOOR AARTHI CHAMBERS ANNASALAI CHENNAI 600 006 TAMILNADU",0,CHENNAI,CHENNAI,"TAMIL NADU"
"LAXMI VILAS BANK",LAVB0000998,600056104,DPCELL,"NO 776 SAKTHI TOWERS 4TH FLOORANNASALAI CHENNAI 600002",0,CHENNAI,CHENNAI,"TAMIL NADU"
"LAXMI VILAS BANK",LAVB0000966,676056152,MALAPPURAM,"ALMANARA COMPLEX DOWNHILL TIRUR ROAD",0,MALAPPURAM,TRISSUR,KERALA
"LAXMI VILAS BANK",LAVB0000965,504056202,MANCHERIAL,"NO 6 10 MAIN MARKET ROAD NEAR GIRLS HIGH SCHOOL LABOUR OFFICE ROAD MANCHERIAL TELANGANA 504208",9989147002,MANCHERIAL,MANCHERIAL,TELANGANA
"LAXMI VILAS BANK",LAVB0000963,NA,MARKAPUR,"D.NO. 7,310 CUMBUM ROAD MARKAPUR",0,MARKAPUR,PRAKASAM,"ANDHRA PRADESH"
"LAXMI VILAS BANK",LAVB0000962,509056002,MAHABUBNAGAR,"H NO 1 10 14914 NEW TOWN",0,MABABUBNAGAR,MABABUNAGAR,TELANGANA
"LAXMI VILAS BANK",LAVB0000961,620056019,MANAPPARAI,"NO 107 DINDIGUL MAIN ROAD OPP LIC OFFICE",0,TRICHY,TRICHY,"TAMIL NADU"
"LAXMI VILAS BANK",LAVB0000896,110056102,"ED OFFICE GURGAON","217 2ND FLOOR TIME TOWERMG ROAD GURGAON HARYANA 122009",0,GURGAON,GURGAON,HARYANA
"LAXMI VILAS BANK",LAVB0000892,400056103,"D O MUMBAI","STERLING CENTRE 2ND FLOOR ANDHERI KURLA ROAD CHAKALA ANDHERI MUMBAI",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"LAXMI VILAS BANK",LAVB0000891,500056103,"HYDERABAD RO","SHOW ROOM NO 2  ADITYA TRADE CENTRE  AMEERPET  HYDERABAD500038",0,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"LAXMI VILAS BANK",LAVB0000889,625056105,"R O MADURAI","DOOR NO 49A BHARATHI ULA ROAD RACE COURSE",0,MADURAI,MADURAI,"TAMIL NADU"
"LAXMI VILAS BANK",LAVB0000888,NA,"INTERNATIONAL DIVISION","25 31 ABAN HOUSE 4TH FLOOR SRI SAIBABA MARG KALAGHODA FORT MUMBAI",0,MUMBAI,MUMBAI,MAHARASHTRA
"LAXMI VILAS BANK",LAVB0000887,639056103,"KARUR RO","SALEM MAIN ROADKATHAPARAI",0,KARUR,KARUR,"TAMIL NADU"
"LAXMI VILAS BANK",LAVB0000886,641056105,"D O COIMBATORE","LVB PLATINUM JUBILEE BUILDING 68 OPPANAKARA STREETIIND FLOOR COIMBATOR",0,COIMBATORE,COIMBATORE,"TAMIL NADU"
"LAXMI VILAS BANK",LAVB0000885,560056103,"D O BANGALORE","568 38TH CROSS 11TH MAIN 1ST FLOOR5TH BLOCK JAYANAGAR BANGALORE 560 0",0,BANGALORE,"BANGALORE URBAN",KARNATAKA
"LAXMI VILAS BANK",LAVB0000882,400056302,"RTGS CELL","25-31, ABAN HOUSE, 4TH FLOOR, SRI SAIBABA MARG. KALAGHODA FORT MUMBAI",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"LAXMI VILAS BANK",LAVB0000881,636056018,YETHAPUR,"94, BAZAAR STREET YETHAPUR 636 117SALEM DT TAMIL NADU",0,YETHAPUR,SALEM,"TAMIL NADU"
"LAXMI VILAS BANK",LAVB0000880,NA,YADGIR,"PLOT NO 4 SY NO 147/1 2 NEAR SUBHAM PETROL BUNK",0,YADGIR,GULBURGA,KARNATAKA
"LAXMI VILAS BANK",LAVB0000875,NA,"Y OTHAKKADAI","SRI ESWARI AMMAN TOWERS,MADURAI MELUR MAIN ROAD,Y.OTHAKKADAI,MADURAI DT.625 107",2545900,MADURAI,MADURAI,"TAMIL NADU"
"LAXMI VILAS BANK",LAVB0000874,560056021,YELAHANKA,"NO 971 1ST CROSS 3RD PHASE YELAHANKA BANGALORE 560064",0,BANGALORE,BANGALORE,KARNATAKA
"LAXMI VILAS BANK",LAVB0000854,517056003,"ANNAMAYYA CIRCLE TIRUPATHI","NO 19 8 85 4B R C ROAD ANNAMAYYA CIRCLE TIRUPATHI",0,TIRUPATHI,CHITTOOR,"ANDHRA PRADESH"
"LAXMI VILAS BANK",LAVB0000853,560056001,"BANGALORE SERVICE","19 B 1ST FLOOR NEAR ABINAY THEATREB V K IYENGAR ROADP B NO 9568 BANGA",0,BANGALORE,"BANGALORE URBAN",KARNATAKA
"LAXMI VILAS BANK",LAVB0000852,400056001,"MUMBAI SERVICE BRANC","64 DR V B GANDHI MARG P B NO 1783 KALAGHODA FORT MUMBAI 400 001MAHARAS",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
