BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"DCB BANK LIMITED",DCBL000NPC2,NA,"NATIONAL PROCESSING CENTRE","PENINSULA BUSINESS PARK,  TOWER A , 9TH FLOOR, SENAPATI BAPAT MARG, LOWER PAREL MUMBAI  400 013.",66848262,MUMBAI,MUMBAI,MAHARASHTRA
"DCB BANK LIMITED",DCBL0000294,590072002,BELGAUM,"DCB BANK LIMITED , CTS NO 3413 & 3414 AT GONDHALI LANE , DISTRICT - BELGAUM , PIN - 590019",9986090927,BELGAUM,BELGAUM,KARNATAKA
"DCB BANK LIMITED",DCBL0000293,136072102,DERA,"DCB BANK LIMITED , DERA BRANCH , SAMALKHA ROAD , NEAR SANT NISHAL SCHOOL , VILLAGE DERA , TEHSIL - LADWA , DISTRICT - KURUKSHETRA , STATE - HARYANA , PIN-136132",9671604333,DERA,KURUKSHETRA,HARYANA
"DCB BANK LIMITED",DCBL0000289,612072002,KUMBAKONAM,"DCB BANK LIMITED , DOOR NO.16, SARANGAPANI KOVIL , KILAVADAMPOKI , TSR BIG STREET , KUMBAKONAM , THANJAVUR DISTRICT , TAMILNADU - 612001",7200002583,KUMBAKONAM,THANJAVUR,"TAMIL NADU"
"DCB BANK LIMITED",DCBL0000288,502072202,NARSAPUR,"DCB BANK LIMITED , NARSAPUR BRANCH , GROUND FLOOR , SY NO 83/1/A , NEAR SIRCILLA KAMAN , VEMULAWADA ROAD , HANUMAN NAGAR , NARSAPUR VILLAGE , DISTRICT - SIDDIPET , STATE - TELANGANA , PIN - 502103",9885478450,NARSAPUR,SIDDIPET,TELANGANA
"DCB BANK LIMITED",DCBL0000287,134072002,"RAIPUR VIRAN","DCB BANK LIMITED , RAIPUR VIRAN BRANCH , PANJLASA CHOWK , NEAR VISHVAKARMA MANDIR , RAIPUR VIRAN , TEHSIL - NARAINGARH , DISTRICT AMBALA , STATE HARYANA PIN - 134203",9671604333,NARAINGARH,AMBALA,HARYANA
"DCB BANK LIMITED",DCBL0000286,451072501,BALWADI,"DCB BANK LIMITED , BALWADI BRANCH , BOMBAY HEIGHTS , SANAWAD ROAD , BALWADI , DISTRICT - KHARGONE , STATE - MADHYA PRADESH , PIN - 451001.",9830364162,BALWADI,KHARGONE,"MADHYA PRADESH"
"DCB BANK LIMITED",DCBL0000285,505072003,KOTHAPALLY,"DCB BANK LIMITED , KOTHAPALLY BRANCH , H.NO. 3-141 , VAVILALA ROAD , KOTHAPALLY VILLAGE , JAMMIKUNTA MANDAL , DISTRICT - KARIMNAGAR , STATE - TELANGANA , PIN - 505122.",9885478450,"JAMMIKUNTA MANDAL",KARIMNAGAR,TELANGANA
"DCB BANK LIMITED",DCBL0000284,482072002,GURUPIPARIA,"DCB BANK LIMITED , GURUPIPARIA BRANCH , KHASRA NO 112/1 (OLD ) , 56 (NEW) AND 56/1 (NEW ) , VILLAGE GURUPIPARIA , PC NO 65 (NEW ) RIC PATAN PIN 483113",9953107078,PATAN,JABALPUR,"MADHYA PRADESH"
"DCB BANK LIMITED",DCBL0000283,160072003,PANCHKULA,"DCB BANK LIMITED , SCO 215 , SECTOR 14 , OPP TO GURUDWARA , PANCHKULA STATE , HARYANA - 134113.",9988900755,PANCHKULA,PANCHKULA,HARYANA
"DCB BANK LIMITED",DCBL0000282,636072003,NAMAKKAL,"DCBBANK LIMITED , GROUND AND FIRST FLOOR , 79-A, RANGAR SANNATHI STREET , NAMAKKAL - 637001",0,NAMAKKAL,NAMAKKAL,"TAMIL NADU"
"DCB BANK LIMITED",DCBL0000281,132072252,PEHOWA,"DCB BANK LIMITED , PEHOWA BRANCH , GURU TOWERS , OPP , DAV SCHOOL , NH-65 , AMBALA ROAD , PEHOWA , DISTRICT - KURUKSHETRA , STATE - HARYANA , PIN - 136128",9671604333,PEHOWA,KURUKSHETRA,HARYANA
"DCB BANK LIMITED",DCBL0000279,462072002,"NARELA BAZYAFT","DCB BANK LIMITED , NARELA BAZYAFT BRANCH , VILLAGE NARELA BAZYAFT , BHOPAL ROAD , TEHSIL - BERASIA , DISTRICT - BHOPAL , STATE - MADHYA PRADESH PIN - 463106",9830364162,BERASIA,BHOPAL,"MADHYA PRADESH"
"DCB BANK LIMITED",DCBL0000278,505072102,MOTHE,"DCB BANK LIMITED , MOTHE BRANCH , H.NO. 1-5-162/1 , BONAGIRI COMPLEX,GROUND FLOOR , OPP TELANGANA , AGROS , GOVINDPALLY , KNR ROAD , MOTHE , DISTRICT - JAGTIAL , STATE - TELANGANA , PIN - 505327",9885478450,MOTHE,JAGTIAL,TELANGANA
"DCB BANK LIMITED",DCBL0000277,457072051,SEJAWATA,"DCB BANK LTD , SEJAWATA BRANCH , KHASRA NO 1 / 32 , SANJAY COMPLEX , VILLAGE SEJAWATA , JAORA , DISTRICT - RATLAM , STATE - MADHYA PRADESH , PIN - 457226.",9830364162,JAORA,RATLAM,"MADHYA PRADESH"
"DCB BANK LIMITED",DCBL0000276,466072001,"KAJI KHEDI BRANCH","DCB BANK LTD, KAJI KHEDI BRANCH , KHASRA NO 141 / 2 , VILLAGE KAJI KHEDI , HOTEL PRATIKSHA PALACE , SHUJALPUR - ASHTA ROAD , ASHTA , KAJI KHEDI , DISTRICT - SEHORE , MADHYA PRADESH , PIN - 466116",9830364162,SHUJALPUR,SEHORE,"MADHYA PRADESH"
"DCB BANK LIMITED",DCBL0000275,454072001,DHAR,"DCB BANK LTD , DHAR BRANCH , SILVER HILL COLONY , NEAR TRIMURTI CHAURAHA , INDORE ROAD , DHAR , TEHSIL DHAR , DISTRICT - DHAR , STATE - M.P. , PIN - 454001.",9830364162,DHAR,DHAR,"MADHYA PRADESH"
"DCB BANK LIMITED",DCBL0000274,380072008,SARKHEJ,"DCB BANK LIMITED , GROUND FLOOR , OWAIS AVENUE , NEXT TO GULZAR PARK , GATE - 1 , SARKHEJ , AHMEDABAD - 380055",9979885540,SARKHEJ,AHMEDABAD,GUJARAT
"DCB BANK LIMITED",DCBL0000273,360072003,SHAPAR,"DCB BANK LTD , SURVEY NO. 160/1 , PLOT NO. 29, BELOW GRAMSHAKTI ( FULLERTON ), OPP SWAMINARAYAN SCHOOL , SIDC MAIN ROAD, VERAVAL, SHAPAR, GUJARAT- 360024",9974372143,SHAPAR,RAJKOT,GUJARAT
"DCB BANK LIMITED",DCBL0000271,465072502,PAL,"DCB BANK LTD ,PAL BRANCH , KHASRA NO 417/1/2 , VILLAGE PAL , NEAR ARIHANT WARE HOUSE , BAROD ROAD , DISTRICT - AGAR MALWA , STATE - MADHYA PRADESH , PIN 465441",9830364162,PAL,"AGAR MALWA","MADHYA PRADESH"
"DCB BANK LIMITED",DCBL0000270,465072051,"BHEEL KHEDI","DCB BANK LTD ,BHEEL KHEDI BRANCH ,VILLAGE BHEEL KHEDI ,NEAR SHUJALPUR KRISHI UPAJ MANDI PRANGAN NO 3 ,SHUJALPUR ,DISTRICT-SHAJAPUR ,STATE - MADHYA PRADESH ,PIN - 465333",9830364162,SHUJALPUR,SHAJAPUR,"MADHYA PRADESH"
"DCB BANK LIMITED",DCBL0000269,504072103,NIRMAL,"DCB BANK LTD , NIRMAL BRANCH , DOOR NO 1-2-26 , MAIN ROAD , OLD NATIONAL HIGHWAY , OPP BUS DEPOT , NIRMAL , DISTRICT - NIRMAL , STATE - TELANGANA , PIN - 504106",9985740224,NIRMAL,NIRMAL,TELANGANA
"DCB BANK LIMITED",DCBL0000268,142072002,MOGA,"KHASRA NO.2467 AND 2471 , NEAR NEW GRAIN MARKET , ADJOINING PNB BANK , KAMAL WEIGH BRIDGE , G.T.ROAD , MOGA , PUNJAB - 142001",0,MOGA,MOGA,PUNJAB
"DCB BANK LIMITED",DCBL0000267,247072002,SAHARANPUR,"DCB BANK LIMITED , 1/776 , CHAVARA COMPLEX , AMBALA ROAD , SAHARANPUR , UTTAR PRADESH - 247001",9837099297,SAHARANPUR,SAHARANPUR,"UTTAR PRADESH"
"DCB BANK LIMITED",DCBL0000266,244072002,MORADABAD,"DCB BANK LTD,PLO NO.242,OIL MILL COMPOUND,DELHI ROAD,MORADABAD,UTTAR PRADESH-244001",8077336969,MORADABAD,MORADABAD,"UTTAR PRADESH"
"DCB BANK LIMITED",DCBL0000265,282072002,AGRA,"DCB BANK LTD,G-1 (PART),G-1A(PART),G-2,G-3,VIMAL TOWERS.BLOCK NO.19/4,SANJAY PLACE,AGARA,UTTAR PRADESH-282002",7520229300,AGRA,AGRA,"UTTAR PRADESH"
"DCB BANK LIMITED",DCBL0000264,584072002,RAICHUR,"DCB BANK LTD,DOOR NO 12-9-39,12-9-39/1 AND 12-9-39/2,CHINTAMANI MAREPPA COMPLEX,OPP POORNIMA TALKIES,GUNJ ROAD,DISTRICT-RAICHUR,STATE-KARNATAKA,PIN-584101",9740814009,RAICHUR,RAICHUR,KARNATAKA
"DCB BANK LIMITED",DCBL0000263,756072102,SAMURAIPUR,"DCB BANK LTD,SAMURAIPUR BRANCH,1ST FLOOR,BISWAL KALYAN MANDAP,TAHSIL ROAD,POST OFFICE GELPUR,SAMURAIPUR,DISTRICT-BHADRAK,STATE-ODISHA,PIN-756181",9437077665,SAMURAIPUR,BHADRAK,ODISHA
"DCB BANK LIMITED",DCBL0000262,757072002,BARIPADA,"DCB BANK LTD,BARIPADA BRANCH,WARD NO.5.AMBIKA SAHI ROAD,NEAR ROXY CINEMA HALL,LAL BAZAR,BARIPADA,DISTRICT-MAYURBHANJ,STATE-ODISHA,PIN-757001",8455881131,BARIPADA,MAYURBHANJ,ODISHA
"DCB BANK LIMITED",DCBL0000261,762072002,LANGARASAHI,"DCB BANK LTD,LANGARASAHI BRANCH,AT-LANGARASAHI,NEAR GOVERNMENT,POST OFFICE PHULBANI,LANGARASAHI,DISTRICT-KANDHAMAL,ODISHA-762001",7894461947,LANGARASAHI,KANDHAMAL,ODISHA
