BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000051,247849103,NA,"CIVIL LINES, ROORKEE",0,ROORKEE,HARIDWAR,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000050,249849105,NA,"LAXMAN JHULA ROAD, MUNIKIRETI",2433344,"MUNI KI RETI RISHIKESH",DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000049,248849203,NA,"DEHRADUN ROAD, HARBARTPUR",259999,HARBARTPUR,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000048,263849402,NA,"GULARBHOJ ROAD, GADARPUR",271010,GADARPUR,"UDHAM SINGH NAGAR",UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000047,248849004,NA,"MILL ROAD, DOIWALA",2691896,DOIWALA,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000046,248849005,NA,"DISPENSARY ROAD, DEHRADUN",2710769,DEHRADUN,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000045,246849902,NA,"KALA ROAD, SRINAGAR",250621,SRINAGAR,PAURI,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000044,246849702,NA,"UPPER BAZAR, PAURI",222233,PAURI,PAURI,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000043,249849003,NA,"GURUDWARA ROAD, JWALAPUR, HARIDWAR",152625,HARIDWAR,HARIDWAR,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000042,263849008,NA,"KUSUMKHERA, HALDWANI",260189,HALDWANI,NAINITAL,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000041,263849007,NA,"BAREILLY ROAD, HALDWANI",250164,HALDWANI,NAINITAL,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000040,263849103,NA,"MALL ROAD, ALMORA",232323,ALMORA,ALMORA,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000039,263849751,NA,"NEAR GIC, GARUR",250156,GARUR,BAGESHWAR,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000038,262849851,NA,"CHOWK BAZAR, BERINAG",244675,BERINAG,PITHORAGARH,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000037,244849302,NA,"MILAN BANQUIT HALL, JASPUR",220073,JASPUR,"UDHAM SINGH NAGAR",UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000036,244849203,NA,"NEAR SARSWATI SISHU MANDIR, SULTANPUR PATTI",225133,"SULTANPUR PATTI","UDHAM SINGH NAGAR",UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000035,247849102,NA,"OLD RAILWAY ROAD, ROORKEE",263646,ROORKEE,HARIDWAR,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000034,248849202,NA,"CHAKRATA ROAD, VIKASNAGAR",252920,VIKASNAGAR,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000033,248849003,NA,"VIDHNSABHA ROAD, DEHRADUN",2666756,DEHRADUN,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000032,262849852,NA,"GIC ROAD, GANGOLIHAT",242054,GANGOLIHAT,PITHORAGARH,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000031,249849002,NA,"BHOLAGIRI ROAD, HARIDWAR",220299,HARIDWAR,HARIDWAR,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000030,248849002,NA,"JHANDA BAZAR, DEHRADUN",2620890,DEHRADUN,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000029,262849202,NA,"BHAGAT SINGH CHOWK, BAZPUR",281355,BAZPUR,"UDHAM SINGH NAGAR",UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000028,263849006,NA,"RAMPUR ROAD, HALDWANI",234308,HALDWANI,NAINITAL,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000027,263849005,NA,"NAINITAL ROAD, HALDWANI",284999,HALDWANI,NAINITAL,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000026,246849802,NA,"DEVI ROAD, KOTDWAR",229975,KOTDWAR,PAURI,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000025,263849051,NA,"NAINITAL ROAD, LALKUAN",268833,LALKUAN,NAINITAL,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000024,263849053,NA,"HALDWANI ROAD, KALADHUNGI",242440,KALADHUNGI,NAINITAL,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000023,262849651,NA,"KHARI BAZAR, LOHAGHAT",235477,LOHAGHAT,CHAMPAWAT,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000022,262849602,NA,"STATION ROAD, CHAMPAWAT",231056,CHAMPAWAT,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000021,249849003,NA,"RAIWALA, RISHIKESH",2484844,RAIWALA,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000020,249849004,NA,"SHYMAPUR, RISHIKESH",2452488,SHYAMPUR,DEHRADUN,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000019,249849002,NA,"HARIDWAR ROAD, RISHIKESH",2435353,RISHIKESH,HARIDWAR,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000018,263849052,NA,"MALLI TAL, BHIMTAL",248381,BHIMTAL,NAINITAL,UTTARAKHAND
"ALMORA URBAN COOPERATIVE BANK LIMITED",AUCB0000017,263849502,NA,"MAIN MARKET, KICHHA",263310,KICHHA,"UDHAM SINGH NAGAR",UTTARAKHAND
