BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000018,400803017,EVERNSHINE,"B-002, GROUND FLOOR, ORNAMENTS CO-OPERATIVE HOUSING SOCIETY LTD., EVERSHINE CITY, VASAI (EAST) DIST. THANE - 401208",2460173,VASAI,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000017,400803016,AGASHI,"M. BARIA LAKE VIEW, OPP. HANUMAN TEMPLE, BAZAR PETH, AT POST AGASHI, TALUKA VASAI, DIST. THANE ┬û 401 301",2584284,VASAI,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000016,400803015,BARAMPUR,"SHOP NO.6 & 7, MARTIN PLAZA, BARAMPUR, VASAI STATION ROAD, VASAI (WEST), TAL - VASAI, DIST THANE 401202",2380134,VASAI,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000015,400803014,"BHAYANDER (W)","SHOP NO. 5, 6, 7, 13, 14 & 15 GRACY ARC CHS, 60 FEET ROAD, BHAYANDER (W), DIST. THANE 401101",28141020,MIRA-BHAYANDAR,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000014,400803013,SATIVALI-WALIV,"SHOP NO 6, 7, 8, 9 & FLAT NO 1, 2 & 3, OMKAR BLDG; VILLAGE SATHIVALI WALIV, VASAI (E), DIST.THANE",0,VASAI,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000013,401802001,BOISAR,"YASH SIDDHI RESIDENCY; BOISAR PALGHAR ROAD; BESIDE HOTEL SUN ROSE; BOISAR (WEST) MAHARASHTRA,",274666,VASAI,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000012,400803012,"MIRA ROAD","GOVIND SHANTINAGAR C.H.S, FLAT NO.1 & SHOP NO.12/13/14, SECTOR 5, NEAR JAIN MANDIR, BLDG. NO. B-31, GROUND FLOOR, MIRA ROAD, DIST THANE.",28112347,MIRA-BHAYANDAR,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000011,400803011,BOLINJ,"SHOP NO. H/11, 1ST FLOOR, KINGSTON TOWER, ABOVE DOMINOS PIZZA,  OPPOSITE VIVA COLLEGE, VIRAR (WEST), DIST. THANE",6512777,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000010,400803010,NARINGI,"GROUND FLOOR, GALA NO. 10,11,12, SIDHI VINAYAK ARCADE, NEAR MAKWANA COMPLEX, V. S. MARG, VIRAR (E), DIST. THANE",6099919,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000009,400803009,THANE,"VARDHAMAN IND. COMPLEX PREMISES CO-OP. SOC. LTD., UNIT NO. 3, GOKUL NAGAR, OPP. JARIMARI MATA MANDIR, NEAR NAVNIT MOTORS, L.B.S. MARG, THANE (W) - 400 601",21721013,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000008,400803008,BORIVALI,"NEW KRISHNA NIWAS, CHANDAVARKAR CROSS ROAD, BORIVALI (W), MUMBAI 400 092,",28956608,MUMBAI,MUMBAI,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000007,400803007,NALASOPARA,"SHREE APARTMENT, NEAR RAILWAY STATION, NALLASOPARA (W), DIST. THANE - 401 203",230539,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000006,400803006,SAPHALE,"DEVBHOOMI COMMERCIAL COMPLEX, NEAR SAPHALE STATION, SAPHALE (E), DIST. THANE - 401 102",2403582,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000005,400803005,PALGHAR,"MUDRA SHOPPING COMPLEX, KACHERI ROAD, PALGHAR (W), DIST. THANE - 401 404",251409,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000004,400803004,NAVGHAR,"ADINATH APT., AMBADI ROAD, NAVGHAR, VASAI (W), DIST. THANE - 401 201",2334398,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000003,400803003,VIRAR,"THAKUR ARCADE, NEAR RAILWAY STATION, VIRAR (W), DIST THANE - 401 303",2502733,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000002,400803002,VASAI,"SAMAJ MANDIR', OPP. NEW ENGLISH SCHOOL, VASAI (W), DIST. THANE 401 201",2322617,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LIMITED",VVSB0000001,NA,RTGS-HO,"SAMAJ MANDIR', OPP. NEW ENGLISH SCHOOL, VASAI (W), DIST. THANE 401 201",2326984,THANE,THANE,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LTD",VVSB0000020,431803002,KHADKESHWAR,"ANJALI COMPLEX, PLOT NO 5-6/55/P, CITY SURVEY NO 2963, MILL CORNER, KHADKESHWAR, AURANGABAD",7735001516,AURANGABAD,AURANGABAD,MAHARASHTRA
"VASAI VIKAS SAHAKARI BANK LTD",VVSB0000019,422803001,"GANGAPUR ROAD","SHOP NO 8 A/8 ARCHIT REGENCY CO OP HSG. SOCIETY, SAVARKAR NAGAR, GANGAPUR ROAD NASIK",7350015163,NASIK,NASIK,MAHARASHTRA
