BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"STATE BANK OF PATIALA",STBP0RRMLGB,148007002,"NEFT MALWA GRAMIN BANK","NEAR BARRA CHOWK, SANGRUR, PUNJAB-148001",241631,SANGRUR,SANGRUR,PUNJAB
"STATE BANK OF PATIALA",STBP0001555,400007035,"AMBERNATH WEST","SHOP NO 4-10 GROUND FLOOR JOY HUB BUILDING-OPP AMBERNATH NAGAR PRISHAD AMBERNATH WEST THANE 421502",2681661,THANE,THANE,MAHARASHTRA
"STATE BANK OF PATIALA",STBP0001554,160007090,"MONEY SHOPPE","STATE BANK OF PATIALA, OLD DISTRICT COURT ARBITRATION CENTRE, SECTOR 17C",9888977018,CHANDIGARH,CHANDIGARH,CHANDIGARH
"STATE BANK OF PATIALA",STBP0001552,171007019,"MONEY SHOPPE","SHOP NO 21 BLOCK NO 4 SDA COMPLEX KASUMPATI",9459262604,SIMLA,SIMLA,"HIMACHAL PRADESH"
"STATE BANK OF PATIALA",STBP0001551,143007505,BEAS,"STATE BANK OF PATIALA, VPO - BEAS, G.T. ROAD, NEAR ARMY BRIGADE, 143001",8729095400,AMRITSAR,AMRITSAR,PUNJAB
"STATE BANK OF PATIALA",STBP0001550,160007088,"MATTAWALA BILLA","STATE BANK OF PATIALA MOUNT LITERA SCHOOL VILL MATTAWALA BILLA PO KOT DISTT PANCHKULA PIN CODE 13411",9977726,CHANDIGARH,PANCHKULA,HARYANA
"STATE BANK OF PATIALA",STBP0001548,144007258,"KAPURTHALA SULTANPUR ROAD","STATE BANK OF PATIALA, SULTANPUR ROAD, OPP BOMBAY MOTOR, NEAR ESI HOSPITAL, KAPURTHALA, PUNJAB 144601",9779584817,KAPURTHALA,KAPURTHALA,PUNJAB
"STATE BANK OF PATIALA",STBP0001547,144007604,"SUNNER KALAN","VPO SUNNER KALAN, TEHSIL PHILLAUR, DISTRICT JALANDHAR, PUNJAB",9779586367,JALANDHAR,PHILLAUR,PUNJAB
"STATE BANK OF PATIALA",STBP0001546,145001546,MIRTHAL,"NEAR BUSSTAND, G T ROAD, VPO MIRTHAL, DIST PATHANKOT, PIN 145101",9417362980,PATHANKOT,MIRTHAL,PUNJAB
"STATE BANK OF PATIALA",STBP0001545,144001545,"HARSE MANSAR","SANYAL ROAD, VPO HARSE MANSAR, DISTRICT HOSHIARPUR, PIN 144306",9463430003,HOSHIARPUR,"HARSA MANSAR",PUNJAB
"STATE BANK OF PATIALA",STBP0001544,WAITING,"SALEMGARH MASANI","STATE BANK OF PATIALA, VILLAGE SALEMGARH MASANI (13GGR), TEHSIL TIBBI, DISTRICT HANUMANGARH, RAJASTHAN",234004,HANUMANGARH,TIBBI,RAJASTHAN
"STATE BANK OF PATIALA",STBP0001543,530007002,"AVN COLLEGE BRANCH","AVN COLLEGE CAMPUS, VELAMPETA, PURNA MARKET , VISAKHAPATANAM- 530001",2572769,VISHAKHAPATNAM,VISAKHAPATNAM,"ANDHRA PRADESH"
"STATE BANK OF PATIALA",STBP0001540,175007009,"BANOGI BASHING","STATE BANK OF PATIALA, VILLAGE BANOGI BASHING, POST OFFICE BABELI, TEHSIL AND DISTRICT KULU, HIMACHAL PRADESH",9418433227,KULU,KULU,"HIMACHAL PRADESH"
"STATE BANK OF PATIALA",STBP0001539,125007006,"SIRSA BHADRA BAZAR","STATE BANK OF PATIALA, STREET KHJANCHIYON WALI, BHADRA BAZAR, DISTRICT SIRSA, HARYANA",222441,SIRSA,SIRSA,HARYANA
"STATE BANK OF PATIALA",STBP0001538,125007007,FAGGU,"STATE BANK OF PATIALA, NEAR VETERINARY HOSPITAL, VILLAGE FAGGU, DISTRICT SIRSA, HARYANA",8950292958,SIRSA,SIRSA,HARYANA
"STATE BANK OF PATIALA",STBP0001536,440007004,"NAGPUR CONGRESS NAGAR","PLOT NO 41, HOUSE NO 247, WANKHEDE HOUSE, NEAR DHANWANTENATIONAL COLLEGE, CONGRESS NAGAR T POINT, NAGPUR 440012, MAHARASHTRA",2440400,NAGPUR,NAGPUR,MAHARASHTRA
"STATE BANK OF PATIALA",STBP0001535,174007107,DHUNDLA,"STATE BANK OF PATIALA, VPO DHUNDLA, TEHSIL BANGANA, DIST UNA, HIMACHAL PRADESH, PIN 174308",9418164455,UNA,BANGANA,"HIMACHAL PRADESH"
"STATE BANK OF PATIALA",STBP0001534,151007032,"BATHINDA AJITH ROAD","AJITH ROAD, OPP STREET NO 30, NEAR GURUDWARA BIBI MAHATMA JI, BATHINDA - 151001",9779586390,BATHINDA,BATHINDA,PUNJAB
"STATE BANK OF PATIALA",STBP0001533,WAITING,KHIPANWALI,"STATE BANK OF PATIALA,MAIN BAZAR, VILLAGE KHIPANWALI, DISTRICT FAZILKA",235452,FAZILKA,KHIPANWALI,PUNJAB
"STATE BANK OF PATIALA",STBP0001532,110007098,"KAILASH COLONY MARKET","STATE BANK OF PATIALA, SHOP NO 2, HS 21, KAILASH COLONY MARKET, NEW DELHI 110048",29233268,DELHI,DELHI,DELHI
"STATE BANK OF PATIALA",STBP0001529,WAITING,"MID CORPORATE BRANCH","SCO 109-110, FIRST FLOOR, HEERA TOWERS, URBAN ESTATE, PHASE II, PATIALA",9891514272,PATIALA,PATIALA,PUNJAB
"STATE BANK OF PATIALA",STBP0001528,301007003,CHAUBARA,"STATE BANK OF PATIALA CHAUBARA TEH NEEMRANA DIST ALWAR RAJASTHAN 301706",8401200,ALWAR,SHAHJHANPUR,RAJASTHAN
"STATE BANK OF PATIALA",STBP0001527,142007009,KUSSA,"VPO KUSSA TEHSIL NIHAL SINGH WALA DIST MOGA 142039",9585914,MOGA,MOGA,PUNJAB
