BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0WRB054,390126005,"WAGHODIYA ROAD","1-2,GIRIRAJ BAUG SOCIETY,NEAR PRABHAT BUS STATION,WAGHODIYA ROAD,VADODARA-390019",2522900,VADODARA,VADODARA,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0VTV009,380126007,VATWA,"PLOT NO.1110, GIDC, PHASE-3 F-ROAD,NR.ABAD BAKERY, VATVA, AHMEDABAD - 382445",25831067,AHMEDABAD,AHMEDABAD,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0VSR015,380126013,VASTRAPUR,"HIMALAYA ARCADE, NR. VASTRAPUR LAKE, VASTRAPUR, AHMEDABAD-380015",26750673,AHMEDABAD,AHMEDABAD,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0VSN020,380126019,VASNA,"NR. RATNASAGAR FLAT,KESARIYAJI CHAR RASTA, JIVRAJ MEHTA HOSPITAL ROAD, VASNA, AHMEDABAD-380007",26611279,AHMEDABAD,AHMEDABAD,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0VDD024,390126002,"OLD PADRA - VADODARA","54,PUNITNAGAR SOC, OPP.VCCINE INSUTITUTE, OLD PADRA ROAD, VADODARA-390015",2354367,VADODARA,VADODARA,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0USM047,380126035,"USMANPURA NEW","3-4, AALIN COMPLEX, NEAR GUJARAT VIDHYAPITH, USMANPURA, AHMEDABAD-380014",27541415,AHMEDABAD,AHMEDABAD,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0USM006,380126004,USHMANPURA,"KIRTISAGAR COMPLEX, NR. RANCHODJI MANDIR, USMANPURA, AHMEDABAD-380014┬á",27561140,AHMEDABAD,AHMEDABAD,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0UDN040,395126004,"UDHANA UDHYOGNAGAR","OPP. UDHNA ACADEMIC SCHOOL,CENTRAL ROAD NO. 14,UDHYOGNAGAR,UDHNA,SURAT-394210",2758492,SURAT,SURAT,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0UDN037,395126003,"UDHNA - SURAT","1ST. FLOOR, SURYA PLAZA,NEAR BHATAR SQUARE,SURAT-385007",2234111,SURAT,SURAT,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0TXM032,395126002,"TEXTILE MARKET - SURAT","38-39, AJANTA SHOPPING CENTRE,NEAR KINNARI CINEMA,RING ROAD,SURAT-395002",2343442,SURAT,SURAT,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0SXS008,380126006,"ST. XAVIERS","AKSHAR ARCADE, GROUND FLOOR, OPP MEMNAGAR FIRE STATION, NAVRANGPURA,┬áAHMEDABAD-380009",26462241,AHMEDABAD,AHMEDABAD,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0SNN005,380126025,SANAND,"NR.KHARID VECHAN SANGH,NALSAROVAR THREE ROAD, TAL : SANAND.┬áDIST: AHMEDABAD-382110",224351,SANAND,AHMEDABAD,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0SMR007,380126005,"S M ROAD","1,VASANT RAJAB SOC, NR. P & T COLONY, SATELLITE ROAD,┬áSATELLITE┬á,AHMEDABAD-380015",26731182,AHMEDABAD,AHMEDABAD,GUJARAT
"KALUPUR COMMERCIAL COOPERATIVE BANK",KCCB0SME049,380126037,"SME-MID CORPORATE","2ND FLOOR, ANNEXE BUILDING, KALUPUR BANK BHAVAN, NEAR INCOME TAX CIRCLE, ASHRAM ROAD, AHMEDABAD - 380014",27582020,AHMEDABAD,AHMEDABAD,GUJARAT
