BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000029,400525027,KARJAT,"CTS NO.174/1415B, GROUND FLOOR, YASHWIN CHS LTD, KARJAT, DIST. RAIGAD-410201",220281,KARJAT,RAIGAD,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000028,400525026,PALGHAR,"SURVEY NO 184, HOUSE NO-11, GROUND FLOOR, DHANANI COMPLEX, KACHERI ROAD, PALGHAR(WEST)-401404",25256700,PALGHAR,PALGHAR,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000027,400525025,"KURLA EAST","PLOT NO 229 TO 267, CTS NO 12/225 TO 12/233(PART) GROUND FLOOR SHREE PRASAD CHS LTD NEHRU NAGAR KURLA (EAST) MUMBAI-400024",25220393,"KURLA EAST",MUMBAI,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000026,400525024,SHAHAPUR,"GALA NO 2-3, DEEP MOTI , HOUSE NO 642, OLD AGRA ROAD, SHAHAPUR, PIN CODE 421601",273889,SHAHAPUR,THANE,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000025,402525051,PEN,"RAMESHWAR VAIBHAV,CTS NO 1574, OPP SUN CITY BUILDING, PEN KHOPOLI ROAD, PIN CODE 402107",252185,PEN,RAIGAD,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000024,411525002,"SADASHIVPETH PUNE","SADHYA,1503 1504,SADASHIVPETH,OFF TILAK ROAD,PUNE 411030",8108273999,PUNE,PUNE,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000023,400525023,BADLAPUR,"KADAMB BUNGLOW,SARVODAY NAGAR,BEHIND VAISHALI TALKIES,BADLAPUR WEST 421503",2674477,BADLAPUR,THANE,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000022,NA,PANVEL,"SHREE BASAV-NILAYA, GR.FLOOR, PLOT NO-152,",27452206,PANVEL,RAIGAD,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000021,NA,KALWA,"SHOP NO 7,8&16,AMRUTDHAM CHS LTD,",25441388,THANE,THANE,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000020,400525020,DADAR,"GR FLOOR, JEEVAN APT, BABURAO PARULEKAR MARG,NEAR SHARADASHRAM DADAR(W)",24308252,MUMBAI,MUMBAI,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000019,400525019,BHANDUP,"G-3 CORPORA LBS ROAD, BHANDUP(WEST)",25958310,MUMBAI,MUMBAI,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000018,400525018,DOMBIVALI,"GR FLOOR, LIKHITE BANGALOW, MOULANA AZAD RD, SUBHASH NAGAR, DOMBICLI(E)",2439973,DOMBIVALI,THANE,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000017,400525017,"LOKMANYA NAGAR","SHOP NO 1 TO 4 PANCHPAKHADI SURBHI CHS,N S ROAD, SAWARKAR NAGAR, THANE WEST",25810835,THANE,THANE,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000016,400525016,"GHODBUNDAR ROAD","SIDDESHWAR ARCADE, OPP SURAJ WATER PARK, GHODBUNDER ROAD, THANE WEST",25972737,THANE,THANE,MAHARASHTRA
"THE THANE BHARAT SAHAKARI BANK LIMITED",TBSB0000015,400525015,AIROLI,"MAZIDUN HIGHSCHOOL PREMISES, GR FLOOR SECTOR 8A,AIROLI NAVI MUMBAI-4007083",65207666,"NAVI MUMBAI",THANE,MAHARASHTRA
