BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289021,395289019,"PAL BRANCH","GR FLOOR, SHOP NO. 23-24,SIDDHACHAKARA RESIDENCY-B,GALAXY CIRCLE,GREEN CITY ROAD,PAL",2308956,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289020,395289018,"KARGIL CHOWK PUNAGAM BRANCH","SHOP NO. 110 TO 113, 1ST FLOOR,NILKANTH PLAZA,NR BALAJI RESIDENCY ,KARGIL CHOWK,PUNAGAM",2308946,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289019,395289017,"AMROLI BRANCH","GR FLOOR 22 TO 25, 99 SHOPPING CENTRE,OPP BHAGUNAGAR, AMROLI SAYAN ROAD",2308936,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289018,395289016,"A.K.ROAD BRANCH","SHOP NO. 6 TO 10, 1ST FLOOR,TWIN TOWER,ANKUR CHAR RASTA,A.K.ROAD,SURAT",4007271,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289017,395289015,"ADAJAN BRANCH","102,103,1ST FLOOR, GREEN ALINA,ANAND MAHAL ROAD,ADAJAN ,SURAT-395009",4007261,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289016,395289014,"VED DABHOLI BRANCH","SHOP NO. 1 TO 8,GROUND FLOOR,BUILDING A/2, DEVI COMPLEX,DABHOLI CHAR RASTA,",4007251,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289015,395289013,"HIRABAUG BRANCH","SHOP NO. 7-9,MANGALDEEP COMPLEX,OPP.SHREE RAMNAGAR SOCETY,HIRABAUG,SURAT-395006",4007241,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289014,395289012,"SARTHANA BRANCH","103,DEEPKAMAL COMMERCIAL HUB,NR.NATURE PARK,SARTHANA,SURAT-KAMREJ ROAD,SURAT-395006",4007231,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289013,395289011,"MOTA VARACHHA BRANCH","GROUND FLOOR, ABHISHEK-III RESIDENCY, NR. SUDAMA CHOWK, MOTA VARACHHA, SURAT 394101",2614007221,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289012,395289010,"YOGI CHOWK BRANCH","FIRST FLOOR, SWAPN RESIDENCY, YOGI CHOWK, NR.WATER TANK, SURAT-395010",2614007211,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289011,393289051,"ANKLESHWAR BRANCH","R-16 SQUARE, NEAR JALDHARA CHOWKDI, VALIYA ROAD, ANLESHWAR-393001",2614007200,ANKLESHWAR,BHARUCH,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289010,380289002,"NIKOL BRANCH","PANCHAM SHOPPING MALL, NEAR JIVANWADI, NIKOLGAM ROAD, AHMEDABAD-382350",2614008192,AHMEDABAD,AHMEDABAD,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289009,396289061,"NAVSARI BRANCH","SNEJHKUNJ APPARTMENT, RAILWAY STATION ROAD, NAVSARI-396445",2614008182,NAVSARI,NAVSARI,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289008,395289009,"SACHIN BRANCH","LAXMIVILLA TOWNSHIP, G.I.D.C., SACHIN-394230",2614008171,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289007,395289008,"PUNAGAM BRANCH","RESMA RESIDENCY, NEAR PUNAGAM CANAL ROAD, PUNAGAM SURAT-395010",2614008131,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289006,395289007,"KATARGAM BRANCH","SARDAR COMPLEX,KATARGAM MAIN ROAD, NEAR BAL ANATH ASHRAM, KATARGAM-395004",2614008116,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289005,395289006,"KAPODRA BRANCH","NEAR SIDDHKUTIR MANDIR,KAPODRA, VARACHHA ROAD, SURAT-395006",2614008096,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289004,395289005,"KADODRA BRANCH","THAKORJI COMPLEX, KADODRA CHAR RASTA, KADODRA-394327",2614008081,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289003,395289004,"RING ROAD BRANCH","1ST FLOOR, VANKARSANGH BUILDING, OPP. JASH MARKET, RING ROAD, SURAT-395003",2614008066,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289002,395289003,"KAMREJ BRANCH","BHAVANI COMPLEX, KAMREJ CHAR RASTA, KAMREJ- 394185",2614008051,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0289001,395289002,"HEAD OFFICE","AFFIL TOWER, L.H.ROAD, SURAT-395006",2614008000,SURAT,SURAT,GUJARAT
"THE VARACHHA COOPERATIVE BANK LIMITED",VARA0000001,395289002,RTGS-HO,"MEZANINE FLOOR,AADATIYA AWAS,OLD BOMBAY MARKET,UMARWADA,",2614008181,SURAT,SURAT,GUJARAT
