BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"DENA BANK",BKDN0RTGSSC,NA,RTGS-HO,"DENA CORPORATE OFFICE,C 10,G BLOCK,BKC BANDRA EAST",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"DENA BANK",BKDN0NEFTSC,NA,"SERVICE BRANCH CLG HOUSE","ASIA PUBLISHING HOUSE,IST FLOOR, CALICUT STREET,BALLARD ESTATE, MUMBAI-38",0,MUMBAI,MUMBAI,MAHARASHTRA
"DENA BANK",BKDN0LCBGSC,NA,"LC BG SERVICE CENTRE","4TH FLOOR,DENA CORPORATE CENTRE,C 10,G BLOCK,BANDRA KURLA COMPLEX,BANDRA EAST,MUMBAI 400051",0,MUMBAI,MUMBAI,MAHARASHTRA
"DENA BANK",BKDN0INDFIN,NA,"MUMBAI IFB","DENA BANK, IFB, 9 TH FLOOR, MAKER TOWER E, CUFFE PARADE,MUMBAI - 400005",0,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"DENA BANK",BKDN0CIRCLE,NA,"MUMBAI MMO","DENA BANK, MUMBAI MAIN OFFICE, 17, HORNIMAN CIRCLE, P.B NO 41, FORT, MUMBAI - 400023",0,MUMBAI,"GREATER MUMBAI",MAHARASHTRA
"DENA BANK",BKDN0999999,NA,"HEAD OFFICE",MUMBAI,0,MUMBAI,MUMBAI,MAHARASHTRA
"DENA BANK",BKDN0999902,NA,"IT DEPARTMENT","DENA BHAVAN A,PATEL ESTATE,BEHIND MTNL EXCHANGE,JOGESWARI WEST,MUMBAI 400102",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"DENA BANK",BKDN0999848,WAITING,"CARDS MANAGEMENT","CARDS MANAGEMENT,PROJECT OFFICE,DENA BHAVAN,PATEL ESTATE,JOGESHWARI WEST,MUMBAI",26767039,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"DENA BANK",BKDN0921975,WAITING,JEHANABAD,"JEHANABAD BRANCH MOHALLA HORILGANJ PATNA GAYAROAD OPP SRI MAHADEV MANDIR DIST JEHANABAD BIHAR PIN 804408",7541808720,JEHANABAD,JEHANABAD,BIHAR
"DENA BANK",BKDN0921950,WAITING,SHERPUR,"SHERPUR BRANCH, AT SHERPUR, NEAR SHAKTI NATH MANDIR, SHERPUR DIST, MUZAFFARPUR, BIHAR 842001",8877781318,SHERPUR,PATNA,BIHAR
