BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000081,422369037,MAKHAMALABAD,"H.NO. 309/13/3 AT POST MAKHAMALABAD DIST NASHIK",0,NASHIK,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000080,422369515,ABHONA,"S.R.NO 711 AT POST ABHONA TAL DIST NASHIK",0,ABHONA,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000079,422369038,HANUMANWADI,"SHRIKRUSHNA HIGHTS GALA NO 1 TO 4 HANUMANWADI",0,NASHIK,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000078,422369036,"COLLEGE ROAD","SOHAM COMPLEX, PATIL LANE NO 3  & 4 COLLEGE ROAD , NASHIK",0,NASHIK,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000077,422369514,CHANDORI,"AT POST CHANDORI, TAL DIST NASHIK",0,CHANDORI,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000076,422369513,"GONDE DUMALA","GONDE DUMALA MIDC MUMBAI AGRA ROAD NASHIK TAL IGATPURI DIST NASHIK",0,NASHIK,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000075,422369035,ADGAON,"MATHURA APPT. 1 ST FLOOR, NEAR BUS STOP. AT POST ADGAON  DIST NASHIK",0,NASHIK,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000074,422369032,UNTWADI(TRIMURTY),"N 53/ VE 12/8 SWAMI BUILDING, PATIL NAGAR UNTWADI NEW NASHIK 422 009",0,NASHIK,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000073,422369034,MHASRUL,"NEAR HOTEL SHIVA, DINDORI ROAD, MHASRUL, NASHIK",0,MHASRUL,NASIK,MAHARASHTRA
"THE NASIK MERCHANTS COOPERATIVE BANK LIMITED",NMCB0000072,411369004,"BHOSARI (PUNE)","GAVHANE VASTI, SADASHIV PALACE, A/P BHOSARI DIST PUNE",0,BHOSARI,PUNE,MAHARASHTRA
