BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"RESERVE BANK OF INDIA , PAD",RBIS0SAMADN,NA,"SAMADHAN - HR OPERATIONS UNIT","RESERVE BANK OF INDIA, BENGALURU",22180100,BENGALURU,BENGALURU,KARNATAKA
"RESERVE BANK OF INDIA , PAD",RBIS0PUPA01,NA,"CAB PUNE","GANESH KHIND ROAD, NEAR ESQUARE",0,PUNE,PUNE,MAHARASHTRA
"RESERVE BANK OF INDIA, PAD",RBIS0THPA01,NA,TRIVANDRUM,"RESERVE BANK OF INDIA,TRIVANDRUM",0,TRIVANDRUM,THIRUVANANTHAPURAM,KERALA
"RESERVE BANK OF INDIA, PAD",RBIS0SMPA01,NA,SHIMLA,"RURAL PLANNING AND CREDIT DEPARTMENT , B 478, SECTOR IV, NEW SHIMLA, SHIMLA 171009",0,"NEW SHIMLA",SHIMLA,"HIMACHAL PRADESH"
"RESERVE BANK OF INDIA, PAD",RBIS0RPPA01,NA,RAIPUR,"54 BY 949,SUBHASHISH PARISAR,SATYA PREM VIHAR,MAHADEV GHAT ROAD,SUNDAR NAGAR,RAIPUR 492 013",0,RAIPUR,RAIPUR,CHANDIGARH
"RESERVE BANK OF INDIA, PAD",RBIS0RNPA01,NA,RANCHI,"4TH FLOOR.RRDA BUILDING.KATCHEHRI ROAD,RANCHI 834001. JHARKHAND",0,RANCHI,RANCHI,JHARKHAND
"RESERVE BANK OF INDIA, PAD",RBIS0PTPA01,NA,"PAD PATNA","PAD PATNA,PATNA",0,PATNA,PATNA,BIHAR
"RESERVE BANK OF INDIA, PAD",RBIS0PJPA01,NA,PANAJI,"GERAS IMPERIUM II 7TH FLOOR 70706 PATTO PANAJI GOA 403001",0,PANAJI,PANAJI,GOA
"RESERVE BANK OF INDIA, PAD",RBIS0NMPA01,NA,"CBD BELAPUR","PLOT NO.3,SECTOR 10,H.H. NIRMALADEVI MARG,CBD,BELAPUR, NAVI MUMBAI 400614",0,"NAVI MUMBAI","NAVI MUMBAI",MAHARASHTRA
"RESERVE BANK OF INDIA, PAD",RBIS0NGPA01,NA,"PAD NAGPUR","PAD NAGPUR,NAGPUR",0,NAGPUR,NAGPUR,MAHARASHTRA
"RESERVE BANK OF INDIA, PAD",RBIS0NEFTHY,NA,"RBI PAD","RBI,LAKDIKAPUL,HYDERABAD",0,HYDERABAD,HYDERABAD,"ANDHRA PRADESH"
"RESERVE BANK OF INDIA, PAD",RBIS0NDPA01,NA,"PAD NEW DELHI","6, SANSAD MARG , NEW DELHI 110001",0,"NEW DELHI",DELHI,DELHI
"RESERVE BANK OF INDIA, PAD",RBIS0MBPA04,NA,"PAD MUMBAI","PAD ,GROUND FLOOR,MAIN BUILDING ,FORT MUMBAI- 400001",0,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"RESERVE BANK OF INDIA, PAD",RBIS0LKPA01,NA,"RBI PAD LUCKNOW","RBI PAD, LUCKNOW.",0,LUCKNOW,LUCKNOW,"UTTAR PRADESH"
"RESERVE BANK OF INDIA, PAD",RBIS0KNPA01,NA,"PAD KANPUR","PAD KANPUR,KANPUR",0,KANPUR,KANPUR,"UTTAR PRADESH"
"RESERVE BANK OF INDIA, PAD",RBIS0KLPA01,NA,"RBI PAD KOLKATA","RBI PAD,KOLKATA",0,KOLKATA,KOLKATA,"WEST BENGAL"
"RESERVE BANK OF INDIA, PAD",RBIS0KCPA01,NA,KOCHI,"FOREIGN EXCHANGE DEPARTMENT , RESERVE BANK OF INDIA, ERNAKULAM NORTH, KOCHI 682018",0,KOCHI,ERNAKULAM,KERALA
"RESERVE BANK OF INDIA, PAD",RBIS0JPPA01,NA,"PUBLIC ACCOUNTS DEPT","RAMBAGH CIRCLE,TONK ROAD,JAIPUR-302004",0,JAIPUR,JAIPUR,RAJASTHAN
"RESERVE BANK OF INDIA, PAD",RBIS0JMPA01,NA,JAMMU,"RESERVE BANK OF INDIA,JAMMU",0,JAMMU,JAMMU,"JAMMU AND KASHMIR"
"RESERVE BANK OF INDIA, PAD",RBIS0GWPA01,NA,"PAD GUWAHATI","PAD GUWAHATI",0,GUWAHATI,GUWAHATI,ASSAM
"RESERVE BANK OF INDIA, PAD",RBIS0DNPA01,NA,DEHRADUN,"74 BY 1,RAJPUR ROAD,DEHRADUN",0,DEHRADUN,DEHRADUN,UTTARAKHAND
"RESERVE BANK OF INDIA, PAD",RBIS0CNPA01,NA,"CHENNAI REGIONAL OFFICE","PAD,CHENNAI MAIN OFFICE,CHENNAI",0,CHENNAI,CHENNAI,"TAMIL NADU"
"RESERVE BANK OF INDIA, PAD",RBIS0CGPA01,NA,"PAD CHANDIGARH","PAD CHANDIGARH,CHANDIGARH",0,CHANDIGARH,CHANDIGARH,CHANDIGARH
"RESERVE BANK OF INDIA, PAD",RBIS0BLPA01,NA,"PAD BHOPAL","PAD BHOPAL,BHOPAL",0,BHOPAL,BHOPAL,"MADHYA PRADESH"
"RESERVE BANK OF INDIA, PAD",RBIS0BGPA01,NA,"BANGALORE REGIONAL OFFICE","10 BY 3 BY 8, NRUPTHUNGA ROAD, BANGALORE-560 001",0,BANGALORE,BANGALORE,KARNATAKA
"RESERVE BANK OF INDIA, PAD",RBIS0BBPA01,NA,"PAD BHUBANESWAR","PAD BHUBANESWAR, BHUBANESWAR",0,BHUBANESWAR,KHURDA,ODISHA
"RESERVE BANK OF INDIA, PAD",RBIS0AHPA01,NA,"AHMEDABAD REGIONAL OFFICE","PAD,AHMEDABAD MAIN OFFICE,AHMEDABAD",0,AHMEDABAD,AHMEDABAD,GUJARAT
