BANK,IFSC,"MICR CODE",BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"HSBC BANK OMAN SAOG",OIBA0000001,400210002,RTGS-HO,"201,RAHEJA CENTRE, FPJ MARG, NARIMAN POINT, MUMBAI",22856987,MUMBAI,MUMBAI,MAHARASHTRA
