BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488056,400082587,KAMOTHE,"'SHUBH KALASH COMPLEX', GALA NO-14,15,16 , SECTOR NO-35, PHASE II ,",65883105,KAMOTHE,RAIGAD,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488055,411488010,"SINHGAD ROAD","S.NO.10/4,SINHAGAD ROAD , WADGAON KHURD,TAL-HAVELI , DIST- PUNE ,PUNE- 411 041",24395979,PUNE,PUNE,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488054,411488011,KALEWADI,"S.NO.25/1/1 , IST FLOOR, KALEWADI PHATA, RAHATANI, PIMPARI , PUNE - 411 017",27272000,PUNE,PUNE,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488053,400082587,DADAR,"19- A, RAJARAM ESTATE , 1ST FLOOR , M.M.G.S.ROAD, DADAR (E), MUMBAI - 400 014",24171471,MUMBAI,MUMBAI,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488052,WAITING,TASWADE,"P-31 , KARAD INDUSTRIAL AREA , BEHIND MIDC OFFICE ,TASWADE KARAD - 415 109",258004,KARAD,KARAD,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488051,411488009,BANER,"'FOCUS' , S.NO- 82, NEAR ORCHID SCHOOL, BANER PUNE - 411 045",27292930,PUNE,PUNE,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488049,416488153,"MIRAJ MARKET","C.S.NO- 5250 & 5201 , LAXMI MARKET ,MIRAJ - 416 410",2228450,"MIRAJ MARKET",SANGLI,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488048,WAITING,SHIRALA,"1579, SOMWAR PETH, BATTIS SHIRALA ,SHIRALA - 415 408",272721,SHIRALA,SANGLI,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488046,416488154,MADHAVNAGAR,"C.S.NO- 248 / 1-2 , MANGALWAR PETH,SAYAR BULD.,MADHAVNAGAR,SANGLI",2311225,SANGLI,SANGLI,MAHARASHTRA
"THE KARAD URBAN COOPERATIVE BANK LIMITED",KUCB0488044,415488476,VITA,"SACHIN BUILDING, NEAR MAMATA HOSPITAL, MAYANI ROAD, VITA - 415 311",273182,VITA,SANGLI,MAHARASHTRA
