BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0009999,NA,"RTGS CELL","A-269/2-4, AVVAI SHANMUGAM SALAI, ROYAPETTAH, CHENNAI-600014 TAMIL NADU",28131091,CHENNAI,CHENNAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000999,NA,"ACCOUNTS DEPARTMENT","ACCOUNTS DEPARTMENT, HEAD OFFICE, 57, V.E.ROAD, THOOTHUKUDI- 628 002",2330080,TUTICORIN,TOOTHUKUDI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000991,NA,"RTGS CELL","A-269/2-4, AVVAI SHANMUGAM SALAI, ROYAPETTAH, CHENNAI-600014 TAMIL NADU",28131091,CHENNAI,CHENNAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000990,NA,"INTERNATIONAL BANKING DIVISION","D.NO.269-2-4, IIND FLOOR, AVVAI SHANMUGHAM ROAD, ROYAPETTAH, CHENNAI - 600 014",28131023,CHENNAI,CHENNAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000989,NA,"CURRENCY CHEST","222 BY 2, SOUTH VELI STREET, MADURAI",0,MADURAI,MADURAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000984,NA,"CURRENCY CHEST","PLOT NO.4923, AC 16 GROUND FLOOR, II ND AVENUE, ANNA NGR WEST, CHENNAI",0,CHENNAI,CHENNAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000978,600060001,"INTEGRATED TREASURY","269/2-4,AVVAI SHANMUGAM SALAI, ROYAPETTAH, CHENNAI-600014 TAMILNADU",28131022,CHENNAI,CHENNAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000956,400060001,CPCCHENNAI,"NO.20, GOLLAWAR AGRAHARAM ROAD, FIRST FLOOR, OLD WASHERMANPET, CHENNAI600001",25981163,CHENNAI,CHENNAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000955,625060001,CPCMUMBAI,"3A, GANGA VIHAR BUILDING, III FLOOR, 94, LAZI SYED STREET, MANDVI, MUMBAI- 400 003, MAHARASHTRA",23413141,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000954,641060001,CPCMADURAI,"28,NAICKER NEW STREET,SIMMAKKAL,MADURAI625001",2630700,MADURAI,MADURAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000953,629060001,CPCCOIMBATORE,"364DRNANJAPPA ROAD,COIMBATORE641018",2231925,COIMBATORE,COIMBATORE,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000952,NA,CPCNAGERCOIL,"229A,CHARLES MILLER STREET,COLLEGE ROAD,NAGERCOIL629001 TAMILNADU",0,NAGERCOIL,NAGERCOIL,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000951,628060001,CPCTOOTHUKUDI,"56 AND 57 BEACH ROAD,TUTICORIN628001",2338737,TUTICORIN,TUTICORIN,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000507,WAITING,GURUGRAM,"517 7, JAWAHAR NAGAR, NEW RAILWAY ROAD, NEAR MODERN DIAGNOSTIC CENTRE, GURUGRAM 122 001, GURUGRAM DISTRICT, HARYANA STATE",9958920030,GURGAON,GURGAON,HARYANA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000506,WAITING,"COIMBATORE PEELAMEDU","NO 77 TO 83, PUDUR MAIN ROAD, NEAR RTO OFFICE, PEELAMEDU, COIMBATORE 641 004",9688120888,COIMBATORE,COIMBATORE,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000505,WAITING,MYSURU,"DOOR NO 331, N.S.ROAD, DEVARAJA MOHALLA, MYSURU 570 001",9148977304,MYSORE,MYSORE,KARNATAKA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000504,WAITING,HUBLI,"UPPER GROUND FLOOR, SHOP NO 3 AND 4, SUTARIA COMPLEX, PHASE 2, OPP SATELLITE COMPLEX, KOPPIKKAR ROAD, HUBLI 580 020",9148977306,HUBLI-DHARWAD,DHARWAD,KARNATAKA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000503,WAITING,THRISSUR,"GROUND FLOOR, PANDARIL TOWER, RICE BAZAR ROAD, OPP ADAM BAZAR, THRISSUR 680 001",9400220929,THRISSUR,THRISSUR,KERALA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000502,WAITING,"TIRUNELVELI  VANNARAPETTAI","D NO 10A 10H, FIRST FLOOR, THIRUVANANTHAPURAM ROAD, VANNARAPETTAI, TIRUNELVELI 627 002",9698420888,TIRUNELVELI,TIRUNELVALI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000501,WAITING,"CHENNAI GUINDY","5 34, DHANAKOTTI RAJA STREET, SUNDAR NAGAR, EKKATTUTHANGAL, GUINDY, CHENNAI 600 032",9698020888,CHENNAI,CHENNAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000500,WAITING,"HYDERABAD MALAKPET","GROUND FLOOR NO 16 10 1 S 21, SKAM COMPLEX, MALAKPET, HYDERABAD 500 036, TELANGANA STATE",7702277143,HYDERABAD,HYDERABAD,TELANGANA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000499,WAITING,"DOD BALLAPUR","WARD NO 22, MUKTHAMBIKA ROAD, NEAR KALAMMA TEMPLE, DOD BALLAPUR 561 203",9148977305,DODDABALLAPUR,"BANGALORE RURAL",KARNATAKA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000498,WAITING,ADIYAMANKOTTAI,"FIRST FLOOR, NO 15 61, 74 TATA NAGAR, SALEM MAIN ROAD, ADIYAMANKOTTAI 636 807, DHARMAPURI DISTRICT.",9698920888,DHARMAPURI,DHARMAPURI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000497,WAITING,TIRUPATTUR,"134, MAIN ROAD, TIRUPATTUR 630211, SIVAGANGAI DISTRICT",9750220888,TIRUPATHUR,SIVAGANGA,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000496,WAITING,VENKARAI,"NO 77 60,NORTH STREET, GANDHI NAGAR, KOLAKATTUPUDUR, VENKARAI, PARAMATHIVELUR TK, NAMAKKAL DISTRICT 637 208",9698720888,PARAMATHI,NAMAKKAL,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000495,WAITING,GUDUR,"DNO 13 186 GROUND FLOOR, THYAGARAJA STREET, GUDUR 524 101, SPSR NELLORE DISTRICT, ANDHRA PRADESH STATE",7702275143,GUDUR,NELLORE,"ANDHRA PRADESH"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000494,WAITING,IDUMBAVANAM,"198 15, SOUTH STREET, IDUMBAVANAM 614 703, THIRUVARUR DISTRICT",9698220888,TIRUVARUR,THIRUVARUR,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000493,WAITING,JAMNAGAR,"SHRI KRISHNA AVENUE, GROUND FLOOR, OPP TOWN HALL, JAMNAGAR 361 001, GUJARAT STATE",7373741557,JAMNAGAR,JAMNAGAR,GUJARAT
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000492,WAITING,"THERKU KALLIDAIKURICHI","D NO 89 11 RAILWAY LINE STREET, LAKSHMIPURAM, THERKU KALLIDAIKURICHI 627416, TIRUNELVELI DISTRICT",9698320888,KALLIDAIKURICHI,TIRUNELVALI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000491,WAITING,SILVARPATTI,"155 NORTH STREET, SILVARPATTI 625 602,THENI DISTRICT",9715220888,THENI,THENI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000490,WAITING,CHERANMAHADEVI,"52 1 PUTHARAK SHOP STREET, CHERANMAHADEVI 627 414, TIRUNELVELI DISTRICT, TAMILNADU",8012520888,CHERANMAHADEVI,TIRUNELVALI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000489,WAITING,AMBATTUR,"8 7, RED HILLS ROAD, AMBATTUR, CHENNAI 600 053",9659920888,AMBATTUR,THIRUVALLUR,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000488,WAITING,ERUVADI,"NO 81 3, SOUTH MAIN ROAD, NEAR KAIKATTI, ERUVADI 627 103, TIRUNELVELI DISTRICT",9698620888,ERUVADI,TIRUNELVALI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000487,WAITING,BAGALKOT,"FIRST FLOOR, TP NO 39 A ,WARD NO 10, BUS STAND ROAD, BAGALKOT 587 101",7022234193,BAGALKOT,BAGALKOTE,KARNATAKA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000486,WAITING,RANEBENNUR,"UPPER GROUND FLOOR,SURAJ LODGE BUILDING, P B ROAD, RANEBENNUR, HAVERI DISTRICT, KARNATAKA STATE",7022234120,RANEBENNUR,HAVERI,KARNATAKA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000485,WAITING,TALIPARAMBA,"UPPER GROUND FLOOR, BELL SQUARE, TALIPARAMBA 670 141, KANNUR DISTRICT, KERALA STATE",8547722024,TALIPARAMBA,CANNUR,KERALA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000484,WAITING,"MUMBAI MULUND","PLOT NO 2A, LAXMI MAHADEV NIWAS, SEVARAM LALWANI ROAD, MULUND WEST, MUMBAI 400 080, MAHARASHTRA STATE",9167955706,MUMBAI,"GREATER BOMBAY",MAHARASHTRA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000483,WAITING,ANJAR,"MADHAVBAG, OPPOSITE TO VARSHAMEDI NAKA, ANJAR 370 110, GUJARAT STATE",9913190505,ANJAR,KACHCHH,GUJARAT
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000482,WAITING,RAIPUR,"GROUND FLOOR KRISHNA KRIPA TOWER, SHRI DURGA MANDIR CHOWK, MAIN ROAD, KATORA TALAB, RAIPUR 492 001, CHATTISGARH STATE",7225038883,RAIPUR,RAIPUR,CHHATTISGARH
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000481,WAITING,"CHENNAI KODAMBAKKAM","34 17, FIRST FLOOR, DR AMBEDKAR ROAD, KODAMBAKKAM, CHENNAI 600 024",9659820888,CHENNAI,CHENNAI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000480,WAITING,GONDAL,"NO 5,6 GROUND FLOOR, BACHUBHAI BAVABHAI CHAMBERS, GUNDALA ROAD, GONDAL 360 311, RAJKOT DISTRICT, GUJARAT STATE",9099942823,GONDAL,RAJKOT,GUJARAT
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000479,WAITING,AMRELI,"GROUND FLOOR, SILVAR PLACE, STATION ROAD, OPPOSITE TO SARDAR PATEL PATHI, AMRELI 365001, GUJARAT STATE",9677994355,AMRELI,AMRELI,GUJARAT
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000478,WAITING,VASUDEVANALLUR,"SNO 87 1A, 1C GROUND FLOOR, MAIN ROAD, VASUDEVANALLUR 627 758, TIRUNELVELI DISTRICT",8012420888,VASUDEVANALLUR,TIRUNELVALI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000477,WAITING,KODUNGALLUR,"FIRST FLOOR, CHANDRIKA BUILDING, BUILDING NO317 E AND E, KAVIL KADAV, THRISSUR ROAD, EAST NADA, KODUNGALLUR 680 664 THRISSUR DISTRICT, KERALA STATE",8547242347,KODUNGALLUR,THRISSUR,KERALA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000476,WAITING,KASARAGOD,"FIRST FLOOR, FATHIMA ARCADE, KMC SECOND WARD, DNO 435 34, SURVEY NO 129, M.G.ROAD, KASARAGOD 671 121 KERALA STATE",8547237288,KASARAGOD,KASARAGOD,KERALA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000475,WAITING,JAIPUR,"SHOP NO 91, FIRST FLOOR, JOHARI BAZAR, JAIPUR 302 003 RAJASTHAN STATE",9983933455,JAIPUR,JAIPUR,RAJASTHAN
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000474,WAITING,PAYYANUR,"FIRST FLOOR D NO 33, OASIS PLAZA, NEAR OLD BUS STATND, RAILWAY STATION ROAD, PAYYANUR 670 307, KANNUR DISTRICT, KERALA STATE",8547722088,PAYYANNUR,CANNUR,KERALA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000473,WAITING,PERIYAKULAM,"SNO 100 1,101, VARADHARAJAN NAGAR, THENKARAI, PERIYAKULAM 625 601, THEN DISTRICT",9698110888,PERIYAKULAM,THENI,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000472,WAITING,RAJKOT,"SHP NO 3,4 SURYA ARCADE, MAHATMA GANDHI ROAD, JUBILEE CHOWK, RAJKOT 360 001, GUJARAT",9979890019,RAJKOT,RAJKOT,GUJARAT
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000471,WAITING,"HYDERABAD MANIKONDA","SHOP NO 3,4,5 PLOT NO 116, SRIRAM NAGAR COLONY, NEAR GOLDEN TEMPLE, PAPPALAGUDA, MANIKONDA, HYDERABAD 500 089, TELANGANA STATE",9100046076,HYDERABAD,HYDERABAD,TELANGANA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000470,WAITING,MALAPPURAM,"FIRST FLOOR DOOR NO 23 378 Z3, C H PLAZA,TIRUR ROAD, DOWN HILL, MALAPPURAM 676519,MALAPPURAM DISTRICT, KERALA STATE",9446445423,MALAPPURAM,MALAPPURAM,KERALA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000469,WAITING,BORSAD,"SHAAN AROMA COMPLEX, SHOP NO.11-12, VASAD HIGHWAY, OPP TO SUN TEMPLE, BORSAD-388540, GUJARAT",9712977195,BORSAD,ANAND,GUJARAT
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000468,WAITING,THANE,"SHOP NO.4-6, LAND MARK ARCADE, EASTERN EXPRESS HIGHWAY SERVICE ROAD, NEAR NITIN JUNCTION, LOUIS WADI, THANE (WEST)-400602",9833524178,THANE,THANE,MAHARASHTRA
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000467,WAITING,MANAMADURAI,"G.R.322 BY 431,432, MAIN ROAD, MANAMADURAI-630606, SIVAGANGAI DISTRICT",9698820888,MANAMADURAI,SIVAGANGA,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000466,WAITING,KURINJIPADI,"D NO 110 FIRST FLOOR, PERUMAL TEMPLE STREET, KURINJIPADI 607 302, CUDDALORE DISTRICT",9942910888,KURINJIPADI,CUDDALORE,"TAMIL NADU"
"TAMILNAD MERCANTILE BANK LIMITED",TMBL0000465,WAITING,NUNGAMBAKKAM,"NO 81, FIRST FLOOR, VALLUVAR KOTTAM HIGHWAY, NUNGAMBAKKAM, CHENNAI 600 034",9659720888,CHENNAI,CHENNAI,"TAMIL NADU"
