BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"BANDHAN BANK LIMITED",BDBL0001851,400750019,PANVEL,"SHOP NO.1 AND 4,GROUND AND MEZZAINE FLOOR,SUNDARAM BUILDING,128,MIDDLE CLASS CHSL,OLD PANVEL,DIST.RAIGAD,MAHARASHTRA,PIN-410206",66090909,MUMBAI,MUMBAI,MAHARASHTRA
"BANDHAN BANK LIMITED",BDBL0001850,400750018,GOREGAON,"GROUND FLOOR,MEZZANINE AND BASEMENT,WALFORT HOUSE,SV ROAD,GOREGAON WEST,MUMBAI,MAHARASHTRA,PIN-400062",66090909,MUMBAI,MUMBAI,MAHARASHTRA
"BANDHAN BANK LIMITED",BDBL0001849,411750008,HINJEWADI,"ALFA,SHOWROOM NO-2,SRNO-18/4,TALUKA MULSHI,HINJEWADI,PUNA,MAHARASHTRA,PIN-411057",66090909,PUNA,PUNE,MAHARASHTRA
"BANDHAN BANK LIMITED",BDBL0001848,400750017,MIRA-BHAYANDAR,"G-4,POONAM RESIDENCY,BUILDING NO 97-98 AND 103-104,CO-OPERATIVE HOUSING SOCIETY,SHANTI PARK,MIRA ROAD,THANE,MAHARASHTRA,PIN-401107",66090909,THANE,THANE,MAHARASHTRA
"BANDHAN BANK LIMITED",BDBL0001847,600750007,NUNGAMBAKKAM,"NEW NO.48,OLD NO - 151,KODAMBAKKAM HIGH ROAD,NUNGAMBAKKAM,CHENNAI,TAMILNADU,PIN-600034",66090909,CHENNAI,CHENNAI,"TAMIL NADU"
"BANDHAN BANK LIMITED",BDBL0001846,759750102,ANGUL,"GROUND AND FRIST FLOOR, 147,OM TOWER,SANKAR CINEMA ROAD,NEAR ICICI BANK,ANGUL,DIST-ANGUL,ORISSA,PIN-759122",66090909,ANGUL,ANGUL,ODISHA
"BANDHAN BANK LIMITED",BDBL0001845,222750002,JAUNPUR,"GROUND FLOOR,HOUSE NO 130A,HUSSENABAD,NEAR WAZIDPUR TIRAHA,PS-LINE BAZAR JAUNPUR,UTTAR PRADESH,PIN-222002",66090909,LUCKNOW,KANPUR,"UTTAR PRADESH"
"BANDHAN BANK LIMITED",BDBL0001844,500750006,"SECUNDERABAD CANTONMENT","PREMISES NO.10-3-18,ROAD TO TUKURAM GATE,EAST MARADPALLY,SECUNDERABAD,TELANGANA,PIN-500026",66090909,SECUNDERABAD,"RANGA REDDY",TELANGANA
"BANDHAN BANK LIMITED",BDBL0001843,700750128,"CIT ROAD","GROUND FLOOR AND FIRST FLOOR,P 8,NANIGOPAL ROY CHOUDHURY AVENUE,CIT ROAD,KOLKATA,PIN 700014",66090909,KOLKATA,KOLKATA,"WEST BENGAL"
"BANDHAN BANK LIMITED",BDBL0001842,302750002,JAIPURC-SCHEME,"GROUND FLOOR,GT GALLERIA,ASHOK MARG,C-SCHEME,JAIPUR,RAJASTHAN,PIN-302001",66090909,JAIPUR,JAIPUR,RAJASTHAN
"BANDHAN BANK LIMITED",BDBL0001841,600750006,ADYAAR,"GROUND FLOOR,122 KAMRAJ AVENUE,2ND STREET,ADYAR,CHENNAI,TAMILNADU,PIN -600020",66090909,CHENNAI,CHENNAI,"TAMIL NADU"
"BANDHAN BANK LIMITED",BDBL0001840,722750503,CHURAMANIPUR,"CHURAMANIPUR GRAM PANCHAYAT,VILL - BHULANPUR,PO-JAMGURI,PS-ONDA,BANKURA,WEST BENGAL,PIN 722144",66090909,BANKURA,BANKURA,"WEST BENGAL"
"BANDHAN BANK LIMITED",BDBL0001839,731750501,LOBA,"TARULIYA MORE,LOBA GRAM PANCHAYAT,PO JHIRUL,PS DUBRAJPUR,DIST-BRIBHUM,WEST BENGAL,PIN-731124",66090909,BIRBHUM,BIRBHUM,"WEST BENGAL"
"BANDHAN BANK LIMITED",BDBL0001838,400750012,BORIVALI,"GROUND FLOOR,TIARA,OFF CHANDAVARKAR LANE,OFF I T ROAD,MAHARASTRA LANE,BORIVALI WEST,MUMBAI,MAHARASTRA,PIN 400092",66090909,MUMBAI,MUMBAI,MAHARASHTRA
"BANDHAN BANK LIMITED",BDBL0001837,387750002,NADIAD,"SHOP NO 1 AND 2,BEVERLY ARCADE,NR.MAHA GUJARAT CIRCLE COLLEGE ROAD,NADIAD,KHEDA,GUJARAT,PIN 387001",66090909,KHEDA,KHEDA,GUJARAT
"BANDHAN BANK LIMITED",BDBL0001836,360750002,RAJKOT,"GROUND FLOOR,MAKER1,JAWAHAR MAIN ROAD,NEAR GALAXY HOTEL,RAJKOT,GUJARAT,PIN 360001",66090909,RAJKOT,RAJKOT,GUJARAT
"BANDHAN BANK LIMITED",BDBL0001835,632750002,VELLORE,"18 B/OLD NO,71/NEW NO,ANNA SALAI,VELLORE,TAMILNADU,PIN 632001",66090909,VELLORE,VELLORE,"TAMIL NADU"
"BANDHAN BANK LIMITED",BDBL0001834,560750008,WHITEFIELD,"GROUND FLOOR,UNIT-G2/2,ANMOLCARLSON COURT,NO1,WHITEFIELD,MAIN ROAD,BANGALORE,KARNATAKA,PIN-560066",66090909,BANGALORE,"BANGALORE URBAN",KARNATAKA
"BANDHAN BANK LIMITED",BDBL0001833,575750002,MANGALURU,"GROUND FLOOR,EXCEL MISCHIEF MALL,K S RAO ROAD,MANGALORE,KARNATAKA,PIN-575001",66090909,"DAKSHIN KANNAD","DAKSHIN KANNAD",KARNATAKA
"BANDHAN BANK LIMITED",BDBL0001832,520750002,VIJAYAWADA,"D.NO-32-22-7,R-3,NO-151,N.T. HANUMAN STREET,SHIVALAYAN STREET,SATYANARYANPURA,VIJAYWADA,PIN-520011",66090909,VIJAYAWADA,KRISHNA,"ANDHRA PRADESH"
"BANDHAN BANK LIMITED",BDBL0001831,142750002,MOGA,"KHASRA NO-2467-2471,KHEVAT NO-555,GT ROAD,OPP - NEW GRAIN MARKET,MOGA,PUNJAB,PIN-142001",66090909,MOGA,MOGA,PUNJAB
"BANDHAN BANK LIMITED",BDBL0001830,144750252,KAPURTHALA,"SCF-13& 14 C,NEXT TO LONDON HOTEL,SULTANPUR ROAD,KAPURTHALA,PUNJAB-144601",66090909,KAPURTHALA,KAPURTHALA,PUNJAB
"BANDHAN BANK LIMITED",BDBL0001829,144750402,NAKODAR,"GROUND FLOOR,SHANKAR ROAD,OPPOSITE-ARYA SCHOOL,NAKODAR,DIST-JALANDHAR,PUNJAB,PIN-144040",66090909,JALANDHAR,JALANDHAR,PUNJAB
