BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000045,591386302,NIPANI,"CMS NO. 912 SATWAI ROAD, NIPANI TAL. CHIKODI, DIST. BELGAUM 591237",222744,NIPANI,BELGAUM,KARNATAKA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000044,416386508,ALAS,"BHUMAPAN NO 634,ALAS TAL.-SHIROL, DIST.- KOLHAPUR MAHARASHTRA 416104",276566,SHIROL,KOLHAPUR,MAHARASHTRA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000043,560386002,SHANTINAGAR,"NO 135, GROUND FLOOR, KENAGAL HANUMANTHAIAH ROAD, SHANTINAGAR, BENGALURU - 560027",22238600,BENGALURU,BENGALURU,KARNATAKA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000042,415386051,RATNAGIRI,"1ST FLOOR, AMBASSADOR PLAZA,CTS NO 813, ZADGAON,RATNAGIRI 415612",222977,RATNAGIRI,RATNAGIRI,MAHARASHTRA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000041,400386005,VASHI,"SHOP NO 1 AND 2,SHRI SAI PRASAD CO OP HOUSING SOCIETY,PLOT NO 63,SECTOR 14,VASHI,NAVI MUMBAI 400709",9029764222,"NAVI MUMBAI",THANE,MAHARASHTRA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000040,422386003,"COLLEGE CAMP PACHAVATI NASHIK","SN 280P,K K WAGH EDUCATION SOCIETY, HIRABAI HARIDAS VIDYANAGARI,AMRUTDHAM, PANCHAVATI,NASHIK 422003",9850095268,NASHIK,NASHIK,MAHARASHTRA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000039,411386005,BHOSARI,"K B G CLASSIC, C WING, S NO 690/1A/1/1/1, PUNE - NASHIK ROAD, BHOSARI, PUNE - 411039",27110325,PUNE,PUNE,MAHARASHTRA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000038,411386004,HADAPSAR,"C S N 221/1/12, 'RAVI DARSHAN', PUNE - SOLAPUR NATIONAL HIGHWAY, HADAPSAR, PUNE - 411028",26990305/6,PUNE,PUNE,MAHARASHTRA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000037,416386006,RAJARAMPURI,"S N 1857, 'E' WARD, 6TH LANE, RAJARAMPURI KOLHAPUR - 416008",2524436,KOLHAPUR,KOLHAPUR,MAHARASHTRA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000036,580386003,"CIVIL HOSPITAL ROAD","CST NO 4830/15,16,17,18 KAKTIVES GALLI, CIVIL HOSPITAL ROAD, BELGAUM - 590001",9850061117,BELGAUM,BELGAUM,KARANATAKA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000035,580386002,HUBLI,"CTS WARD NO 1, SULLAD HEIGHTS, 1ST FLOOR, GANESH PETH CROSS, NEAR CBT, AZAD ROAD, HUBLI 580020",2243471,HUBLI,HUBLI,KARNATAKA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000034,400386004,THANE,"WARD NO 129,SHOP NO 1,2,3 AND 4,GROUND FLOOR,JAYSURYA TOWER CO-OP HOUSING SOCIETY LTD,CHANDANWADI,PANCHAPAKHADI,THANE(W)-400 602",25449002,THANE,THANE,MAHARASHTRA
"KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK LIMITED",KAIJ0000033,431386052,JALNA,"GALA NO 102 103, B R JINDAL SUPER MARKET, M G ROAD, JALNA 431203",2242002,JALNA,JALNA,MAHARASHTRA
