BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0053003,NA,"THE GOOTY CO-OP TOWN BANK LTD- RAILWAY STATION ROAD","9- 828, RAILWAY STATION ROAD- 515402",252345,GOOTY,ANANTAPUR,"ANDHRA PRADESH"
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0053002,NA,"THE GOOTY CO-OP TOWN BANK LTD- GOOTY","7- 650/B, MAIN ROAD, NEAR RTC BUS STAND- 515401",252346,GOOTY,ANANTAPUR,"ANDHRA PRADESH"
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0052006,587259251,"THE ARYA VAISHYA COOP BANK LTD- KERUR","B. N. TOTGERI BUILDING, TMC NO 1806, MARKET POST, KERUR- 587206",9164890700,KERUR,BAGALKOTE,KARNATAKA
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0052005,580259254,"THE ARYA VAISHYA COOP BANK LTD- DHARWAD","AGADI COMPLEX, OLD DALAL MARKET, DHARWAD- 580001",9620001019,HUBLI-DHARWAD,DHARWAD,KARNATAKA
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0052004,NA,"THE ARYA VAISHYA COOP BANK LTD- NARGUND","NARGUND BRANCH, TMC ROAD, NARGUND- 582207",9739550176,NARGUND,GADAG,KARNATAKA
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0052003,NA,"THE ARYA VAISHYA COOP BANK LTD- GADAG","MAKAN GALLI, BASVESHWAR ROAD, NEAR MERCHANTS LIBERAL COOP BANK, GADAG- 582101",9620198925,GADAG,GADAG,KARNATAKA
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0052002,580259255,"THE ARYA VAISHYA COOP BANK LTD- HOSUR","P. B. ROAD, NEAR KARNATAKA STATE WAREHOUSE, HOSUR, HUBLI- 580021",7411477994,HUBLI-DHARWAD,DHARWAD,KARNATAKA
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0051002,462425002,"SRI SATYA SAI NAGARIK SAHAKARI BANK MARYADIT- BHOPAL","134 ZONE -1, M. P. NAGAR, BHOPAL- 462011",2559651,BHOPAL,BHOPAL,"MADHYA PRADESH"
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0049003,NA,"THE INNESPETA CO-OPERATIVE URBAN BANK LTD- SYAMALA NAGAR","86-8-8, V.L.PURAM, TILAK ROAD- 533103",9440646898,RAJAHMUNDRY,"EAST GODAVARI","ANDHRA PRADESH"
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0049002,533821102,"THE INNESPETA CO-OPERATIVE URBAN BANK LTD- RAJAHMUNDRY","FIRST FLOOR, D.NO. 36-26-2/ 1&2, BALLAWARI STREET,BEHIND KOTIPALLI BUS STAND- 533101",9866551347,RAJAHMUNDRY,"EAST GODAVARI","ANDHRA PRADESH"
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0048003,NA,"SREE MAHAYOGI LAKSHAMMA CO-OP BANK LTD- MARKET YARD","AGRICULTURE MARKET COMMITTEE, PIN CODE- 518301",251868,ADONI,KURNOOL,"ANDHRA PRADESH"
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0047008,413585376,"GAUTAM SAHAKARI BANK LTD- RAHURI","OPPOSITE BUS STAND,A/P- RAHURI, TALUKA RAHURI, AHMEDNAGAR PIN- 413705",232866,RAHURI,AHMADNAGAR,MAHARASHTRA
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0047007,NA,"GAUTAM SAHAKARI BANK- POHEGAON","A/P- POHEGAON,TALUKA- KOPARGAON, DISTRICT- AHMEDNAGAR, PIN- 423605",275366,POHEGAON,AHMADNAGAR,MAHARASHTRA
"THE SHAMRAO VITHAL COOPERATIVE BANK",SVCB0047006,NA,"GAUTAM SAHAKARI BANK- SAKURI","A/P- SAKURI, TALUKA RAHATA, DISTRICT AHMEDNAGAR, PIN- 423607",242521,RAHATA,AHMADNAGAR,MAHARASHTRA
