BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000037,425507052,SHIRPUR,"SHIVSADAN,CTS NO.1602,NEAR ARVIND MEDICAL,NEHARU ROAD,SHIRPUR",9823314006,SHIRPUR,DHULE,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000036,411507003,"PIMPRI CHINCHWAD","SHOP NO. 1,2 AND 6,PEARL PALLADIUM SOCIETY,SURVEY NO.5/6,RAHATANIGAON,PIMPRI CHINCHWAD,PUNE",9823314077,"PIMPRI CHINCHWAD",PUNE,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000035,425507508,ERANDOL,"C SURVE NO 727,MARWADI GALLI,ERANDOL,DIST JALGAON",246146,ERANDOL,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000034,424507102,PACHORA,"27,GAURAV APPARTMENTS,C T S NO 3365 BY A,SHIVAJI CHOWK,JAMNER ROAD,PACHORA",243311,PACHORA,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000033,425507507,CHOPADA,"GROUND FLOOR C T S NO 2378,2379 PATHAK GALLI,MAIN ROAD,CHOPDA",222080,CHOPADA,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000032,431507051,JALANA,"PLOT NO.1025, SARVE NO.3120, RAJENDRA PRASAD ROAD, OPP-ARYA SAMAJ SCHOOL JALANA -431203",233770,JALANA,JALANA,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000031,425507506,RAVER,"GAT NO.510, DEVICHAND CHORIYA MARKET, SHOP NO,221-224 & 227-230, BURHANPUR ROAD, RAVER -425508",250271,RAVER,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000030,411240253,PUNE,"167/A.2/26 PLOT NO..30,CHANDRASHOBHA BUILDING, SUVARNABAG COLONY, WARJE ROAD,KOTHRUD, PUNE-411038",25455382,PUNE,PUNE,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000029,425507302,SHAHADA,"OPP,KHAREDIVIKRI SANGHA, DONDAICHA ROAD,TAL-SHAHADA. DIST-NANDURBAR ┬û 425409",225699,SHAHADA,NANDURBAR,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000028,425507503,PAROLA,"542,CHINTAMANI COMPLEX,MAIN ROAD PAROLA, TAL. PAROLA, DIST-JALGAON",224488,PAROLA,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000027,400082651,KALYAN,"SERVE NO.35, SHRI COMPLEX 4, SHOP NO. 9A,B,11,12, SHOPING PREMISES CO-OPERATIVE SOCIETY LTD. GODREJ HILL ROAD, VILLAGE  GANDHARE, KHADAKPADA, KALYAN WEST  DIST-THANE",2230355,KALYAN,KALYAN,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000026,444507302,KHAMGAON,"OPP. KELA HINDI HIGHSCHOOL,TULJAI COMPLEX,NANDURA ROAD ,KHAMGAON,TL-KHAMGAON,DIST-BULDHANA",255948,KHAMGAON,BULDHANA,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000025,422507003,"BHOSALA MILITARY SCHOOL,NASIK","RAMRAJYA BLDG NO. 6, GROUND FLOOR, SHOP NO. 3, SAMARTH NAGAR, NASIK ┬û 422 005",2341325,NASIK,NASIK,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000024,431507003,AURANGABAD,"GULMANDI CHOUK, CTS.NO.5688,DIWAN DEVDI, AURANGABAD ┬û 431001",2346174,AURANGABAD,AURANGABAD,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000023,400082630,FORT,"174,GROUD FLOOR, VARDHAMAN CHAMBERS, KAWASJI PATEL STREET, FORT, MUMBAI ┬û 400001",22851975,FORT,FORT,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000022,400082631,THANE,"OPP.GAVDEVI MANDIR,GOKHALE ROAD, 4,KRISHNAKALA BLDG.,NAUPADA, THANE (WEST) ┬û 400602",25382918,THANE,THANE,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000021,425507008,DHARANGAON,"CTS.NO.1262,SUSHILALBAI PANNALAL PAGARIYA NEAR SUBHASH DARWAJA MAIN ROAD,DHARANGAON-425105",251122,JALGAON,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000020,425507007,VIVEKANAD,"PARIJAT SANKUL, SHOP NO. 16 & 17, SUYOG COLONY, GIRNA TANK ROAD, JALGAON ┬û 425002",2240537,JALGAON,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000019,422507002,NASIK,"SHOP NO.3-6, MADHAV COMPLEX,NEAR ADARSHA SCHOOL, OLD AGRA ROAD, OPP CBS, NASIK ┬û 422007",2504030,NASIK,NASIK,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000018,443507501,"KURHA KAKODA","MAIN ROAD,BAZAR LANE, HOUSE NO.369,GROUND FLOOR, KURHA-KAKODA, TALUKA ┬û MUKTAI NAGAR, DIST ┬û JALGAON, PIN ┬û 425306",232314,"KURHA KAKODA",JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000017,425507505,JAMNER,"BALAJI MARKET, HOUSE NO.2378, JAMNER, DIST ┬û JALGAON, PIN ┬û 424206",233211,JAMNER,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000016,425507504,YAWAL,"OPP. POST OFFICE, MAIN ROAD,CTS NO.2361/64, YAWAL, DIST ┬û JALGAON, PIN ┬û 425301",260066,YAWAL,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000015,425507006,"NAVI PETH","SEVA, 117/119,NAVI PETH, JALGAON ┬û 425001",2223442,JALGAON,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000014,425507009,"GANESH COLONY","13,GANESH COLONY, SEVEN SQUARE ROAD,CTS NO.8021, JALGAON ┬û 425 002",2252038,JALGAON,JALGAON,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000013,425507202,NANDURBAR,"GHAR NO.577/A, PARDESHI PURA, NANDURBAR ┬û 425412",223438,NANDURBAR,NANDURBAR,MAHARASHTRA
"JALGAON JANATA SAHAKARI BANK LIMITED",JJSB0000012,424507202,CHALISGAON,"SHOP NO.U15-17,18,25,GAYATRI PLAZA,BHADGAON ROAD, NEHARU CHOUK SIGNAL POINT, CHALISGAON, DIST ┬û JALGAON, PIN ┬û 424101",223904,CHALISGAON,JALGAON,MAHARASHTRA
