BANK,IFSC,MICR,BRANCH,ADDRESS,CONTACT,CITY,DISTRICT,STATE
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023031,NA,"KONDA MALLEPALLI","DEVERAKONDA ROAD, KONDAMALLEPALLY",0,"KONDA MALLEPALLI",NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023030,NA,METTAMPALLI,MATTAMPALLY,0,METTAMPALLI,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023029,NA,DINDI,"OPP. SAIBABA TEMPLE DINDI",0,DINDI,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023028,NA,KATTANGUR,"KALIMERA ROAD, KATTANGOOR",0,KATTANGUR,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023027,NA,THIRUMALAGIRI,"THIRUMALAGIRI, (M) THIRUMALAGIRI",0,THIRUMALAGIRI,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023026,NA,ANUMALA,"DEVERAKONDA ROAD, HALIYA",0,ANUMALA,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023024,NA,YADAGIRIGUTTA,"YADAGIRIGUTTA, (M) YADAGIRIPALLY",0,YADAGIRIGUTTA,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023023,NA,VALIGONDA,"MAIN ROAD, VOLIGONDA",0,VALIGONDA,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023022,NA,THUNGATHURTHI,THUNGATHURTHY,0,THUNGATHURTHI,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023021,NA,TRIPURARAM,"MAIN ROAD, TRIPURARAM",0,TRIPURARAM,NALGONDA,"ANDHRA PRADESH"
"THE ANDHRA PRADESH STATE COOPERATIVE BANK LIMITED",APBL0023020,NA,SURYAPET,"NEAR: OLD BUSSTAND, SURYAPET,  508213",0,SURYAPET,NALGONDA,"ANDHRA PRADESH"
